recordingSha256,kind,legacyGroup,group,detail,site,caller,truncated,count,value
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.AbstractIterable.reduceLeft","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:22","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.AbstractIterable.reduceLeft","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:23","false","9","9"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.AbstractIterable.reduceLeft","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:35","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.IterableOnceOps.forall","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:23","false","4","4"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:19","false","13","13"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:21","false","49","49"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:22","false","96","96"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:23","false","40","40"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:25","false","9","9"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:34","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:35","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.immutable.Vector.foreach","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:26","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:19","false","8","8"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:22","false","31","31"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:34","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:35","false","2","2"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","scala.runtime.BoxesRunTime.unboxToDouble","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1$$anonfun$4:29","false","15","15"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:181","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:190","none","false","2","2"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:192","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.run","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.run:103","none","false","3","3"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.uniform","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.uniform:53","none","false","6","6"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","java.lang.Double.isFinite","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.norm$$anonfun$1:56","none","false","11","11"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4852.apply:-1","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4856.apply:-1","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:198","none","false","3","3"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","java.lang.Math.log1p","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.reference$1:115","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","java.lang.StrictMath.hypot","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.norm$$anonfun$1:56","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","java.util.Random.nextGaussian","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.$anonfun$4:152","none","false","7","7"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","scala.Predef$.require","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.accepted$1:173","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","scala.collection.IterableOnceOps.forall","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:84","none","false","49","49"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.dot$1:147","none","false","2","2"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","scala.collection.SeqOps.isEmpty$","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:161","none","false","9","9"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","scala.collection.immutable.NewVectorIterator.next","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:84","none","false","7","7"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","scala.collection.immutable.Vector.zip","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","none","false","45","45"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","scala.collection.immutable.Vector.zip","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:154","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.accepted$1:172","none","false","56","56"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","none","false","40","40"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:146","none","false","9","9"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:198","none","false","3","3"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","scala.collection.immutable.VectorBuilder.advance","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","scala.collection.immutable.VectorBuilder.result","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","none","false","2","2"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","scala.collection.immutable.VectorBuilder.result","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:156","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","samplerObserved","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:198","none","false","1","1"
