target,seed,budget,method,coordinate,mean,error,mcse,ess,status,maxWeight,k,covered95,accurate,pilotCalls,pilotDraws,fallback,draws,evaluations,seconds
gamma-original,214822,20000,slice,0,2.121786548357329,0.01391657518769307,0.019749479097482026,92.6784702062164,Danger,NA,NA,true,true,0,0,false,1132,20000,0.0040135
gamma-original,214822,20000,slice,1,1.828159104154113,-0.016570242770338917,0.018336205055031668,108.19392307125786,Danger,NA,NA,true,true,0,0,false,1132,20000,0.0040135
gamma-original,214822,200000,prior,0,2.0982959697050663,-0.009574003464569714,0.006175752492984415,472.699168112272,Danger,0.004178514197449642,1.0772252258058823,true,true,0,0,false,200000,200000,0.2047937
gamma-original,214822,200000,prior,1,1.8557485405679597,0.011019193643507785,0.006295547425623519,472.699168112272,Danger,0.004178514197449642,1.0772252258058823,true,true,0,0,false,200000,200000,0.2047937
gamma-original,214822,200000,defensive,0,2.1087347014218873,8.647282522513677E-4,4.769600337061792E-4,126282.68641948536,ChecksPassed,1.9320541821449375E-5,0.27596342869767304,true,true,10000,533,false,190000,200000,0.1991802
gamma-original,214822,200000,defensive,1,1.8444587409325004,-2.7060599195150026E-4,4.8280266028273637E-4,126282.68641948536,ChecksPassed,1.9320541821449375E-5,0.27596342869767304,true,true,10000,533,false,190000,200000,0.1991802
gamma-original,214822,200000,slice,0,2.1122179511109858,0.004347977941349779,0.004879838610177095,1573.205774383815,Warning,NA,NA,true,true,0,0,false,12132,200000,0.0413868
gamma-original,214822,200000,slice,1,1.8391618958529443,-0.005567451071507579,0.004868664029860444,1559.7204547766482,Warning,NA,NA,true,true,0,0,false,12132,200000,0.0413868
gamma-original,222741,2000,prior,0,2.092084675290393,-0.015785297879242766,0.03812495404663516,9.724273886226307,Danger,0.16818064348247438,14.386855374997237,true,true,0,0,false,2000,2000,0.0017326
gamma-original,222741,2000,prior,1,1.8337913094670788,-0.010938037457373095,0.04482172331490338,9.724273886226307,Danger,0.16818064348247438,14.386855374997237,true,true,0,0,false,2000,2000,0.0017326
gamma-original,222741,2000,defensive,0,2.0542369649764107,-0.05363300819322525,0.04761267217075293,5.064531223847198,Danger,0.3013386065335294,17.482407426162542,true,false,1000,0,true,1000,2000,9.62E-4
gamma-original,222741,2000,defensive,1,1.85501060452733,0.010281257602878124,0.05299818074467447,5.064531223847198,Danger,0.3013386065335294,17.482407426162542,true,true,1000,0,true,1000,2000,9.62E-4
gamma-original,222741,2000,slice,0,2.217845953024244,0.10997597985460805,0.10850130121663464,5.721056568979168,Danger,NA,NA,true,false,0,0,false,32,2000,5.105E-4
gamma-original,222741,2000,slice,1,1.7586743000754863,-0.08605504684896559,0.09648412223835119,6.187550633332515,Danger,NA,NA,true,false,0,0,false,32,2000,5.105E-4
gamma-original,222741,20000,prior,0,2.1164919891607874,0.008622015991151422,0.02291711533999814,40.60895787409725,Danger,0.04944888396404844,6.3315061574139495,true,true,0,0,false,20000,20000,0.012305
gamma-original,222741,20000,prior,1,1.8404783502022466,-0.0042509967222053024,0.02364572257147887,40.60895787409725,Danger,0.04944888396404844,6.3315061574139495,true,true,0,0,false,20000,20000,0.012305
gamma-original,222741,20000,defensive,0,2.1048899117835527,-0.0029800613860833103,0.0020783512622552123,5989.504615105552,ChecksPassed,2.6449580363804593E-4,-0.969284918336426,true,true,10000,525,false,10000,20000,0.011492
gamma-original,222741,20000,defensive,1,1.8472900800621923,0.002560733137740412,0.002097806628884008,5989.504615105552,ChecksPassed,2.6449580363804593E-4,-0.969284918336426,true,true,10000,525,false,10000,20000,0.011492
gamma-original,222741,20000,slice,0,2.1197383593573114,0.011868386187675384,0.01724185676770561,150.5282114519699,InsufficientEvidence,NA,NA,true,true,0,0,false,1108,20000,0.0041027
gamma-original,222741,20000,slice,1,1.8347094275341347,-0.010019919390317211,0.01664197837658988,152.35364029022205,InsufficientEvidence,NA,NA,true,true,0,0,false,1108,20000,0.0041027
gamma-original,222741,200000,prior,0,2.1128630320827586,0.004993058913122628,0.006644955786435482,464.77803149712895,Danger,0.004481613507694371,1.3039855061241667,true,true,0,0,false,200000,200000,0.1231993
gamma-original,222741,200000,prior,1,1.8408965784423608,-0.003832768482091131,0.006594751496037511,464.77803149712895,Danger,0.004481613507694371,1.3039855061241667,true,true,0,0,false,200000,200000,0.1231993
gamma-original,222741,200000,defensive,0,2.108067534213446,1.9756104381007944E-4,4.742948954554531E-4,113494.8387887868,ChecksPassed,1.4238518863234646E-5,-0.24803955181063686,true,true,10000,525,false,190000,200000,0.1921881
gamma-original,222741,200000,defensive,1,1.844491009195819,-2.3833772863279812E-4,4.816316994418808E-4,113494.8387887868,ChecksPassed,1.4238518863234646E-5,-0.24803955181063686,true,true,10000,525,false,190000,200000,0.1921881
