"jvm","diagnosticHotspot","shape","values","round","stage","iterations","seconds","allocatedBytes","fingerprint"
"2","row","reverse","16000","0","mergeSort","4","0.0010087","512168","abae6efa72e80f78b35446ef36c8150575cfd6ef3c7dac8dc0c4a26597540738"
"2","row","reverse","16000","0","radixSort","4","9.51201E-4","516328","abae6efa72e80f78b35446ef36c8150575cfd6ef3c7dac8dc0c4a26597540738"
"2","row","reverse","16000","0","scoresAndScatter","4","0.001686499","1598120","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","0","mergeRank","4","0.002730499","2622568","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","0","radixRank","4","0.0025762","2626824","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","0","summary","4","0.0188804","62578472","4e6d835a20c3cac1634577d4e120cfaaae91f9b108dd5e5a7b6a3ae0e285e53e"
"2","row","reverse","16000","1","mergeSort","4","8.22401E-4","512168","abae6efa72e80f78b35446ef36c8150575cfd6ef3c7dac8dc0c4a26597540738"
"2","row","reverse","16000","1","summary","4","0.0189373","62578472","4e6d835a20c3cac1634577d4e120cfaaae91f9b108dd5e5a7b6a3ae0e285e53e"
"2","row","reverse","16000","1","radixRank","4","0.0026146","2626824","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","1","mergeRank","4","0.002498201","2622568","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","1","scoresAndScatter","4","0.001659799","1598120","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","1","radixSort","4","8.806E-4","516328","abae6efa72e80f78b35446ef36c8150575cfd6ef3c7dac8dc0c4a26597540738"
"2","row","reverse","16000","2","scoresAndScatter","4","0.0016681","1598120","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","2","mergeRank","4","0.0024692","2622568","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","2","radixRank","4","0.0025895","2626824","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","2","summary","4","0.021028001","62578984","4e6d835a20c3cac1634577d4e120cfaaae91f9b108dd5e5a7b6a3ae0e285e53e"
"2","row","reverse","16000","2","mergeSort","4","8.473E-4","512168","abae6efa72e80f78b35446ef36c8150575cfd6ef3c7dac8dc0c4a26597540738"
"2","row","reverse","16000","2","radixSort","4","8.559E-4","516328","abae6efa72e80f78b35446ef36c8150575cfd6ef3c7dac8dc0c4a26597540738"
"2","row","reverse","16000","3","scoresAndScatter","4","0.0016903","1598120","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","3","radixSort","4","8.72999E-4","516328","abae6efa72e80f78b35446ef36c8150575cfd6ef3c7dac8dc0c4a26597540738"
"2","row","reverse","16000","3","mergeSort","4","9.176E-4","512168","abae6efa72e80f78b35446ef36c8150575cfd6ef3c7dac8dc0c4a26597540738"
"2","row","reverse","16000","3","summary","4","0.018966099","62578472","4e6d835a20c3cac1634577d4e120cfaaae91f9b108dd5e5a7b6a3ae0e285e53e"
"2","row","reverse","16000","3","radixRank","4","0.002605","2626824","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","3","mergeRank","4","0.0025057","2622568","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","4","radixRank","4","0.002542301","2626824","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","4","summary","4","0.0187024","62578472","4e6d835a20c3cac1634577d4e120cfaaae91f9b108dd5e5a7b6a3ae0e285e53e"
"2","row","reverse","16000","4","mergeSort","4","8.275E-4","512168","abae6efa72e80f78b35446ef36c8150575cfd6ef3c7dac8dc0c4a26597540738"
"2","row","reverse","16000","4","radixSort","4","8.719E-4","516328","abae6efa72e80f78b35446ef36c8150575cfd6ef3c7dac8dc0c4a26597540738"
"2","row","reverse","16000","4","scoresAndScatter","4","0.001693","1598120","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","4","mergeRank","4","0.002562801","2622568","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","5","radixRank","4","0.002627","2626824","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","5","mergeRank","4","0.002518601","2622568","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","5","scoresAndScatter","4","0.001643499","1598120","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","5","radixSort","4","8.573E-4","516328","abae6efa72e80f78b35446ef36c8150575cfd6ef3c7dac8dc0c4a26597540738"
"2","row","reverse","16000","5","mergeSort","4","8.16399E-4","512168","abae6efa72e80f78b35446ef36c8150575cfd6ef3c7dac8dc0c4a26597540738"
"2","row","reverse","16000","5","summary","4","0.018700399","62578472","4e6d835a20c3cac1634577d4e120cfaaae91f9b108dd5e5a7b6a3ae0e285e53e"
"2","row","reverse","16000","6","mergeSort","4","8.651E-4","512168","abae6efa72e80f78b35446ef36c8150575cfd6ef3c7dac8dc0c4a26597540738"
"2","row","reverse","16000","6","radixSort","4","8.648E-4","516328","abae6efa72e80f78b35446ef36c8150575cfd6ef3c7dac8dc0c4a26597540738"
"2","row","reverse","16000","6","scoresAndScatter","4","0.001694899","1598120","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","6","mergeRank","4","0.0025442","2622568","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","6","radixRank","4","0.0025652","2626824","132929d550647a828ec7b013ee4007c7acae8779934b20d71329e5c7bcc5f98b"
"2","row","reverse","16000","6","summary","4","0.018813101","62578472","4e6d835a20c3cac1634577d4e120cfaaae91f9b108dd5e5a7b6a3ae0e285e53e"
"2","row","constant","16000","-5","mergeSort","4","9.781E-4","512168","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","-5","summary","4","0.0143549","40826184","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"2","row","constant","16000","-5","radixRank","4","0.0010672","2626824","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","-5","mergeRank","4","0.0012009","2622568","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","-5","scoresAndScatter","4","1.88499E-4","1598120","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","-5","radixSort","4","8.133E-4","516328","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","-4","scoresAndScatter","4","1.802E-4","1598120","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","-4","mergeRank","4","0.0012164","2622568","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","-4","radixRank","4","0.0010255","2626824","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","-4","summary","4","0.014410701","40826184","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"2","row","constant","16000","-4","mergeSort","4","0.0011294","512168","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","-4","radixSort","4","8.12701E-4","516328","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","-3","scoresAndScatter","4","1.743E-4","1598120","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","-3","radixSort","4","8.162E-4","516328","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","-3","mergeSort","4","0.001128999","512168","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","-3","summary","4","0.0145686","40826184","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"2","row","constant","16000","-3","radixRank","4","0.001093099","2626824","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","-3","mergeRank","4","0.001342299","2622568","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","-2","radixRank","4","0.0010587","2626824","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","-2","summary","4","0.0145619","40826184","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"2","row","constant","16000","-2","mergeSort","4","0.001123899","512168","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","-2","radixSort","4","8.195E-4","516328","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","-2","scoresAndScatter","4","1.813E-4","1598120","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","-2","mergeRank","4","0.0012348","2622568","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","-1","radixRank","4","0.0010375","2626824","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","-1","mergeRank","4","0.0012625","2622568","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","-1","scoresAndScatter","4","1.88701E-4","1598120","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","-1","radixSort","4","8.16799E-4","516328","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","-1","mergeSort","4","0.001015001","512168","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","-1","summary","4","0.014541701","40826184","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"2","row","constant","16000","0","mergeSort","4","0.0011353","512168","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","0","radixSort","4","8.14801E-4","516328","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","0","scoresAndScatter","4","1.89501E-4","1598120","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","0","mergeRank","4","0.0013162","2622568","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","0","radixRank","4","0.001047099","2626824","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","0","summary","4","0.01688","40826576","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"2","row","constant","16000","1","mergeSort","4","9.463E-4","512168","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","1","summary","4","0.0144627","40826304","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"2","row","constant","16000","1","radixRank","4","0.001045401","2626824","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","1","mergeRank","4","0.001218599","2622568","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","1","scoresAndScatter","4","1.727E-4","1598120","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","1","radixSort","4","8.08099E-4","516328","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","2","scoresAndScatter","4","1.68601E-4","1598120","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","2","mergeRank","4","0.0011949","2622568","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","2","radixRank","4","0.0010284","2626824","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","2","summary","4","0.0145465","40826184","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"2","row","constant","16000","2","mergeSort","4","0.0011206","512168","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","2","radixSort","4","8.04501E-4","516328","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","3","scoresAndScatter","4","1.707E-4","1598120","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","3","radixSort","4","8.05099E-4","516328","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","3","mergeSort","4","0.0011216","512168","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","3","summary","4","0.0144288","40826184","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"2","row","constant","16000","3","radixRank","4","0.0010875","2626824","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","3","mergeRank","4","0.0013156","2622568","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","4","radixRank","4","0.0010634","2626824","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","4","summary","4","0.0146078","40826184","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"2","row","constant","16000","4","mergeSort","4","0.001122801","512168","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","4","radixSort","4","8.246E-4","516328","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","4","scoresAndScatter","4","1.915E-4","1598120","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","4","mergeRank","4","0.0013533","2622568","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","5","radixRank","4","0.0010471","2626824","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","5","mergeRank","4","0.001335201","2622568","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","5","scoresAndScatter","4","1.757E-4","1598120","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","5","radixSort","4","8.11399E-4","516328","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","5","mergeSort","4","0.0012647","512168","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","5","summary","4","0.014672801","40826184","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"2","row","constant","16000","6","mergeSort","4","0.001048201","512168","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","6","radixSort","4","8.07301E-4","516328","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"2","row","constant","16000","6","scoresAndScatter","4","2.708E-4","1598120","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","6","mergeRank","4","0.001225799","2622568","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","6","radixRank","4","0.001028399","2626824","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"2","row","constant","16000","6","summary","4","0.014558399","40826184","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"2","row","continuous","64000","-5","mergeSort","1","0.005393099","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","-5","summary","1","0.0353317","40703016","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"2","row","continuous","64000","-5","radixRank","1","0.0028283","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","-5","mergeRank","1","0.0069844","2575672","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","-5","scoresAndScatter","1","0.001898601","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","-5","radixSort","1","0.0010359","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","-4","scoresAndScatter","1","0.0016531","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","-4","mergeRank","1","0.0071961","2575672","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","-4","radixRank","1","0.0027483","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","-4","summary","1","0.035406701","40703016","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"2","row","continuous","64000","-4","mergeSort","1","0.0053235","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","-4","radixSort","1","0.0010328","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","-3","scoresAndScatter","1","0.0016808","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","-3","radixSort","1","0.0010235","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","-3","mergeSort","1","0.0053118","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","-3","summary","1","0.035550599","40703016","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"2","row","continuous","64000","-3","radixRank","1","0.0028254","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","-3","mergeRank","1","0.0069445","2575672","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","-2","radixRank","1","0.002764799","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","-2","summary","1","0.0353473","40703016","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"2","row","continuous","64000","-2","mergeSort","1","0.0053497","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","-2","radixSort","1","0.0010315","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","-2","scoresAndScatter","1","0.001683199","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","-2","mergeRank","1","0.0071166","2575672","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","-1","radixRank","1","0.002758599","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","-1","mergeRank","1","0.0071044","2575672","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","-1","scoresAndScatter","1","0.0017249","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","-1","radixSort","1","0.001022999","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","-1","mergeSort","1","0.0053738","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","-1","summary","1","0.038232901","40703240","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"2","row","continuous","64000","0","mergeSort","1","0.005309201","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","0","radixSort","1","0.0011514","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","0","scoresAndScatter","1","0.0017626","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","0","mergeRank","1","0.007076201","2575672","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","0","radixRank","1","0.0028436","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","0","summary","1","0.036076099","40703184","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"2","row","continuous","64000","1","mergeSort","1","0.0053568","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","1","summary","1","0.035799999","40703136","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"2","row","continuous","64000","1","radixRank","1","0.0027835","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","1","mergeRank","1","0.0071028","2575672","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","1","scoresAndScatter","1","0.001914699","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","1","radixSort","1","0.0010256","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","2","scoresAndScatter","1","0.001673","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","2","mergeRank","1","0.0072031","2575672","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","2","radixRank","1","0.002812401","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","2","summary","1","0.0363326","40703016","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"2","row","continuous","64000","2","mergeSort","1","0.005433501","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","2","radixSort","1","0.0010709","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","3","scoresAndScatter","1","0.0017455","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","3","radixSort","1","0.001059701","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","3","mergeSort","1","0.005415101","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","3","summary","1","0.0358975","40703016","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"2","row","continuous","64000","3","radixRank","1","0.002793999","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","3","mergeRank","1","0.0070959","2575672","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","4","radixRank","1","0.0027506","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","4","summary","1","0.035842999","40703016","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"2","row","continuous","64000","4","mergeSort","1","0.005366799","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","4","radixSort","1","0.0010365","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","4","scoresAndScatter","1","0.0017147","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","4","mergeRank","1","0.0071583","2575672","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","5","radixRank","1","0.002776301","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","5","mergeRank","1","0.007142","2575672","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","5","scoresAndScatter","1","0.001809301","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"2","row","continuous","64000","5","radixSort","1","0.0010315","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","5","mergeSort","1","0.0054472","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"2","row","continuous","64000","5","summary","1","0.0361527","40703016","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"2","row","continuous","64000","6","mergeSort","1","0.005418301","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
