blocked,workload,strategy,round,seed,method,query,truth,estimate,error,fullWidth,covered,criteriaMet,reason,drawsPerChain,checks,apiSeconds,rHat,bulkEss,meanEss,meanEssPerSecond,acceptance
blocked,multimodal,mixed,38,362925,adaptive,positive,0.5,0.55553125,0.05553125000000003,0.06795456011781612,false,true,PrecisionReached,8000,4,0.1473318,1.002327835286683,886.3311822172004,886.3311822172027,6015.885112495759,0.61896875
blocked,multimodal,mixed,38,362925,adaptive,x,0.0,0.4281825340106047,0.4281825340106047,0.5479558415844656,false,true,PrecisionReached,8000,4,0.1473318,1.0015917910476309,1234.9775787368617,906.6963400037781,6154.1116039020635,0.61896875
blocked,normal,default,38,362925,fixed,x,0.0,-0.0023599812453385383,-0.0023599812453385383,0.036999741526171054,true,true,FixedBudget,12000,1,0.1211273,1.0002931268760982,15660.221206455695,15638.280540586064,129106.15972275502,1.0
blocked,normal,default,38,362925,fixed,y,0.0,-0.0040595831263389726,-0.0040595831263389726,0.03587033384235963,true,true,FixedBudget,12000,1,0.1211273,1.000148471802828,15730.65492649184,15721.476633817138,129793.00813125644,1.0
blocked,normal,default,38,362925,adaptive,x,0.0,-0.01284968664125341,-0.01284968664125341,0.08482959869757878,true,true,PrecisionReached,2000,1,0.0187776,1.0015195391577747,2645.2590752717438,2622.6518235021877,139669.17090055108,1.0
blocked,normal,default,38,362925,adaptive,y,0.0,-0.01775929457361347,-0.01775929457361347,0.0872263575780554,true,true,PrecisionReached,2000,1,0.0187776,1.0011238303332635,2594.662264682251,2576.637665492437,137218.68958186547,1.0
blocked,normal,block,38,362925,fixed,x,0.0,0.007478203227479163,0.007478203227479163,0.05653924204293079,true,true,FixedBudget,12000,1,0.1341876,1.0006203321747238,6204.6537847094,6203.243109327878,46228.13962935382,0.3570625
blocked,normal,block,38,362925,fixed,y,0.0,-0.013479183811108686,-0.013479183811108686,0.056910306384064406,true,true,FixedBudget,12000,1,0.1341876,1.0002436042841498,6264.877686320156,6247.897992251234,46560.91913299914,0.3570625
blocked,normal,block,38,362925,adaptive,x,0.0,-0.011748979209053712,-0.011748979209053712,0.1373895249110594,true,true,PrecisionReached,2000,1,0.0232593,1.002611450642376,1020.1080202037035,1020.5310809810017,43876.25943089438,0.355
blocked,normal,block,38,362925,adaptive,y,0.0,-0.029049058868912403,-0.029049058868912403,0.1276716175540035,true,true,PrecisionReached,2000,1,0.0232593,1.0036480792107383,1163.0326811219943,1164.1763091341397,50052.078486202925,0.355
blocked,correlated,joint-prior,39,370844,fixed,x,0.0,0.004812358056626387,0.004812358056626387,0.057841442876537044,true,true,FixedBudget,12000,1,0.1289951,1.0018467890339497,2900.1893167558933,2888.96829504289,22395.95376136683,0.13235416666666666
blocked,correlated,joint-prior,39,370844,fixed,y,0.0,0.005069499987008674,0.005069499987008674,0.05789153450561304,true,true,FixedBudget,12000,1,0.1289951,1.0017097797256154,2912.0795033627246,2896.6015950157857,22455.128877110725,0.13235416666666666
blocked,correlated,joint-prior,39,370844,adaptive,x,0.0,0.03544478222718617,0.03544478222718617,0.09096147685857867,true,true,PrecisionReached,4000,2,0.0482399,1.0071227102302613,1055.914931611347,1046.1887982306357,21687.209099327232,0.13443750000000002
blocked,correlated,joint-prior,39,370844,adaptive,y,0.0,0.03613997869563512,0.03613997869563512,0.09193424127421926,true,true,PrecisionReached,4000,2,0.0482399,1.0078355285753027,1068.3291747732312,1046.536348158332,21694.413714753387,0.13443750000000002
blocked,correlated,diagonal,39,370844,fixed,x,0.0,-0.00687982568612977,-0.00687982568612977,0.09212790912961491,true,true,FixedBudget,12000,1,0.1220874,1.0039870336451457,1013.6620369477832,1009.8360785293991,8271.41931541993,0.08627083333333334
blocked,correlated,diagonal,39,370844,fixed,y,0.0,-0.00450718147750373,-0.00450718147750373,0.09213445849488774,true,true,FixedBudget,12000,1,0.1220874,1.0048715640387766,1016.5416135509255,1011.8057322222513,8287.55246014127,0.08627083333333334
blocked,correlated,diagonal,39,370844,adaptive,x,0.0,-0.009555007941700833,-0.009555007941700833,0.09843592824377237,true,true,PrecisionReached,10000,5,0.2341964,1.0059171830602676,859.2206405270846,855.2583859444895,3651.885280663962,0.08665
blocked,correlated,diagonal,39,370844,adaptive,y,0.0,-0.0067428525642998505,-0.0067428525642998505,0.0979777451109178,true,true,PrecisionReached,10000,5,0.2341964,1.0066260509059264,855.281449133963,850.8077750190902,3632.8815260144484,0.08665
blocked,correlated,block,39,370844,fixed,x,0.0,0.004651718452556797,0.004651718452556797,0.03966035280365225,true,true,FixedBudget,12000,1,0.1340337,1.000320142883419,6284.423971897759,6265.900753753598,46748.69643793761,0.3594791666666667
blocked,correlated,block,39,370844,fixed,y,0.0,0.007008227899446162,0.007008227899446162,0.03948870339646403,true,true,FixedBudget,12000,1,0.1340337,1.0003056167568134,6349.656047748314,6332.218103638556,47243.47760032407,0.3594791666666667
blocked,correlated,block,39,370844,adaptive,x,0.0,-0.001968410297955081,-0.001968410297955081,0.10037973598377821,true,true,PrecisionReached,2000,1,0.0247781,1.0042401860554955,941.4938112210482,928.4370698527389,37470.067109775926,0.352125
blocked,correlated,block,39,370844,adaptive,y,0.0,0.0041477903642496705,0.0041477903642496705,0.09745422531096985,true,true,PrecisionReached,2000,1,0.0247781,1.0038417059829134,976.4188084698766,965.1489039761035,38951.691371658984,0.352125
blocked,multimodal,default,39,370844,fixed,positive,0.5,0.5123333333333333,0.012333333333333307,0.02539209406109114,true,true,FixedBudget,12000,1,0.1070893,1.0004719748063173,7676.835477354453,7676.835477354443,71686.29804615815,0.27460416666666665
blocked,multimodal,default,39,370844,fixed,x,0.0,0.10419111660363489,0.10419111660363489,0.20701651338601101,false,true,FixedBudget,12000,1,0.1070893,1.0005318797684974,8354.86764897386,7626.821409891356,71219.26662973197,0.27460416666666665
blocked,multimodal,default,39,370844,adaptive,positive,0.5,0.52025,0.02024999999999999,0.056774620699434564,true,true,PrecisionReached,2000,1,0.0174009,1.0047096817777135,1375.4859206814917,1375.4859206814892,79046.8263527455,0.278125
blocked,multimodal,default,39,370844,adaptive,x,0.0,0.16347450254911955,0.16347450254911955,0.46726464206262214,true,true,PrecisionReached,2000,1,0.0174009,1.0047412917517917,1523.8001738312769,1382.3477011739217,79441.16115683221,0.278125
blocked,multimodal,block,39,370844,fixed,positive,0.5,0.5,0.0,NaN,false,false,FixedBudget,12000,1,0.1199049,Infinity,4.000333361113426,4.000333361113426,33.36255116440968,0.707125
blocked,multimodal,block,39,370844,fixed,x,0.0,0.003281986093996103,0.003281986093996103,0.04618253210273814,true,false,FixedBudget,12000,1,0.1199049,1.7343413830057168,6.053960614609761,4.1289827709185865,34.43547987545619,0.707125
blocked,multimodal,block,39,370844,adaptive,positive,0.5,0.5,0.0,NaN,false,false,MaxDrawsReached,12000,6,0.3385374,Infinity,4.000333361113426,4.000333361113426,11.816518237315659,0.707125
blocked,multimodal,block,39,370844,adaptive,x,0.0,0.003281986093996103,0.003281986093996103,0.04618253210273814,true,false,MaxDrawsReached,12000,6,0.3385374,1.7343413830057168,6.053960614609761,4.1289827709185865,12.196533591025945,0.707125
blocked,multimodal,mixed,39,370844,fixed,positive,0.5,0.49541666666666667,-0.004583333333333328,0.056456968969477155,true,true,FixedBudget,12000,1,0.1154912,1.0014672682716412,1298.33118927954,1298.331189279571,11241.819197303092,0.614625
blocked,multimodal,mixed,39,370844,fixed,x,0.0,-0.04660903815462136,-0.04660903815462136,0.4533623289919934,true,true,FixedBudget,12000,1,0.1154912,1.0013322613915938,1887.4123548208954,1343.8491648757486,11635.944252685473,0.614625
blocked,multimodal,mixed,39,370844,adaptive,positive,0.5,0.48990625,-0.010093750000000012,0.06748181626778496,true,true,PrecisionReached,8000,4,0.1462583,1.0027304208362422,931.2843476474897,931.2843476474881,6367.394859966839,0.6141875
blocked,multimodal,mixed,39,370844,adaptive,x,0.0,-0.07828095213583053,-0.07828095213583053,0.5408062364554412,true,true,PrecisionReached,8000,4,0.1462583,1.0023424600380888,1338.7236034333641,959.687625160465,6561.5942832677865,0.6141875
blocked,normal,default,39,370844,fixed,x,0.0,-0.002305761967089426,-0.002305761967089426,0.03553509948273668,true,true,FixedBudget,12000,1,0.115243,1.0002832989784014,15601.453328613508,15593.068544011996,135305.99293676837,1.0
blocked,normal,default,39,370844,fixed,y,0.0,-0.008873037134197403,-0.008873037134197403,0.033672092639041244,true,true,FixedBudget,12000,1,0.115243,1.0002618144097153,16530.444604679647,16530.421801674805,143439.7039444895,1.0
blocked,normal,default,39,370844,adaptive,x,0.0,-0.008463659377130783,-0.008463659377130783,0.08457927566888436,true,true,PrecisionReached,2000,1,0.0180236,1.00093089183591,2730.1805873857015,2724.7235333415874,151175.32198570692,1.0
blocked,normal,default,39,370844,adaptive,y,0.0,0.0029497091113370733,0.0029497091113370733,0.08653920816619977,true,true,PrecisionReached,2000,1,0.0180236,1.0014154602205745,2645.97564677825,2646.1970653465874,146818.45277006744,1.0
blocked,normal,block,39,370844,fixed,x,0.0,-0.009784916085160522,-0.009784916085160522,0.05491339419770561,true,true,FixedBudget,12000,1,0.1320471,1.000602956214839,6790.6178893502765,6793.406575465783,51446.84415989282,0.36022916666666666
blocked,normal,block,39,370844,fixed,y,0.0,0.016994617192876205,0.016994617192876205,0.0540562614306648,true,true,FixedBudget,12000,1,0.1320471,1.0010187877139294,6465.138809736408,6464.818386257722,48958.42760846487,0.36022916666666666
blocked,normal,block,39,370844,adaptive,x,0.0,-0.048187172393838185,-0.048187172393838185,0.135594688943599,true,true,PrecisionReached,2000,1,0.0239095,1.0033025565444376,948.9956951341359,949.28253560973,39703.152956344966,0.36275
blocked,normal,block,39,370844,adaptive,y,0.0,0.004814164077585836,0.004814164077585836,0.13583142746190974,true,true,PrecisionReached,2000,1,0.0239095,1.0027884815520567,1196.3664620368306,1192.3240297325278,49868.21262395817,0.36275
blocked,correlated,default,39,370844,fixed,x,0.0,-0.1324956257771427,-0.1324956257771427,0.17939619568729723,false,false,FixedBudget,12000,1,0.1055748,1.1920400677874223,15.408497877509264,11.578387263970683,109.66999003522321,0.14395833333333335
blocked,correlated,default,39,370844,fixed,y,0.0,-0.13110479761157037,-0.13110479761157037,0.1781666565281245,false,false,FixedBudget,12000,1,0.1055748,1.1923791822680894,15.45164837417853,11.620086690291394,110.06496522173279,0.14395833333333335
blocked,correlated,default,39,370844,adaptive,x,0.0,-0.13936998487290603,-0.13936998487290603,0.17766614459019395,false,false,MaxDrawsReached,12000,6,0.3144441,1.1888898544482043,15.838680300478266,11.58583519097761,36.845452628869836,0.14466666666666667
blocked,correlated,default,39,370844,adaptive,y,0.0,-0.13877860174314474,-0.13877860174314474,0.17627137029957232,false,false,MaxDrawsReached,12000,6,0.3144441,1.1890677931537532,15.90354687619158,11.62682226137431,36.975800345353306,0.14466666666666667
blocked,correlated,diagonal,40,378763,fixed,x,0.0,0.05302530943107925,0.05302530943107925,0.09001106114847204,false,true,FixedBudget,12000,1,0.1201477,1.0071911827873068,897.5457343130626,895.3266560743707,7451.883440751431,0.08702083333333333
blocked,correlated,diagonal,40,378763,fixed,y,0.0,0.05033794098924649,0.05033794098924649,0.09028882610886795,false,true,FixedBudget,12000,1,0.1201477,1.00686500260298,886.2147679351319,885.3244113610765,7368.633867823325,0.08702083333333333
blocked,correlated,diagonal,40,378763,adaptive,x,0.0,0.04408351845702335,0.04408351845702335,0.09632000432768986,true,true,PrecisionReached,10000,5,0.2391724,1.0083071122655576,710.6851465640423,708.8090756458262,2963.5905967654553,0.08637500000000001
blocked,correlated,diagonal,40,378763,adaptive,y,0.0,0.04172766723374627,0.04172766723374627,0.09638598816223924,true,true,PrecisionReached,10000,5,0.2391724,1.0078377527518863,700.8325949102078,700.8297824430508,2930.228498117052,0.08637500000000001
blocked,correlated,block,40,378763,fixed,x,0.0,-0.010800747633772034,-0.010800747633772034,0.04079930589421946,true,true,FixedBudget,12000,1,0.1380471,1.00059782050247,6142.032993874508,6130.035855154192,44405.3939210182,0.3575625
blocked,correlated,block,40,378763,fixed,y,0.0,-0.011704225643872357,-0.011704225643872357,0.040577969130009627,true,true,FixedBudget,12000,1,0.1380471,1.000359666025696,6183.697656085913,6172.71989653173,44714.593037678664,0.3575625
blocked,correlated,block,40,378763,adaptive,x,0.0,-0.05082838455764663,-0.05082838455764663,0.0915797311410975,false,true,PrecisionReached,2000,1,0.0242693,1.0010476433397204,1058.872040972112,1055.9418516216624,43509.36580872388,0.363625
blocked,correlated,block,40,378763,adaptive,y,0.0,-0.055966550769188994,-0.055966550769188994,0.09008658643540055,false,true,PrecisionReached,2000,1,0.0242693,1.0020317703075554,1074.1400288706088,1071.7159992943143,44159.328834960805,0.363625
blocked,multimodal,default,40,378763,fixed,positive,0.5,0.493625,-0.0063750000000000195,0.025864003707527672,true,true,FixedBudget,12000,1,0.1095093,1.0005453138245688,7158.219287814326,7158.219287814282,65366.313982595835,0.2730208333333333
blocked,multimodal,default,40,378763,fixed,x,0.0,-0.06142509421545839,-0.06142509421545839,0.208318125149901,true,true,FixedBudget,12000,1,0.1095093,1.0007075726647552,8535.155081661454,7277.802470121001,66458.30509482756,0.2730208333333333
blocked,multimodal,default,40,378763,adaptive,positive,0.5,0.49025,-0.009749999999999981,0.06311714456207698,true,true,PrecisionReached,2000,1,0.019154,0.9998975964333016,1201.0147867029652,1201.0147867029648,62703.07960232665,0.27425
blocked,multimodal,default,40,378763,adaptive,x,0.0,-0.07843358742908357,-0.07843358742908357,0.4928819476437366,true,true,PrecisionReached,2000,1,0.019154,1.0009831856278595,1429.3204365323575,1230.3909477169707,64236.7624369307,0.27425
blocked,multimodal,block,40,378763,fixed,positive,0.5,0.5,0.0,NaN,false,false,FixedBudget,12000,1,0.113019,Infinity,4.000333361113426,4.000333361113426,35.395228776696186,0.7003958333333333
blocked,multimodal,block,40,378763,fixed,x,0.0,-0.003792696195375811,-0.003792696195375811,0.0429447461361149,true,false,FixedBudget,12000,1,0.113019,1.73321503025071,6.0691653547805355,4.126447541181157,36.5110958438949,0.7003958333333333
blocked,multimodal,block,40,378763,adaptive,positive,0.5,0.5,0.0,NaN,false,false,MaxDrawsReached,12000,6,0.3399315,Infinity,4.000333361113426,4.000333361113426,11.768057273637265,0.7003958333333333
blocked,multimodal,block,40,378763,adaptive,x,0.0,-0.003792696195375811,-0.003792696195375811,0.0429447461361149,true,false,MaxDrawsReached,12000,6,0.3399315,1.73321503025071,6.0691653547805355,4.126447541181157,12.139056078007355,0.7003958333333333
blocked,multimodal,mixed,40,378763,fixed,positive,0.5,0.4827916666666666,-0.01720833333333338,0.05737370991522493,true,true,FixedBudget,12000,1,0.1159975,1.0025834998932743,1124.0056223484946,1124.0056223484976,9689.912475255911,0.6209375
blocked,multimodal,mixed,40,378763,fixed,x,0.0,-0.1302725264454656,-0.1302725264454656,0.4636298151840638,true,true,FixedBudget,12000,1,0.1159975,1.0032618059007545,1680.248635104598,1151.0926558007175,9923.426416954826,0.6209375
blocked,multimodal,mixed,40,378763,adaptive,positive,0.5,0.489,-0.01100000000000001,0.06753916604531277,true,true,PrecisionReached,8000,4,0.1510811,1.0067088209860098,877.9687018697708,877.9687018697599,5811.241127247286,0.6222187499999999
blocked,multimodal,mixed,40,378763,adaptive,x,0.0,-0.07952151176617406,-0.07952151176617406,0.5438261917730741,true,true,PrecisionReached,8000,4,0.1510811,1.0063306789475912,1197.3135848294728,887.1729836768278,5872.1639151212685,0.6222187499999999
blocked,normal,default,40,378763,fixed,x,0.0,-0.0035500040093670027,-0.0035500040093670027,0.03507036506414258,true,true,FixedBudget,12000,1,0.1162436,1.000307228903609,16184.072428058349,16177.805444443506,139171.57972089222,1.0
blocked,normal,default,40,378763,fixed,y,0.0,0.005302634088124147,0.005302634088124147,0.03509981241949695,true,true,FixedBudget,12000,1,0.1162436,1.0002122018264143,15491.73376687236,15483.52638020449,133198.9578798703,1.0
blocked,normal,default,40,378763,adaptive,x,0.0,-0.038284848897734314,-0.038284848897734314,0.09252667130086444,true,true,PrecisionReached,2000,1,0.0176758,1.0003670358383014,2494.8751736605245,2487.238193815106,140714.32092550868,1.0
blocked,normal,default,40,378763,adaptive,y,0.0,-0.024572435912292634,-0.024572435912292634,0.08492809652660227,true,true,PrecisionReached,2000,1,0.0176758,1.0016997879063136,2354.6329895069402,2350.6836081739616,132988.81002126986,1.0
blocked,normal,block,40,378763,fixed,x,0.0,-0.006744930973948238,-0.006744930973948238,0.05393511754974257,true,true,FixedBudget,12000,1,0.1343274,1.0005196413530084,6546.809694341828,6544.256488764001,48718.701387535235,0.35614583333333333
blocked,normal,block,40,378763,fixed,y,0.0,-0.00814730670003283,-0.00814730670003283,0.05367989920782453,true,true,FixedBudget,12000,1,0.1343274,1.0005069586209225,6282.836928537733,6275.129969680033,46715.18967597104,0.35614583333333333
blocked,normal,block,40,378763,adaptive,x,0.0,-0.035288628241056386,-0.035288628241056386,0.12889144022538568,true,true,PrecisionReached,2000,1,0.0241617,1.006100663664416,999.6069698471497,991.8241089136327,41049.43397665035,0.3595
blocked,normal,block,40,378763,adaptive,y,0.0,-0.04345504750428242,-0.04345504750428242,0.12757737581795736,true,true,PrecisionReached,2000,1,0.0241617,1.00256055501207,1170.9732973886883,1169.0529621604342,48384.54918985147,0.3595
blocked,correlated,default,40,378763,fixed,x,0.0,0.04746828294702854,0.04746828294702854,0.1555073564764185,true,false,FixedBudget,12000,1,0.1066519,1.073499578737234,64.77235834806962,63.5068059389793,595.4587394971801,0.1469166666666667
blocked,correlated,default,40,378763,fixed,y,0.0,0.04880996538395088,0.04880996538395088,0.1564239482560698,true,false,FixedBudget,12000,1,0.1066519,1.0733176451285966,64.7176122717334,63.27685396616816,593.3026412672269,0.1469166666666667
blocked,correlated,default,40,378763,adaptive,x,0.0,0.04746828294702854,0.04746828294702854,0.1555073564764185,true,false,MaxDrawsReached,12000,6,0.3136115,1.073499578737234,64.77235834806962,63.5068059389793,202.50152159273273,0.1469166666666667
blocked,correlated,default,40,378763,adaptive,y,0.0,0.04880996538395088,0.04880996538395088,0.1564239482560698,true,false,MaxDrawsReached,12000,6,0.3136115,1.0733176451285966,64.7176122717334,63.27685396616816,201.76828326183244,0.1469166666666667
blocked,correlated,joint-prior,40,378763,fixed,x,0.0,0.005253282415809024,0.005253282415809024,0.054970376402282216,true,true,FixedBudget,12000,1,0.1213313,1.0010869096572754,3099.5889006760262,3094.1562489170547,25501.715129707292,0.13352083333333334
blocked,correlated,joint-prior,40,378763,fixed,y,0.0,0.002698279832165751,0.002698279832165751,0.05444187524462547,true,true,FixedBudget,12000,1,0.1213313,1.0009217612007242,3107.9817331082,3109.694608663271,25629.780680362535,0.13352083333333334
blocked,correlated,joint-prior,40,378763,adaptive,x,0.0,-0.006965692120636802,-0.006965692120636802,0.0979166698501669,true,true,PrecisionReached,4000,2,0.0494015,1.003449514295553,1053.5992296847214,1046.8057691273666,21189.756771097367,0.1311875
blocked,correlated,joint-prior,40,378763,adaptive,y,0.0,-0.00940657928299421,-0.00940657928299421,0.09892605657983379,true,true,PrecisionReached,4000,2,0.0494015,1.003997361014068,1052.4668660340901,1045.2532100293506,21158.329403547476,0.1311875
blocked,correlated,block,41,386682,fixed,x,0.0,0.013823250063650372,0.013823250063650372,0.03887542794369712,true,true,FixedBudget,12000,1,0.1360082,1.0005105540966022,6208.387324727752,6215.842838600465,45701.97119438729,0.36293749999999997
blocked,correlated,block,41,386682,fixed,y,0.0,0.014221526419340103,0.014221526419340103,0.039236813574492574,true,true,FixedBudget,12000,1,0.1360082,1.000417851223205,6120.472336138324,6120.128790886668,44998.23386300729,0.36293749999999997
blocked,correlated,block,41,386682,adaptive,x,0.0,-0.0118204931308461,-0.0118204931308461,0.09315030177698772,true,true,PrecisionReached,2000,1,0.0228166,1.0033322274636336,1033.9153986548931,1028.0410573539068,45056.71560854408,0.36649999999999994
blocked,correlated,block,41,386682,adaptive,y,0.0,-0.015107269256967815,-0.015107269256967815,0.09337317668970448,true,true,PrecisionReached,2000,1,0.0228166,1.0028922126895017,1014.8340619727506,1013.6048490495716,44424.00923229454,0.36649999999999994
blocked,multimodal,default,41,386682,fixed,positive,0.5,0.4925833333333333,-0.0074166666666666825,0.025681689136232713,true,true,FixedBudget,12000,1,0.1088031,1.0007190849538665,7063.127244859051,7063.12724485899,64916.599295966655,0.2757708333333333
blocked,multimodal,default,41,386682,fixed,x,0.0,-0.054958665421451336,-0.054958665421451336,0.20707763492210632,true,true,FixedBudget,12000,1,0.1088031,1.0004704508793953,8439.34330533913,7155.98022226821,65770.00308142148,0.2757708333333333
blocked,multimodal,default,41,386682,adaptive,positive,0.5,0.495125,-0.004875000000000018,0.06488805805887496,true,true,PrecisionReached,2000,1,0.0186796,1.0040451506505645,1095.457428442822,1095.4574284428247,58644.5870598313,0.274875
blocked,multimodal,default,41,386682,adaptive,x,0.0,-0.06307598741329823,-0.06307598741329823,0.5259080346148909,true,true,PrecisionReached,2000,1,0.0186796,1.003641074392698,1415.010661724846,1134.9570795824548,60759.174692308974,0.274875
blocked,multimodal,block,41,386682,fixed,positive,0.5,0.5,0.0,NaN,false,false,FixedBudget,12000,1,0.1137322,Infinity,4.000333361113426,4.000333361113426,35.17326984893835,0.703
blocked,multimodal,block,41,386682,fixed,x,0.0,5.437363640514725E-4,5.437363640514725E-4,0.041332249957182904,true,false,FixedBudget,12000,1,0.1137322,1.7330845475043917,6.074412256707497,4.124172089577459,36.262132356337595,0.703
blocked,multimodal,block,41,386682,adaptive,positive,0.5,0.5,0.0,NaN,false,false,MaxDrawsReached,12000,6,0.3389467,Infinity,4.000333361113426,4.000333361113426,11.802249029459281,0.703
blocked,multimodal,block,41,386682,adaptive,x,0.0,5.437363640514725E-4,5.437363640514725E-4,0.041332249957182904,true,false,MaxDrawsReached,12000,6,0.3389467,1.7330845475043917,6.074412256707497,4.124172089577459,12.167612458175457,0.703
blocked,multimodal,mixed,41,386682,fixed,positive,0.5,0.4932291666666667,-0.0067708333333332815,0.053623999243040094,true,true,FixedBudget,12000,1,0.1199779,1.0030294265224735,1473.4642032763302,1473.4642032763436,12281.13013543614,0.6192291666666667
blocked,multimodal,mixed,41,386682,fixed,x,0.0,-0.03712869512436079,-0.03712869512436079,0.4336336302963155,true,true,FixedBudget,12000,1,0.1199779,1.002306124184248,2067.4573231322647,1510.0294849938377,12585.896944302556,0.6192291666666667
blocked,multimodal,mixed,41,386682,adaptive,positive,0.5,0.4825625,-0.017437499999999995,0.06604980102624058,true,true,PrecisionReached,8000,4,0.1493656,1.0053099141280364,965.157305204906,965.1573052049022,6461.710763421445,0.61909375
blocked,multimodal,mixed,41,386682,adaptive,x,0.0,-0.12520758896835726,-0.12520758896835726,0.5337153734727814,true,true,PrecisionReached,8000,4,0.1493656,1.0038194619459087,1324.193532798991,979.7909306817746,6559.682622248863,0.61909375
blocked,normal,default,41,386682,fixed,x,0.0,-0.010920320611029544,-0.010920320611029544,0.03527947458838015,true,true,FixedBudget,12000,1,0.1211615,1.0002868815070876,16217.696941178523,16213.601916923455,133818.1015992989,1.0
blocked,normal,default,41,386682,fixed,y,0.0,-0.009636886083541796,-0.009636886083541796,0.03765763849138429,true,true,FixedBudget,12000,1,0.1211615,1.0000596146500051,15139.53414010662,15126.4663149877,124845.48569461174,1.0
blocked,normal,default,41,386682,adaptive,x,0.0,-0.007446327532240615,-0.007446327532240615,0.09390280192420242,true,true,PrecisionReached,2000,1,0.0179265,1.0007289104817618,2521.6665920710498,2515.621049667528,140329.73807868396,1.0
blocked,normal,default,41,386682,adaptive,y,0.0,-0.01642261712817017,-0.01642261712817017,0.09667572849524117,true,true,PrecisionReached,2000,1,0.0179265,1.0014000604276094,2099.520845592554,2086.5177808082544,116392.9256022232,1.0
blocked,normal,block,41,386682,fixed,x,0.0,0.0040687154469447595,0.0040687154469447595,0.05648574771651913,true,true,FixedBudget,12000,1,0.1325429,1.0007881352815182,6123.241987251991,6125.882831487589,46218.11376910864,0.36285416666666664
blocked,normal,block,41,386682,fixed,y,0.0,0.01837990085995944,0.01837990085995944,0.054497047276661735,true,true,FixedBudget,12000,1,0.1325429,1.0001884752136116,6917.150308601811,6921.995742652795,52224.56836731953,0.36285416666666664
blocked,normal,block,41,386682,adaptive,x,0.0,0.012842292345453421,0.012842292345453421,0.14164272763517735,true,true,PrecisionReached,2000,1,0.0232459,1.0028157753282347,943.5413042808029,944.2148041800889,40618.55226857591,0.37224999999999997
blocked,normal,block,41,386682,adaptive,y,0.0,0.005480376649755758,0.005480376649755758,0.13754990057995836,true,true,PrecisionReached,2000,1,0.0232459,1.008890744895283,1040.278951815515,1032.353445001578,44410.13017356084,0.37224999999999997
blocked,correlated,default,41,386682,fixed,x,0.0,-0.08594064549357178,-0.08594064549357178,0.13929954021931493,false,false,FixedBudget,12000,1,0.107051,1.06103567550318,63.46283444678919,64.20635132439418,599.7734848286722,0.1535625
blocked,correlated,default,41,386682,fixed,y,0.0,-0.08892369368045372,-0.08892369368045372,0.13999774848569485,false,false,FixedBudget,12000,1,0.107051,1.0609935523340894,64.645485312437,65.28870900376877,609.8841580533464,0.1535625
blocked,correlated,default,41,386682,adaptive,x,0.0,-0.08594064549357178,-0.08594064549357178,0.13929954021931493,false,false,MaxDrawsReached,12000,6,0.310987,1.06103567550318,63.46283444678919,64.20635132439418,206.4599205895879,0.1535625
blocked,correlated,default,41,386682,adaptive,y,0.0,-0.08892369368045372,-0.08892369368045372,0.13999774848569485,false,false,MaxDrawsReached,12000,6,0.310987,1.0609935523340894,64.645485312437,65.28870900376877,209.94031584525646,0.1535625
blocked,correlated,joint-prior,41,386682,fixed,x,0.0,0.011994396538548835,0.011994396538548835,0.050996807870144954,true,true,FixedBudget,12000,1,0.1284543,1.0012428856054056,3593.8311593906947,3593.5991187390396,27975.70123179247,0.1343125
blocked,correlated,joint-prior,41,386682,fixed,y,0.0,0.013739028544514365,0.013739028544514365,0.05084817131470089,true,true,FixedBudget,12000,1,0.1284543,1.0009774774797628,3601.934821920672,3596.1107438313907,27995.25390610817,0.1343125
blocked,correlated,joint-prior,41,386682,adaptive,x,0.0,-5.026681477140471E-4,-5.026681477140471E-4,0.08225600358050632,true,true,PrecisionReached,4000,2,0.052757,1.0045947642569046,1243.522640205673,1244.6743851725564,23592.59217113476,0.138625
blocked,correlated,joint-prior,41,386682,adaptive,y,0.0,0.005399960741148124,0.005399960741148124,0.08071977994118519,true,true,PrecisionReached,4000,2,0.052757,1.0034602152656473,1321.747652370006,1317.0149145602809,24963.794653984893,0.138625
blocked,correlated,diagonal,41,386682,fixed,x,0.0,0.04214452915975109,0.04214452915975109,0.09788225152069091,true,true,FixedBudget,12000,1,0.1338512,1.002108042618843,897.8447608056657,895.7708781391362,6692.288736590604,0.0855625
blocked,correlated,diagonal,41,386682,fixed,y,0.0,0.036530176070364684,0.036530176070364684,0.09790242257335967,true,true,FixedBudget,12000,1,0.1338512,1.001744158338057,909.3693348305982,907.8233110625173,6782.332254492431,0.0855625
blocked,correlated,diagonal,41,386682,adaptive,x,0.0,0.05980419091078404,0.05980419091078404,0.10543292761906091,false,true,PrecisionReached,10000,5,0.2417982,1.006319723894901,705.6140124584208,704.0795391026485,2911.84772716525,0.085275
blocked,correlated,diagonal,41,386682,adaptive,y,0.0,0.05377546194493377,0.05377546194493377,0.10528425469247361,false,true,PrecisionReached,10000,5,0.2417982,1.00633183145959,710.2627587380979,710.1368484372503,2936.898820740809,0.085275
blocked,multimodal,default,42,394601,fixed,positive,0.5,0.5000208333333334,2.0833333333358794E-5,0.025836753413849566,true,true,FixedBudget,12000,1,0.1104127,1.0008449070483576,7502.09834345167,7502.098343451698,67945.97309414313,0.27270833333333333
