"research","target","sampler","round","seed","method","draws","query","truth","estimate","fullWidth","covered","criteriaMet","reason","meanEss","evaluationsFullRun","failureReasons"
"research","banana","mess-1","21","307310","fixed","12000","x","0.0","0.021429143228112624","0.13151538271109076","true","true","FixedBudget","1602.9560445476056","107715",""
"research","banana","mess-1","21","307310","fixed","12000","xSquared","1.0","1.0451109225689266","0.3985871319019195","true","false","FixedBudget","416.1670727686381","107715","WidthTooLarge"
"research","banana","mess-1","21","307310","fixed","12000","y","0.0","0.019807528696981436","0.17140652785125066","true","false","FixedBudget","592.5794493687761","107715","WidthTooLarge"
"research","banana","mess-1","21","307310","fixed","12000","ySquared","0.57","0.6563836732965832","0.7744668660422285","true","false","FixedBudget","197.23432199295917","107715","InsufficientMeanEss|WidthTooLarge"
"research","banana","mess-1","21","307310","stopped","6000","event","0.045500263896358334","0.041791666666666664","0.027515379945880474","true","true","PrecisionReached","1403.818149625136","107715",""
"research","banana","mess-1","21","307310","stopped","6000","x","0.0","0.0014495219075253418","0.08187356397873184","true","true","PrecisionReached","3832.856439015616","107715",""
"research","banana","mess-1","21","307310","stopped","6000","xSquared","1.0","0.9680518975205564","0.1667334981574271","true","true","PrecisionReached","1590.9949367232","107715",""
"research","banana","mess-1","21","307310","stopped","6000","y","0.0","-0.011625369522394458","0.07283054315119919","true","true","PrecisionReached","2549.7216152148235","107715",""
"research","banana","mess-1","21","307310","stopped","6000","ySquared","0.57","0.5097095669171456","0.13580765133771566","true","true","PrecisionReached","1220.0644527865697","107715",""
"research","banana","mess-1","22","315229","fixed","12000","event","0.045500263896358334","0.052020833333333336","0.026154128084671293","true","true","FixedBudget","1913.3693110658369","107403",""
"research","banana","mess-1","22","315229","fixed","12000","x","0.0","-0.017377021036821705","0.08319603206240178","true","true","FixedBudget","3961.10525830772","107403",""
"research","banana","mess-1","22","315229","fixed","12000","xSquared","1.0","1.0333449909983328","0.18871792326805062","true","true","FixedBudget","1591.2505714458355","107403",""
"research","banana","mess-1","22","315229","fixed","12000","y","0.0","0.018194598791100636","0.08218797598885264","true","true","FixedBudget","2368.8267628247795","107403",""
"research","banana","mess-1","22","315229","fixed","12000","ySquared","0.57","0.6032329724334897","0.22684461218125265","true","false","FixedBudget","896.7852268187893","107403","WidthTooLarge"
"research","banana","mess-1","22","315229","stopped","12000","event","0.045500263896358334","0.052020833333333336","0.026154128084671293","true","true","MaxDrawsReached","1913.3693110658369","107403",""
"research","banana","mess-1","22","315229","stopped","12000","x","0.0","-0.017377021036821705","0.08319603206240178","true","true","MaxDrawsReached","3961.10525830772","107403",""
"research","banana","mess-1","22","315229","stopped","12000","xSquared","1.0","1.0333449909983328","0.18871792326805062","true","true","MaxDrawsReached","1591.2505714458355","107403",""
"research","banana","mess-1","22","315229","stopped","12000","y","0.0","0.018194598791100636","0.08218797598885264","true","true","MaxDrawsReached","2368.8267628247795","107403",""
"research","banana","mess-1","22","315229","stopped","12000","ySquared","0.57","0.6032329724334897","0.22684461218125265","true","false","MaxDrawsReached","896.7852268187893","107403","WidthTooLarge"
"research","banana","mess-1","23","323148","fixed","12000","event","0.045500263896358334","0.0418125","0.02408061122465233","true","true","FixedBudget","1833.6853789839533","108269",""
"research","banana","mess-1","23","323148","fixed","12000","x","0.0","0.023725423478464902","0.07587232158462406","true","true","FixedBudget","4528.262568606593","108269",""
"research","banana","mess-1","23","323148","fixed","12000","xSquared","1.0","0.9827520834231414","0.20493096732589416","true","true","FixedBudget","1265.992330216965","108269",""
"research","banana","mess-1","23","323148","fixed","12000","y","0.0","-0.008065990427257197","0.09016766134914424","true","true","FixedBudget","1868.202317828547","108269",""
"research","banana","mess-1","23","323148","fixed","12000","ySquared","0.57","0.5723631805226138","0.30033286602849035","true","false","FixedBudget","593.6213168551072","108269","WidthTooLarge"
"research","banana","mess-1","23","323148","stopped","10000","event","0.045500263896358334","0.0413","0.020764714387237666","true","true","PrecisionReached","2437.1702224234427","108269",""
"research","banana","mess-1","23","323148","stopped","10000","x","0.0","0.017252716257981582","0.06596550314217693","true","true","PrecisionReached","5906.926830577694","108269",""
"research","banana","mess-1","23","323148","stopped","10000","xSquared","1.0","0.9687769544724588","0.1434680238243537","true","true","PrecisionReached","2299.0600865746414","108269",""
"research","banana","mess-1","23","323148","stopped","10000","y","0.0","-0.014413858948255864","0.0655809511537598","true","true","PrecisionReached","3309.8957334284305","108269",""
"research","banana","mess-1","23","323148","stopped","10000","ySquared","0.57","0.5365780660358165","0.16773913279446565","true","true","PrecisionReached","1218.4572507486885","108269",""
"research","banana","mess-1","24","331067","fixed","12000","event","0.045500263896358334","0.044041666666666666","0.020978452095528323","true","true","FixedBudget","2538.978518926933","107099",""
"research","banana","mess-1","24","331067","fixed","12000","x","0.0","0.007718184881640555","0.06822425399034694","true","true","FixedBudget","5660.404259464105","107099",""
"research","banana","mess-1","24","331067","fixed","12000","xSquared","1.0","0.992768301718546","0.1405970222150606","true","true","FixedBudget","2468.4598842555033","107099",""
"research","banana","mess-1","24","331067","fixed","12000","y","0.0","-0.002111757805059511","0.06286911359603178","true","true","FixedBudget","3657.405424221397","107099",""
"research","banana","mess-1","24","331067","fixed","12000","ySquared","0.57","0.5446884125045491","0.16716694274291766","true","true","FixedBudget","1252.3727287544027","107099",""
"research","banana","mess-1","24","331067","stopped","12000","event","0.045500263896358334","0.044041666666666666","0.020978452095528323","true","true","PrecisionReached","2538.978518926933","107099",""
"research","banana","mess-1","24","331067","stopped","12000","x","0.0","0.007718184881640555","0.06822425399034694","true","true","PrecisionReached","5660.404259464105","107099",""
"research","banana","mess-1","24","331067","stopped","12000","xSquared","1.0","0.992768301718546","0.1405970222150606","true","true","PrecisionReached","2468.4598842555033","107099",""
"research","banana","mess-1","24","331067","stopped","12000","y","0.0","-0.002111757805059511","0.06286911359603178","true","true","PrecisionReached","3657.405424221397","107099",""
"research","banana","mess-1","24","331067","stopped","12000","ySquared","0.57","0.5446884125045491","0.16716694274291766","true","true","PrecisionReached","1252.3727287544027","107099",""
"research","banana","mess-1","25","338986","fixed","12000","event","0.045500263896358334","0.04410416666666672","0.024640951943437205","true","true","FixedBudget","1842.800935812184","107319",""
"research","banana","mess-1","25","338986","fixed","12000","x","0.0","-0.01354234044117364","0.07689272224778845","true","true","FixedBudget","4460.323620161285","107319",""
"research","banana","mess-1","25","338986","fixed","12000","xSquared","1.0","0.9938338712032535","0.1973341645739941","true","true","FixedBudget","1356.3278066211974","107319",""
"research","banana","mess-1","25","338986","fixed","12000","y","0.0","0.0014113393614467173","0.08455142029963349","true","true","FixedBudget","2099.9531339746513","107319",""
"research","banana","mess-1","25","338986","fixed","12000","ySquared","0.57","0.5656525482393033","0.2694333957116277","true","false","FixedBudget","641.6836054499615","107319","WidthTooLarge"
"research","banana","mess-1","25","338986","stopped","6000","event","0.045500263896358334","0.04512499999999997","0.025922886954669364","true","true","PrecisionReached","1701.80287286909","107319",""
"research","banana","mess-1","25","338986","stopped","6000","x","0.0","-0.0040761486390934465","0.08240838992404008","true","true","PrecisionReached","3851.5602442155964","107319",""
"research","banana","mess-1","25","338986","stopped","6000","xSquared","1.0","0.9855408465624964","0.1685804338547909","true","true","PrecisionReached","1736.2317395727832","107319",""
"research","banana","mess-1","25","338986","stopped","6000","y","0.0","0.0017464795679391631","0.07450623612949087","true","true","PrecisionReached","2580.003276760929","107319",""
"research","banana","mess-1","25","338986","stopped","6000","ySquared","0.57","0.5396295391851451","0.1545595791279078","true","true","PrecisionReached","1295.5813992599","107319",""
"research","banana","mess-1","26","346905","fixed","12000","event","0.045500263896358334","0.04127083333333333","0.019081661765158835","true","true","FixedBudget","2884.0978411763926","107895",""
"research","banana","mess-1","26","346905","fixed","12000","x","0.0","-0.004208045635899937","0.06181495892036054","true","true","FixedBudget","6693.822704103795","107895",""
"research","banana","mess-1","26","346905","fixed","12000","xSquared","1.0","0.9637539175512504","0.12016893146967934","true","true","FixedBudget","3143.7856882913957","107895",""
"research","banana","mess-1","26","346905","fixed","12000","y","0.0","-0.01918790262027409","0.054752784627652804","true","true","FixedBudget","4512.98599648796","107895",""
"research","banana","mess-1","26","346905","fixed","12000","ySquared","0.57","0.5101369277987508","0.11452326067809436","false","true","FixedBudget","1924.1076612073189","107895",""
"research","banana","mess-1","26","346905","stopped","10000","event","0.045500263896358334","0.0439","0.022144219965265503","true","true","PrecisionReached","2271.70572685366","107895",""
"research","banana","mess-1","26","346905","stopped","10000","x","0.0","-0.00424780362216115","0.07105490333374395","true","true","PrecisionReached","5131.181373129499","107895",""
"research","banana","mess-1","26","346905","stopped","10000","xSquared","1.0","0.9761318690478376","0.13934511496222485","true","true","PrecisionReached","2449.024930924276","107895",""
"research","banana","mess-1","26","346905","stopped","10000","y","0.0","-0.013433804933025595","0.06366008515061825","true","true","PrecisionReached","3453.8433979784695","107895",""
"research","banana","mess-1","26","346905","stopped","10000","ySquared","0.57","0.5275706781894314","0.13496288280402216","true","true","PrecisionReached","1528.915667524204","107895",""
"research","banana","mess-1","27","354824","fixed","12000","event","0.045500263896358334","0.05404166666666667","0.047363716714359495","true","false","FixedBudget","604.8008465450296","108586","WidthTooLarge"
"research","banana","mess-1","27","354824","fixed","12000","x","0.0","0.028159904074475772","0.1667716901058989","true","false","FixedBudget","1047.200268286687","108586","WidthTooLarge"
