case,seed,draws,method,fit,pilotCalls,fitCalls,productionCalls,reference,mean,ess,accurate,health
three-modes,11085809,10000,multi,Fitted,12000,58716,10000,0.19991418793336066,0.21092998210310826,8453.720245951672,true,ChecksPassed
three-modes,11216172,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.2064625700055685,272.8353840715687,true,ChecksPassed
three-modes,11216172,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.180033117758939,1397.1401288574564,true,ChecksPassed
three-modes,11216172,2000,multi,Fitted,12000,51579,2000,0.19991418793336066,0.20252065644401637,1727.0271692268693,true,ChecksPassed
three-modes,11216172,10000,multi,Fitted,12000,51579,10000,0.19991418793336066,0.19648174698939752,8612.239731990045,true,ChecksPassed
three-modes,11346535,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.21380495190809776,265.92446767375105,true,ChecksPassed
three-modes,11346535,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19496841730738632,1373.0207181375624,true,ChecksPassed
three-modes,11346535,2000,multi,Fitted,12000,60516,2000,0.19991418793336066,0.21484951280098816,1665.5064407806456,true,ChecksPassed
three-modes,11346535,10000,multi,Fitted,12000,60516,10000,0.19991418793336066,0.1990168924349349,8405.060556433984,true,ChecksPassed
three-modes,11476898,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.18221530273811057,288.0499808581521,true,ChecksPassed
three-modes,11476898,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19054092930051558,1390.2975480088755,true,ChecksPassed
three-modes,11476898,2000,multi,Fitted,12000,53625,2000,0.19991418793336066,0.22146258577644973,1703.6167563071274,true,ChecksPassed
three-modes,11476898,10000,multi,Fitted,12000,53625,10000,0.19991418793336066,0.21178279654082835,8501.524312018135,true,ChecksPassed
three-modes,11607261,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.17526504714828536,268.71830398642425,true,ChecksPassed
three-modes,11607261,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.21280109478364576,1334.3604040264136,true,ChecksPassed
three-modes,11607261,2000,multi,Fitted,12000,53130,2000,0.19991418793336066,0.1993228561193265,1660.1760800999966,true,ChecksPassed
three-modes,11607261,10000,multi,Fitted,12000,53130,10000,0.19991418793336066,0.20216845861331675,8255.143684495408,true,ChecksPassed
three-modes,11737624,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.2060412620367237,278.427302485985,true,ChecksPassed
three-modes,11737624,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19912485168108043,1400.1317363304286,true,ChecksPassed
three-modes,11737624,2000,multi,Fitted,12000,58032,2000,0.19991418793336066,0.19748402031817103,1724.199412288227,true,ChecksPassed
three-modes,11737624,10000,multi,Fitted,12000,58032,10000,0.19991418793336066,0.1942218444763702,8593.72040038347,true,ChecksPassed
three-modes,11867987,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.2194965481691777,283.63570473322886,true,ChecksPassed
three-modes,11867987,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.22192994137664446,1334.4247794548064,true,ChecksPassed
three-modes,11867987,2000,multi,Fitted,12000,58680,2000,0.19991418793336066,0.1991968099915274,1725.6953609202408,true,ChecksPassed
three-modes,11867987,10000,multi,Fitted,12000,58680,10000,0.19991418793336066,0.1979862234952737,8580.635958138377,true,ChecksPassed
three-modes,11998350,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.2138150250035071,273.87062774812466,true,ChecksPassed
three-modes,11998350,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.2163647697152534,1371.576399608462,true,ChecksPassed
three-modes,11998350,2000,multi,Fitted,12000,57996,2000,0.19991418793336066,0.19050907731189548,1744.0288225315594,true,ChecksPassed
three-modes,11998350,10000,multi,Fitted,12000,57996,10000,0.19991418793336066,0.192207153960539,8652.171012542365,true,ChecksPassed
three-modes,12128713,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.21345808150322393,253.7761551516482,true,ChecksPassed
three-modes,12128713,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.18509410788900152,1363.6315000563468,true,ChecksPassed
three-modes,12128713,2000,multi,Fitted,12000,57780,2000,0.19991418793336066,0.2153137894123278,1708.5410708464728,true,ChecksPassed
three-modes,12128713,10000,multi,Fitted,12000,57780,10000,0.19991418793336066,0.19733080292845123,8550.725184049932,true,ChecksPassed
three-modes,12259076,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.18273213099104735,264.86176341914165,true,ChecksPassed
three-modes,12259076,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19357273553738868,1302.1418974089092,true,ChecksPassed
three-modes,12259076,2000,multi,Fitted,12000,59004,2000,0.19991418793336066,0.19927823429944083,1763.1006703984854,true,ChecksPassed
three-modes,12259076,10000,multi,Fitted,12000,59004,10000,0.19991418793336066,0.19845318982660756,8759.166125713355,true,ChecksPassed
three-modes,12389439,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.22393321584016573,300.3505701351527,true,ChecksPassed
three-modes,12389439,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20107841046354066,1438.059977830288,true,ChecksPassed
three-modes,12389439,2000,multi,Fitted,12000,59544,2000,0.19991418793336066,0.20143737225518274,1685.7636355058648,true,ChecksPassed
three-modes,12389439,10000,multi,Fitted,12000,59544,10000,0.19991418793336066,0.20504716106190052,8496.052160640214,true,ChecksPassed
three-modes,12519802,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.24143916145764138,290.1031192217872,false,ChecksPassed
three-modes,12519802,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.2104600056354987,1398.2678651306717,true,ChecksPassed
three-modes,12519802,2000,multi,Fitted,12000,51249,2000,0.19991418793336066,0.2088717982322636,1722.9921291024432,true,ChecksPassed
three-modes,12519802,10000,multi,Fitted,12000,51249,10000,0.19991418793336066,0.20404375007413167,8607.342295141538,true,ChecksPassed
three-modes,12650165,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.21337683437744845,265.2189339348635,true,ChecksPassed
three-modes,12650165,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19573937167540986,1322.2240803601205,true,ChecksPassed
three-modes,12650165,2000,multi,Fitted,12000,57492,2000,0.19991418793336066,0.1902288934724963,1697.4391060670391,true,ChecksPassed
three-modes,12650165,10000,multi,Fitted,12000,57492,10000,0.19991418793336066,0.19765734815751354,8563.368095342645,true,ChecksPassed
three-modes,12780528,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.22015855819735444,280.7813166042091,true,ChecksPassed
three-modes,12780528,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20277654162659178,1324.062310789687,true,ChecksPassed
three-modes,12780528,2000,multi,Fitted,12000,52503,2000,0.19991418793336066,0.18952357879386258,1708.0184929564584,true,ChecksPassed
three-modes,12780528,10000,multi,Fitted,12000,52503,10000,0.19991418793336066,0.20066769229839518,8517.236936764668,true,ChecksPassed
three-modes,12910891,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.17133767490732876,256.3577155443217,false,ChecksPassed
three-modes,12910891,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.1894763671247625,1341.254007160637,true,ChecksPassed
three-modes,12910891,2000,multi,Fitted,12000,52404,2000,0.19991418793336066,0.2022439436873734,1671.9826826157903,true,ChecksPassed
three-modes,12910891,10000,multi,Fitted,12000,52404,10000,0.19991418793336066,0.1969382488949316,8478.645845049228,true,ChecksPassed
three-modes,13041254,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.1933341600894214,276.95123674008113,true,ChecksPassed
three-modes,13041254,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19485379044004503,1393.9636229210207,true,ChecksPassed
three-modes,13041254,2000,multi,Fitted,12000,60372,2000,0.19991418793336066,0.19497774831693127,1697.1448832280125,true,ChecksPassed
three-modes,13041254,10000,multi,Fitted,12000,60372,10000,0.19991418793336066,0.2030337199174075,8451.012892541967,true,ChecksPassed
three-modes,13171617,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.20495672076741475,307.8498558774841,true,ChecksPassed
three-modes,13171617,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.1969900220503165,1407.4986241677414,true,ChecksPassed
three-modes,13171617,2000,multi,Fitted,12000,60084,2000,0.19991418793336066,0.1808336945801203,1697.2610727591623,true,ChecksPassed
three-modes,13171617,10000,multi,Fitted,12000,60084,10000,0.19991418793336066,0.19881405154895163,8463.98329274802,true,ChecksPassed
three-modes,13301980,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.19618323085899816,280.7325543944435,true,ChecksPassed
three-modes,13301980,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.18456330776076552,1360.9478221352613,true,ChecksPassed
three-modes,13301980,2000,multi,Fitted,12000,59256,2000,0.19991418793336066,0.20671780721888686,1650.2991615474546,true,ChecksPassed
three-modes,13301980,10000,multi,Fitted,12000,59256,10000,0.19991418793336066,0.2038635162054199,8238.0290093902,true,ChecksPassed
three-modes,13432343,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.18183684853504622,269.34275368898165,true,ChecksPassed
three-modes,13432343,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.18173329657686735,1340.0471621035056,true,ChecksPassed
three-modes,13432343,2000,multi,Fitted,12000,45090,2000,0.19991418793336066,0.19345868104367428,1626.0420516809916,true,ChecksPassed
three-modes,13432343,10000,multi,Fitted,12000,45090,10000,0.19991418793336066,0.19632359605657393,8142.288892618467,true,ChecksPassed
three-modes,13562706,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.17480476530468342,253.82259121125455,false,ChecksPassed
three-modes,13562706,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19062468274733718,1278.2881447248692,true,ChecksPassed
three-modes,13562706,2000,multi,Fitted,12000,52833,2000,0.19991418793336066,0.19540436758122384,1702.9624983594933,true,ChecksPassed
three-modes,13562706,10000,multi,Fitted,12000,52833,10000,0.19991418793336066,0.20088609183065012,8489.89691443878,true,ChecksPassed
three-modes,13693069,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.18594089549753465,274.51213034680364,true,ChecksPassed
three-modes,13693069,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.1923826818302795,1457.8141661853113,true,ChecksPassed
three-modes,13693069,2000,multi,Fitted,12000,52371,2000,0.19991418793336066,0.21354302681531143,1631.255867744295,true,ChecksPassed
three-modes,13693069,10000,multi,Fitted,12000,52371,10000,0.19991418793336066,0.20596598255566098,8149.425581328134,true,ChecksPassed
three-modes,13823432,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.1947569920610462,248.75140991053564,true,ChecksPassed
three-modes,13823432,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.1918609703213278,1350.1973537720469,true,ChecksPassed
three-modes,13823432,2000,multi,Fitted,12000,58068,2000,0.19991418793336066,0.20038410728119904,1710.983892825541,true,ChecksPassed
three-modes,13823432,10000,multi,Fitted,12000,58068,10000,0.19991418793336066,0.19896148641468422,8535.780530456424,true,ChecksPassed
three-modes,13953795,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.2088294584649706,269.29334274512723,true,ChecksPassed
three-modes,13953795,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20521942114749686,1278.0210714226957,true,ChecksPassed
three-modes,13953795,2000,multi,Fitted,12000,53922,2000,0.19991418793336066,0.20841851623841975,1616.7455945763097,true,ChecksPassed
three-modes,13953795,10000,multi,Fitted,12000,53922,10000,0.19991418793336066,0.20422339826515143,8093.769763980626,true,ChecksPassed
three-modes,14084158,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.17592714320105152,278.5845067153211,true,ChecksPassed
three-modes,14084158,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19601870463255053,1359.014233587545,true,ChecksPassed
three-modes,14084158,2000,multi,Fitted,12000,58140,2000,0.19991418793336066,0.20464492586769414,1721.9800491249064,true,ChecksPassed
three-modes,14084158,10000,multi,Fitted,12000,58140,10000,0.19991418793336066,0.19478588061799326,8484.880409194644,true,ChecksPassed
three-modes,14214521,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.24447545030247386,261.1250673092317,false,ChecksPassed
three-modes,14214521,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.22028418004435074,1310.1375332903817,true,ChecksPassed
three-modes,14214521,2000,multi,Fitted,12000,58212,2000,0.19991418793336066,0.19816713788307616,1740.2196411073242,true,ChecksPassed
three-modes,14214521,10000,multi,Fitted,12000,58212,10000,0.19991418793336066,0.1969573312387088,8670.194396238223,true,ChecksPassed
three-modes,14344884,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.20032509263584855,251.28501110515427,true,ChecksPassed
three-modes,14344884,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.21628877691905096,1329.3205793375598,true,ChecksPassed
three-modes,14344884,2000,multi,Fitted,12000,53229,2000,0.19991418793336066,0.19646542891356422,1631.5523473498463,true,ChecksPassed
three-modes,14344884,10000,multi,Fitted,12000,53229,10000,0.19991418793336066,0.20452923014961066,8205.520389799174,true,ChecksPassed
three-modes,14475247,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.21890376684265414,266.52697221288486,true,ChecksPassed
three-modes,14475247,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.21851876992890826,1393.5502291265077,true,ChecksPassed
three-modes,14475247,2000,multi,Fitted,12000,61812,2000,0.19991418793336066,0.19578883115471415,1660.0305275070957,true,ChecksPassed
three-modes,14475247,10000,multi,Fitted,12000,61812,10000,0.19991418793336066,0.20400457620270468,8306.919758806758,true,ChecksPassed
three-modes,14605610,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.20996910621820633,278.1088966730265,true,ChecksPassed
three-modes,14605610,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20518260968023327,1354.9294022685883,true,ChecksPassed
three-modes,14605610,2000,multi,Fitted,12000,59796,2000,0.19991418793336066,0.1843158526716474,1651.879352767724,true,ChecksPassed
three-modes,14605610,10000,multi,Fitted,12000,59796,10000,0.19991418793336066,0.19553728612206375,8290.014804817998,true,ChecksPassed
three-modes,14735973,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.19790200197145721,286.45809408566066,true,ChecksPassed
three-modes,14735973,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.21069660233389748,1415.3986101750525,true,ChecksPassed
three-modes,14735973,2000,multi,Fitted,12000,53658,2000,0.19991418793336066,0.18590578335350455,1679.0451852239278,true,ChecksPassed
three-modes,14735973,10000,multi,Fitted,12000,53658,10000,0.19991418793336066,0.1945415313592189,8390.29253514151,true,ChecksPassed
three-modes,14866336,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.20666588082160717,273.04863433175984,true,ChecksPassed
three-modes,14866336,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.21087686174365056,1372.505968544474,true,ChecksPassed
three-modes,14866336,2000,multi,Fitted,12000,57492,2000,0.19991418793336066,0.19408009922449343,1732.6505496354075,true,ChecksPassed
three-modes,14866336,10000,multi,Fitted,12000,57492,10000,0.19991418793336066,0.19249635137819632,8554.715409157425,true,ChecksPassed
three-modes,14996699,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.23209306211961186,292.01698862873377,false,ChecksPassed
three-modes,14996699,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20005539586506582,1391.2758614018348,true,ChecksPassed
three-modes,14996699,2000,multi,Fitted,12000,60696,2000,0.19991418793336066,0.20145601873833768,1677.7762133705608,true,ChecksPassed
three-modes,14996699,10000,multi,Fitted,12000,60696,10000,0.19991418793336066,0.19581943191710108,8373.47203502824,true,ChecksPassed
three-modes,15127062,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.1794337881790504,269.6190900037153,true,ChecksPassed
three-modes,15127062,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19909028011182744,1342.3367239939028,true,ChecksPassed
three-modes,15127062,2000,multi,Fitted,12000,58500,2000,0.19991418793336066,0.20883515001893763,1718.3480933294738,true,ChecksPassed
three-modes,15127062,10000,multi,Fitted,12000,58500,10000,0.19991418793336066,0.20095682853455873,8563.671606015972,true,ChecksPassed
three-modes,15257425,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.18648067849681338,257.0468336722533,true,ChecksPassed
three-modes,15257425,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.200323143516805,1365.9608697855003,true,ChecksPassed
three-modes,15257425,2000,multi,Fitted,12000,57996,2000,0.19991418793336066,0.17497072303284045,1759.9051818853977,true,ChecksPassed
three-modes,15257425,10000,multi,Fitted,12000,57996,10000,0.19991418793336066,0.19486114119793,8672.635849870543,true,ChecksPassed
three-modes,15387788,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.17022227615144303,272.8496559471609,false,ChecksPassed
three-modes,15387788,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.1916584130983943,1413.1758541250497,true,ChecksPassed
three-modes,15387788,2000,multi,Fitted,12000,53097,2000,0.19991418793336066,0.1931268501533643,1729.8834690216406,true,ChecksPassed
three-modes,15387788,10000,multi,Fitted,12000,53097,10000,0.19991418793336066,0.20204125728606515,8615.48164457586,true,ChecksPassed
three-modes,15518151,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.2009674562993912,271.47647925729785,true,ChecksPassed
three-modes,15518151,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.2085309157547665,1290.1296011260317,true,ChecksPassed
three-modes,15518151,2000,multi,Fitted,12000,46800,2000,0.19991418793336066,0.20170303287574956,1681.9059509558167,true,ChecksPassed
three-modes,15518151,10000,multi,Fitted,12000,46800,10000,0.19991418793336066,0.19777619801028706,8296.382288354695,true,ChecksPassed
three-modes,15648514,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.17949332392650313,301.9244571299716,true,ChecksPassed
three-modes,15648514,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20191650015267676,1348.951153757056,true,ChecksPassed
three-modes,15648514,2000,multi,Fitted,12000,59580,2000,0.19991418793336066,0.21110986947721636,1675.0663926699333,true,ChecksPassed
three-modes,15648514,10000,multi,Fitted,12000,59580,10000,0.19991418793336066,0.19793119613344676,8392.623155204425,true,ChecksPassed
three-modes,15778877,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.22817537691761133,254.54802618048882,false,ChecksPassed
three-modes,15778877,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.2069892153245331,1306.3971401202252,true,ChecksPassed
three-modes,15778877,2000,multi,Fitted,12000,53064,2000,0.19991418793336066,0.19485107140452637,1694.6108375285426,true,ChecksPassed
three-modes,15778877,10000,multi,Fitted,12000,53064,10000,0.19991418793336066,0.20387002206414695,8484.059105577095,true,ChecksPassed
three-modes,15909240,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.2077015555015651,293.45649917736955,true,ChecksPassed
three-modes,15909240,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19167295727150613,1395.4769705069928,true,ChecksPassed
three-modes,15909240,2000,multi,Fitted,12000,57924,2000,0.19991418793336066,0.1919040832732454,1703.7225055508043,true,ChecksPassed
three-modes,15909240,10000,multi,Fitted,12000,57924,10000,0.19991418793336066,0.19654958223556535,8489.045273797583,true,ChecksPassed
three-modes,16039603,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.24251770880573198,280.9239096417061,false,ChecksPassed
three-modes,16039603,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19498855859480613,1382.7066831243962,true,ChecksPassed
three-modes,16039603,2000,multi,Fitted,12000,52371,2000,0.19991418793336066,0.19240923848414743,1726.348857912487,true,ChecksPassed
three-modes,16039603,10000,multi,Fitted,12000,52371,10000,0.19991418793336066,0.1962327590257625,8643.589155691938,true,ChecksPassed
three-modes,16169966,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.19150695308921256,276.6333289908015,true,ChecksPassed
three-modes,16169966,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.2062162545993454,1369.1939169007342,true,ChecksPassed
three-modes,16169966,2000,multi,Fitted,12000,57960,2000,0.19991418793336066,0.20837800071094875,1735.5287118547535,true,ChecksPassed
three-modes,16169966,10000,multi,Fitted,12000,57960,10000,0.19991418793336066,0.2103797065474116,8747.346325985314,true,ChecksPassed
three-modes,16300329,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.21475633636245856,270.7321282657798,true,ChecksPassed
three-modes,16300329,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.21825042758986113,1453.6008379685866,true,ChecksPassed
three-modes,16300329,2000,multi,Fitted,12000,51348,2000,0.19991418793336066,0.20731354804815105,1631.7592359795826,true,ChecksPassed
three-modes,16300329,10000,multi,Fitted,12000,51348,10000,0.19991418793336066,0.20102788463400173,8150.251082690837,true,ChecksPassed
three-modes,16430692,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.15039720049987015,240.48757525351738,false,ChecksPassed
three-modes,16430692,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19049941669242765,1303.9341129949976,true,ChecksPassed
three-modes,16430692,2000,multi,Fitted,12000,53361,2000,0.19991418793336066,0.18833424323488976,1648.641868627653,true,ChecksPassed
three-modes,16430692,10000,multi,Fitted,12000,53361,10000,0.19991418793336066,0.19996442031904715,8268.14717220375,true,ChecksPassed
three-modes,16561055,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.1738446921228514,264.05343349674826,false,ChecksPassed
three-modes,16561055,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.2116633628235415,1334.1482822659734,true,ChecksPassed
three-modes,16561055,2000,multi,Fitted,12000,53658,2000,0.19991418793336066,0.2091468930447012,1677.0666727425144,true,ChecksPassed
three-modes,16561055,10000,multi,Fitted,12000,53658,10000,0.19991418793336066,0.19879906490860605,8425.174456111698,true,ChecksPassed
three-modes,16691418,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.19553688195560984,285.36370893802774,true,ChecksPassed
three-modes,16691418,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.1902857133346635,1359.3184359212462,true,ChecksPassed
three-modes,16691418,2000,multi,Fitted,12000,53361,2000,0.19991418793336066,0.20219843314694957,1707.1799355619219,true,ChecksPassed
three-modes,16691418,10000,multi,Fitted,12000,53361,10000,0.19991418793336066,0.20052386317211562,8464.961218731445,true,ChecksPassed
three-modes,16821781,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.18515067763713466,275.1961782379954,true,ChecksPassed
three-modes,16821781,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.1945751097992565,1430.6207944204182,true,ChecksPassed
three-modes,16821781,2000,multi,Fitted,12000,57492,2000,0.19991418793336066,0.2029670827753694,1687.9119735458446,true,ChecksPassed
three-modes,16821781,10000,multi,Fitted,12000,57492,10000,0.19991418793336066,0.20538103580868475,8513.267234194522,true,ChecksPassed
three-modes,16952144,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.19249589725551852,276.7461686252429,true,ChecksPassed
three-modes,16952144,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.1985120537043071,1425.488424714272,true,ChecksPassed
three-modes,16952144,2000,multi,Fitted,12000,60624,2000,0.19991418793336066,0.19427367949761018,1618.4052845279741,true,ChecksPassed
three-modes,16952144,10000,multi,Fitted,12000,60624,10000,0.19991418793336066,0.19785821812832707,8192.80085683347,true,ChecksPassed
three-modes,17082507,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.19709166118134233,267.2156146469664,true,ChecksPassed
three-modes,17082507,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20266865630191674,1382.963448772085,true,ChecksPassed
three-modes,17082507,2000,multi,Fitted,12000,52767,2000,0.19991418793336066,0.18348552730063905,1695.684183506112,true,ChecksPassed
three-modes,17082507,10000,multi,Fitted,12000,52767,10000,0.19991418793336066,0.195642568071625,8438.12455687528,true,ChecksPassed
three-modes,17212870,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.21825190103495357,280.6170440977218,true,ChecksPassed
three-modes,17212870,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20811018898819628,1370.4696975345691,true,ChecksPassed
three-modes,17212870,2000,multi,Fitted,12000,60372,2000,0.19991418793336066,0.19735394799766057,1634.1002083795292,true,ChecksPassed
three-modes,17212870,10000,multi,Fitted,12000,60372,10000,0.19991418793336066,0.19163675021246768,8243.530506714565,true,ChecksPassed
three-modes,17343233,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.19863727870736958,270.60180525449834,true,ChecksPassed
three-modes,17343233,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20306041246329604,1367.288487320992,true,ChecksPassed
three-modes,17343233,2000,multi,Fitted,12000,53229,2000,0.19991418793336066,0.2073309469003839,1633.9258395620614,true,ChecksPassed
three-modes,17343233,10000,multi,Fitted,12000,53229,10000,0.19991418793336066,0.20129864426160937,8134.639992937855,true,ChecksPassed
three-modes,17473596,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.19961173010099384,281.4891855491041,true,ChecksPassed
three-modes,17473596,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19657763938190437,1374.0831513910064,true,ChecksPassed
three-modes,17473596,2000,multi,Fitted,12000,52107,2000,0.19991418793336066,0.22161218296512572,1717.7358397417968,true,ChecksPassed
three-modes,17473596,10000,multi,Fitted,12000,52107,10000,0.19991418793336066,0.20581506949706055,8557.042817315416,true,ChecksPassed
three-modes,17603959,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.20764233921870837,275.1062269994362,true,ChecksPassed
three-modes,17603959,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20868569198392362,1288.4156323525604,true,ChecksPassed
three-modes,17603959,2000,multi,Fitted,12000,47700,2000,0.19991418793336066,0.19447193073933527,1669.7790205394342,true,ChecksPassed
three-modes,17603959,10000,multi,Fitted,12000,47700,10000,0.19991418793336066,0.2039320226285634,8267.917742271957,true,ChecksPassed
three-modes,17734322,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.2249022843748563,282.12815444178943,true,ChecksPassed
three-modes,17734322,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.1971264010437535,1411.0256821360915,true,ChecksPassed
three-modes,17734322,2000,multi,Fitted,12000,59688,2000,0.19991418793336066,0.2011408688968367,1707.043110261062,true,ChecksPassed
three-modes,17734322,10000,multi,Fitted,12000,59688,10000,0.19991418793336066,0.1986591987450146,8579.979265447824,true,ChecksPassed
three-modes,17864685,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.18631496349595264,268.9306032223101,true,ChecksPassed
three-modes,17864685,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19164362967805748,1370.820641037199,true,ChecksPassed
three-modes,17864685,2000,multi,Fitted,12000,57744,2000,0.19991418793336066,0.18445306595280558,1743.9601376591054,true,ChecksPassed
three-modes,17864685,10000,multi,Fitted,12000,57744,10000,0.19991418793336066,0.20338853747361563,8650.423058378194,true,ChecksPassed
three-modes,17995048,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.186311822401016,276.076550834287,true,ChecksPassed
three-modes,17995048,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19850039507000644,1384.876527767635,true,ChecksPassed
three-modes,17995048,2000,multi,Fitted,12000,54450,2000,0.19991418793336066,0.19750970384343058,1661.4489446689895,true,ChecksPassed
three-modes,17995048,10000,multi,Fitted,12000,54450,10000,0.19991418793336066,0.19955451224436108,8421.565771744139,true,ChecksPassed
three-modes,18125411,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.23692841968005057,275.6677241584544,false,ChecksPassed
three-modes,18125411,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20490288963236497,1401.0438754021036,true,ChecksPassed
three-modes,18125411,2000,multi,Fitted,12000,53856,2000,0.19991418793336066,0.20107394507273346,1702.277277942016,true,ChecksPassed
