"vectorPerformance","fixture","method","workers","round","seed","draws","warmUp","status","wallSeconds","constructionSeconds","samplingSeconds","diagnosticsSeconds","cpuSeconds","gcSeconds","evaluations","alignedDraws","minMeanEss","minBulkEss","minTailEss","maxRHat","maxMeanError","warningCoordinates","fingerprint","error"
"vectorPerformance","correlated32","Quantile","4","4","451689","4000","500","Complete","0.9115122","2.01E-5","0.8191728","0.0923193","3.875","0.019","3210555","4000","32.00943946980557","33.91863557210035","93.00550074538009","1.0837128123690845","0.1407722816405288","32","6de2fd21c7960b9d9708ca419e8aba6e1a90d027a2db52b77e66a4a749ca160e",""
"vectorPerformance","gaussian32","GPSS","1","-2","404175","4000","500","Complete","0.4408215","5.7E-5","0.1075379","0.3332266","0.78125","0.003","139155","4000","14560.87743232489","14566.888663880416","9030.296419517286","1.0011086994050007","0.013020088729037094","0","f3ae7e88a3469d95a481057ff78725be41612c1e7bdf2f3d1a7c73f5a42981cf",""
"vectorPerformance","gaussian32","GPSS","1","-1","412094","4000","500","Complete","0.4413844","3.89E-5","0.1095885","0.331757","0.796875","0.002","138730","4000","14723.327722756223","14738.615855733822","8857.898575485036","1.0012097458367082","0.014860253936955947","0","6d85793e19e5639b0a7430ab942ac98e6519fa4be0fbcee8a8930a2af289299d",""
"vectorPerformance","gaussian32","GPSS","1","0","420013","4000","500","Complete","0.4401654","4.77E-5","0.1055868","0.3345309","0.453125","0.002","138723","4000","14789.309502344258","14770.299991933614","8878.031772176253","1.0012114173589253","0.02042856356087519","0","fb030bc811389f4cc0c40b053f280c25c0c5e58babb6d5eb761947efb8511783",""
"vectorPerformance","gaussian32","GPSS","1","1","427932","4000","500","Complete","0.4400268","1.065E-4","0.1044086","0.3355117","0.453125","0.001","138788","4000","15028.158264845573","15037.33690560915","9075.6220980371","1.0011653829278853","0.016607695975976222","0","3d0bccbf5e695e5e8a5d89fa29a1a353b231a8693474ffa5e1944f58eee51881",""
"vectorPerformance","gaussian32","GPSS","1","2","435851","4000","500","Complete","0.4454708","3.86E-5","0.1040045","0.3414277","0.5","0.005","138703","4000","14933.892470949851","14950.607747787408","8635.192267898514","1.001735370997425","0.021490044822388643","0","603bdfe20f551e62d9c5fbc68e896eb978d3c40134ec7e7cbc17b062760b5957",""
"vectorPerformance","gaussian32","GPSS","1","3","443770","4000","500","Complete","0.4389613","3.29E-5","0.106944","0.3319844","0.4375","0.003","138777","4000","15223.671841621832","15221.605805391002","9210.378340418303","1.0015395267295784","0.016172276604625724","0","2ead94f9fc645301334f7309cfcc4f5b6e54cfdca48deed2f7e56fe38456b29a",""
"vectorPerformance","gaussian32","GPSS","1","4","451689","4000","500","Complete","0.441484","3.84E-5","0.1044746","0.336971","0.46875","0.002","138750","4000","14345.553258947568","14342.778169951296","8945.28266108745","1.0011866456042022","0.01864774016529802","0","d4278b864a0c0454d1730a6de2433aebfa0ebf5de90d82ef8563be3b95ce2d1a",""
"vectorPerformance","gaussian32","GPSS","2","-2","404175","4000","500","Complete","0.2463535","8.61E-5","0.0677147","0.1785527","0.828125","0.003","139155","4000","14560.87743232489","14566.888663880416","9030.296419517286","1.0011086994050007","0.013020088729037094","0","f3ae7e88a3469d95a481057ff78725be41612c1e7bdf2f3d1a7c73f5a42981cf",""
"vectorPerformance","gaussian32","GPSS","2","-1","412094","4000","500","Complete","0.239502","3.93E-5","0.0685123","0.1709504","0.5","0.003","138730","4000","14723.327722756223","14738.615855733822","8857.898575485036","1.0012097458367082","0.014860253936955947","0","6d85793e19e5639b0a7430ab942ac98e6519fa4be0fbcee8a8930a2af289299d",""
