SV,mode,family,rng,seed,draws,parameter,mean,error,mcse,ess,maxWeight,covered95,withinPointOnePosteriorSd,seconds,underflows
SV,backends,gamma,Random,191065,20000,1,1.8439969850819,-7.323618425518763E-4,0.02097989827883831,41.601447060780785,0.04220862090218726,true,true,0.0027091,0
SV,backends,gamma,L64X128MixRandom,191065,200000,0,2.1046831612456813,-0.0031868119239546466,0.006476538433959673,461.14401116680494,0.004267394112014096,true,true,0.0252866,0
SV,backends,gamma,L64X128MixRandom,191065,200000,1,1.8489230146513076,0.004193667726855699,0.006323533168539813,461.14401116680494,0.004267394112014096,true,true,0.0252866,0
SV,backends,gamma,Xoshiro256PlusPlus,191065,200000,0,2.11483216989505,0.006962196725413872,0.006443246863152905,450.5497146275726,0.004406909256419668,true,true,0.0278626,0
SV,backends,gamma,Xoshiro256PlusPlus,191065,200000,1,1.837540787945369,-0.007188558979082993,0.006415406653447105,450.5497146275726,0.004406909256419668,true,true,0.0278626,0
SV,backends,gamma,PCG_RXS_M_XS_64,191065,200000,0,2.1232810093669507,0.015411036197314765,0.006812330957772768,437.8653610276953,0.004555225700304508,false,true,0.0277727,0
SV,backends,gamma,PCG_RXS_M_XS_64,191065,200000,1,1.8334458414072508,-0.011283505517201142,0.006679210816483952,437.8653610276953,0.004555225700304508,true,true,0.0277727,0
SV,backends,gamma,MT19937,191065,200000,0,2.0993466535178036,-0.008523319651832395,0.006437002749564513,456.80615217967704,0.004270504610232817,true,true,0.0286199,0
SV,backends,gamma,MT19937,191065,200000,1,1.8522862960458628,0.007556949121410916,0.00635210191384729,456.80615217967704,0.004270504610232817,true,true,0.0286199,0
SV,backends,gamma,Random,191065,200000,0,2.1166427688514102,0.008772795681774248,0.006457271742109595,436.1104910933503,0.004409547438686409,true,true,0.0281483,0
SV,backends,gamma,Random,191065,200000,1,1.8350743608519864,-0.00965498607246551,0.006287182033094792,436.1104910933503,0.004409547438686409,true,true,0.0281483,0
SV,backends,dirichlet,L64X128MixRandom,191065,2000,0,0.9225275689078831,0.08151141818498209,2.926012725765159E-4,1.0015698779819362,0.9992157129205632,false,false,7.018E-4,0
SV,backends,dirichlet,L64X128MixRandom,191065,2000,1,2.4236581465777443,0.5127073913411093,6.46736451495327E-5,1.0015698779819362,0.9992157129205632,false,false,7.018E-4,0
SV,backends,dirichlet,L64X128MixRandom,191065,2000,2,2.694156802748998,0.05381752402514506,0.0010266478461391196,1.0015698779819362,0.9992157129205632,false,false,7.018E-4,0
SV,backends,dirichlet,Xoshiro256PlusPlus,191065,2000,0,1.0284062525580724,0.18739010183517135,0.009005493228581839,1.1270586799900615,0.9410139808727063,false,false,7.257E-4,0
SV,backends,dirichlet,Xoshiro256PlusPlus,191065,2000,1,2.4929073855080017,0.5819566302713668,0.005505755527157475,1.1270586799900615,0.9410139808727063,false,false,7.257E-4,0
SV,backends,dirichlet,Xoshiro256PlusPlus,191065,2000,2,3.228345981892497,0.5880067031686442,0.017383537882884048,1.1270586799900615,0.9410139808727063,false,false,7.257E-4,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,191065,2000,0,1.0563395184788162,0.2153233677559152,1.6381490541302412E-4,1.0010199640605522,0.9994902798820353,false,false,7.163E-4,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,191065,2000,1,2.531148094623609,0.620197339386974,8.985234669661511E-4,1.0010199640605522,0.9994902798820353,false,false,7.163E-4,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,191065,2000,2,3.138884872918442,0.4985455941945891,9.131387433984533E-4,1.0010199640605522,0.9994902798820353,false,false,7.163E-4,0
SV,backends,dirichlet,MT19937,191065,2000,0,0.9044845652823705,0.0634684145594695,0.07070986374634872,1.967979807247146,0.5713436605295942,true,false,7.13E-4,0
SV,backends,dirichlet,MT19937,191065,2000,1,2.1767321739347847,0.26578141869814975,0.23233131945232555,1.967979807247146,0.5713436605295942,true,false,7.13E-4,0
SV,backends,dirichlet,MT19937,191065,2000,2,2.6781178910785344,0.037778612354681496,0.1957861869590595,1.967979807247146,0.5713436605295942,true,false,7.13E-4,0
SV,backends,dirichlet,Random,191065,2000,0,0.9866056079960661,0.14558945727316508,0.008178115997441789,2.921049757502215,0.40778551206981406,false,false,6.81E-4,0
SV,backends,dirichlet,Random,191065,2000,1,2.252441749287335,0.34149099405070005,0.10494830148583766,2.921049757502215,0.40778551206981406,false,false,6.81E-4,0
SV,backends,dirichlet,Random,191065,2000,2,2.917218618337067,0.2768793396132141,0.2513945854213938,2.921049757502215,0.40778551206981406,true,false,6.81E-4,0
SV,backends,dirichlet,L64X128MixRandom,191065,20000,0,0.8497101519001706,0.008694001177269595,0.004822203619007089,1.19733470728182,0.912253283403529,true,false,0.0064799,0
SV,backends,dirichlet,L64X128MixRandom,191065,20000,1,1.7910264020462396,-0.1199243531903953,0.025774787829009146,1.19733470728182,0.912253283403529,false,false,0.0064799,0
SV,backends,dirichlet,L64X128MixRandom,191065,20000,2,2.6619556378197284,0.02161635909587556,0.006343844451028632,1.19733470728182,0.912253283403529,false,false,0.0064799,0
SV,backends,dirichlet,Xoshiro256PlusPlus,191065,20000,0,0.9697255004700543,0.1287093497471533,0.03381443020907949,3.161457972504381,0.39322798074582044,false,false,0.0069362,0
SV,backends,dirichlet,Xoshiro256PlusPlus,191065,20000,1,1.8933553610840097,-0.017595394152625232,0.12099558314057647,3.161457972504381,0.39322798074582044,true,false,0.0069362,0
SV,backends,dirichlet,Xoshiro256PlusPlus,191065,20000,2,2.8037402598395578,0.1634009811157049,0.17366171383334816,3.161457972504381,0.39322798074582044,true,false,0.0069362,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,191065,20000,0,0.9299324047967555,0.0889162540738545,0.04140006332081355,1.3960749593512367,0.8303475412477385,false,false,0.0068805,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,191065,20000,1,2.1499438902542543,0.23899313501761932,0.12795520070414515,1.3960749593512367,0.8303475412477385,true,false,0.0068805,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,191065,20000,2,3.1033339751803473,0.4629946964564944,0.10398599377472127,1.3960749593512367,0.8303475412477385,false,false,0.0068805,0
SV,backends,dirichlet,MT19937,191065,20000,0,0.9154748261363462,0.0744586754134452,0.052741179996390504,2.1287151309028953,0.5419314021803769,true,false,0.0069791,0
SV,backends,dirichlet,MT19937,191065,20000,1,2.1535075675609803,0.24255681232434534,0.0507394450278514,2.1287151309028953,0.5419314021803769,false,false,0.0069791,0
SV,backends,dirichlet,MT19937,191065,20000,2,2.615956759996045,-0.024382518727807945,0.015295924403263323,2.1287151309028953,0.5419314021803769,true,false,0.0069791,0
SV,backends,dirichlet,Random,191065,20000,0,0.9184211776079212,0.07740502688502016,0.011881481338174339,1.563942514816096,0.790899571166633,false,false,0.0067796,0
SV,backends,dirichlet,Random,191065,20000,1,2.18852348204941,0.27757272681277523,0.05133485559162687,1.563942514816096,0.790899571166633,false,false,0.0067796,0
SV,backends,dirichlet,Random,191065,20000,2,3.0193964442743653,0.3790571655505124,0.024705748646993826,1.563942514816096,0.790899571166633,false,false,0.0067796,0
SV,backends,dirichlet,L64X128MixRandom,191065,200000,0,0.8376104261078273,-0.003405724615073713,0.016162816826407838,9.448350289240189,0.19594560873151168,true,true,0.064635,0
SV,backends,dirichlet,L64X128MixRandom,191065,200000,1,1.8961384194926925,-0.014812335743942473,0.027299445726727628,9.448350289240189,0.19594560873151168,true,false,0.064635,0
SV,backends,dirichlet,L64X128MixRandom,191065,200000,2,2.611516071337626,-0.0288232073862269,0.042908826415354186,9.448350289240189,0.19594560873151168,true,false,0.064635,0
SV,backends,dirichlet,Xoshiro256PlusPlus,191065,200000,0,0.8426033656618069,0.001587214938905901,0.02468466239179399,5.489638506064795,0.3638354768166388,true,true,0.0686782,0
SV,backends,dirichlet,Xoshiro256PlusPlus,191065,200000,1,1.8498709730625278,-0.061079782174107144,0.0449174027410035,5.489638506064795,0.3638354768166388,true,false,0.0686782,0
SV,backends,dirichlet,Xoshiro256PlusPlus,191065,200000,2,2.566122417946852,-0.07421686077700107,0.06990127136356789,5.489638506064795,0.3638354768166388,true,false,0.0686782,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,191065,200000,0,0.8512206691716799,0.010204518448778899,0.010730802787684202,8.285460197208138,0.22870457141009695,true,false,0.0716932,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,191065,200000,1,1.873664633575487,-0.037286121661147975,0.031896087153493395,8.285460197208138,0.22870457141009695,true,false,0.0716932,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,191065,200000,2,2.6831744771448833,0.04283519842103045,0.02335133805385641,8.285460197208138,0.22870457141009695,true,false,0.0716932,0
SV,backends,dirichlet,MT19937,191065,200000,0,0.8599001139788185,0.018883963255917458,0.015033045071442134,7.813993699147995,0.231245841842583,true,false,0.0760337,0
SV,backends,dirichlet,MT19937,191065,200000,1,1.931387656117969,0.020436900881334097,0.0387610675862471,7.813993699147995,0.231245841842583,true,false,0.0760337,0
SV,backends,dirichlet,MT19937,191065,200000,2,2.7044571268425583,0.06411784811870547,0.03841835461669475,7.813993699147995,0.231245841842583,true,false,0.0760337,0
SV,backends,dirichlet,Random,191065,200000,0,0.8600061790702634,0.01899002834736241,0.006343645627011051,10.163252027154233,0.15973902480000482,false,false,0.0721758,0
SV,backends,dirichlet,Random,191065,200000,1,1.926118166893891,0.015167411657255991,0.029542623282096517,10.163252027154233,0.15973902480000482,true,false,0.0721758,0
SV,backends,dirichlet,Random,191065,200000,2,2.6386144252425514,-0.0017248534813014693,0.04886518395129214,10.163252027154233,0.15973902480000482,true,true,0.0721758,0
SV,backends,gamma,L64X128MixRandom,198984,2000,0,2.161373230454531,0.0535032572848948,0.11333186166791921,4.49650757552525,0.38283252510419474,true,false,3.162E-4,0
SV,backends,gamma,L64X128MixRandom,198984,2000,1,1.8021031727826982,-0.04262617414175374,0.08296973846510504,4.49650757552525,0.38283252510419474,true,false,3.162E-4,0
SV,backends,gamma,Xoshiro256PlusPlus,198984,2000,0,2.1846594912616326,0.07678951809199663,0.05403042183844241,5.13529383671934,0.33885504278388967,true,false,3.022E-4,0
SV,backends,gamma,Xoshiro256PlusPlus,198984,2000,1,1.8099472914828705,-0.034782055441581416,0.06738823934389043,5.13529383671934,0.33885504278388967,true,false,3.022E-4,0
SV,backends,gamma,PCG_RXS_M_XS_64,198984,2000,0,2.181464936032751,0.07359496286311495,0.02805073730154744,6.672390289622269,0.21145567068678647,false,false,3.105E-4,0
SV,backends,gamma,PCG_RXS_M_XS_64,198984,2000,1,1.7627071032235921,-0.08202224370085975,0.032055908217115944,6.672390289622269,0.21145567068678647,false,false,3.105E-4,0
SV,backends,gamma,MT19937,198984,2000,0,2.2886545334863837,0.18078456031674772,0.03904377568987879,5.223646600944536,0.2929863415363718,false,false,3.092E-4,0
SV,backends,gamma,MT19937,198984,2000,1,1.726975447859527,-0.11775389906492495,0.051921560771121374,5.223646600944536,0.2929863415363718,false,false,3.092E-4,0
SV,backends,gamma,Random,198984,2000,0,2.080172978113079,-0.027696995056556872,0.07638739920316802,4.325945831489519,0.3391609927170507,true,false,2.807E-4,0
SV,backends,gamma,Random,198984,2000,1,1.7992771670685894,-0.04545217985586247,0.06215186225763809,4.325945831489519,0.3391609927170507,true,false,2.807E-4,0
SV,backends,gamma,L64X128MixRandom,198984,20000,0,2.1328698838726385,0.02499991070300256,0.021851731797511882,43.99631373375539,0.04669672427376441,true,false,0.0025483,0
SV,backends,gamma,L64X128MixRandom,198984,20000,1,1.8253835578795392,-0.019345789044912687,0.0233390601690801,43.99631373375539,0.04669672427376441,true,true,0.0025483,0
SV,backends,gamma,Xoshiro256PlusPlus,198984,20000,0,2.1077743013536074,-9.567181602854191E-5,0.017613401476627162,49.92887094429846,0.0412128161844203,true,true,0.0028649,0
SV,backends,gamma,Xoshiro256PlusPlus,198984,20000,1,1.8577604113335535,0.013031064409101623,0.018636062009849005,49.92887094429846,0.0412128161844203,true,true,0.0028649,0
SV,backends,gamma,PCG_RXS_M_XS_64,198984,20000,0,2.1030272838453916,-0.004842689324244365,0.01841448273430892,43.24006519471257,0.04195043573537441,true,true,0.0028335,0
SV,backends,gamma,PCG_RXS_M_XS_64,198984,20000,1,1.854309610632291,0.009580263707839043,0.01945970746923506,43.24006519471257,0.04195043573537441,true,true,0.0028335,0
SV,backends,gamma,MT19937,198984,20000,0,2.1627229719574763,0.054852998787840335,0.01972267096838782,50.66691694503682,0.03905246308123685,false,false,0.0028986,0
SV,backends,gamma,MT19937,198984,20000,1,1.807879244238158,-0.03685010268629396,0.020353734996248873,50.66691694503682,0.03905246308123685,true,false,0.0028986,0
SV,backends,gamma,Random,198984,20000,0,2.102392328094832,-0.005477645074804194,0.022328970479372955,43.15805193090801,0.04593943981644129,true,true,0.0028096,0
SV,backends,gamma,Random,198984,20000,1,1.836954254907365,-0.007775092017086926,0.021372603042845002,43.15805193090801,0.04593943981644129,true,true,0.0028096,0
SV,backends,gamma,L64X128MixRandom,198984,200000,0,2.09512926341611,-0.012740709753526147,0.0069049254082581,411.7177802818002,0.0051764747568002955,true,true,0.0257038,0
SV,backends,gamma,L64X128MixRandom,198984,200000,1,1.858798155410396,0.014068808485944162,0.007028747851004123,411.7177802818002,0.0051764747568002955,false,true,0.0257038,0
SV,backends,gamma,Xoshiro256PlusPlus,198984,200000,0,2.092378772808364,-0.01549120036127194,0.006582351598225033,441.8628832463229,0.004610499434049924,false,true,0.0278826,0
SV,backends,gamma,Xoshiro256PlusPlus,198984,200000,1,1.856754301554725,0.012024954630273088,0.006745440096111004,441.8628832463229,0.004610499434049924,true,true,0.0278826,0
SV,backends,gamma,PCG_RXS_M_XS_64,198984,200000,0,2.1054927115718822,-0.002377261597753755,0.00662420198808374,433.8347050874768,0.004653800641651154,true,true,0.0277715,0
SV,backends,gamma,PCG_RXS_M_XS_64,198984,200000,1,1.8483520664422226,0.0036227195177707117,0.006719478166629631,433.8347050874768,0.004653800641651154,true,true,0.0277715,0
SV,backends,gamma,MT19937,198984,200000,0,2.1055609855750004,-0.002308987594635603,0.00636843739972198,487.218820080551,0.004112919158849698,true,true,0.0284838,0
SV,backends,gamma,MT19937,198984,200000,1,1.8468326321412531,0.002103285216801254,0.006396470957706887,487.218820080551,0.004112919158849698,true,true,0.0284838,0
SV,backends,gamma,Random,198984,200000,0,2.114859844284927,0.006989871115290924,0.006586382753607846,423.0128499048541,0.004534966869518424,true,true,0.0270449,0
SV,backends,gamma,Random,198984,200000,1,1.8362650885622167,-0.008464258362235189,0.0064050236543678266,423.0128499048541,0.004534966869518424,true,true,0.0270449,0
SV,backends,dirichlet,L64X128MixRandom,198984,2000,0,0.7432695898137173,-0.09774656090918377,1.0536712127504018E-8,1.0000000000416622,0.9999999999791689,false,false,7.023E-4,0
SV,backends,dirichlet,L64X128MixRandom,198984,2000,1,1.7500080299317196,-0.16094272530491538,0.0,1.0000000000416622,0.9999999999791689,false,false,7.023E-4,0
SV,backends,dirichlet,L64X128MixRandom,198984,2000,2,2.38410497489066,-0.2562343038331929,0.0,1.0000000000416622,0.9999999999791689,false,false,7.023E-4,0
SV,backends,dirichlet,Xoshiro256PlusPlus,198984,2000,0,0.5864344570214853,-0.2545816937014157,2.523510683592333E-5,1.0022174414879215,0.9988925197082741,false,false,7.158E-4,0
SV,backends,dirichlet,Xoshiro256PlusPlus,198984,2000,1,1.9625372559879943,0.0515865007513594,4.15028387901518E-4,1.0022174414879215,0.9988925197082741,false,false,7.158E-4,0
SV,backends,dirichlet,Xoshiro256PlusPlus,198984,2000,2,2.516272624143056,-0.12406665458079669,0.0012051553123875202,1.0022174414879215,0.9988925197082741,false,false,7.158E-4,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,198984,2000,0,0.963815248090587,0.12279909736768602,6.013351564587395E-4,1.0056986699447215,0.9971596663024038,false,false,7.132E-4,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,198984,2000,1,1.9883075410186832,0.0773567857820483,5.26951637820252E-4,1.0056986699447215,0.9971596663024038,false,false,7.132E-4,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,198984,2000,2,3.1825389842270004,0.5421997055031476,1.915422600654725E-4,1.0056986699447215,0.9971596663024038,false,false,7.132E-4,0
SV,backends,dirichlet,MT19937,198984,2000,0,0.9222699297662275,0.08125377904332642,0.004668564133692327,1.0475567439420592,0.976818931813116,false,false,7.41E-4,0
SV,backends,dirichlet,MT19937,198984,2000,1,2.6489377356570785,0.7379869804204435,0.00896784086870282,1.0475567439420592,0.976818931813116,false,false,7.41E-4,0
SV,backends,dirichlet,MT19937,198984,2000,2,2.716762484826502,0.0764232061026493,0.030675805617758577,1.0475567439420592,0.976818931813116,false,false,7.41E-4,0
SV,backends,dirichlet,Random,198984,2000,0,1.016444551225912,0.1754284005030109,5.452672509995583E-7,1.0000045439187344,0.9999977280474418,false,false,6.8E-4,0
SV,backends,dirichlet,Random,198984,2000,1,2.651877656863656,0.7409269016270212,5.170497940776879E-7,1.0000045439187344,0.9999977280474418,false,false,6.8E-4,0
SV,backends,dirichlet,Random,198984,2000,2,3.669357213599217,1.0290179348753643,1.2098394044985848E-6,1.0000045439187344,0.9999977280474418,false,false,6.8E-4,0
SV,backends,dirichlet,L64X128MixRandom,198984,20000,0,0.8479324324331412,0.006916281710240169,0.03488264607030304,2.4873945457624664,0.5635514194226987,true,false,0.0064724,0
SV,backends,dirichlet,L64X128MixRandom,198984,20000,1,1.9004969388359962,-0.010453816400638694,0.04932742711005939,2.4873945457624664,0.5635514194226987,true,true,0.0064724,0
SV,backends,dirichlet,L64X128MixRandom,198984,20000,2,2.5917019909460404,-0.04863728777781251,0.07267205719554597,2.4873945457624664,0.5635514194226987,true,false,0.0064724,0
SV,backends,dirichlet,Xoshiro256PlusPlus,198984,20000,0,0.7863345579775798,-0.05468159274532125,0.02690221103633141,1.4539159356804987,0.8217206867565628,false,false,0.006843,0
SV,backends,dirichlet,Xoshiro256PlusPlus,198984,20000,1,1.766529504500739,-0.14442125073589596,0.03326581103015115,1.4539159356804987,0.8217206867565628,false,false,0.006843,0
SV,backends,dirichlet,Xoshiro256PlusPlus,198984,20000,2,2.7922436555919585,0.15190437686810565,0.09913194372971583,1.4539159356804987,0.8217206867565628,true,false,0.006843,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,198984,20000,0,0.8342876530118524,-0.006728497711048664,0.048731285848697174,2.087728508242229,0.5376410857024362,true,false,0.0068553,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,198984,20000,1,2.0118505628515138,0.10089980761487882,0.07196648756573014,2.087728508242229,0.5376410857024362,true,false,0.0068553,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,198984,20000,2,2.6855860169354333,0.04524673821158043,0.0847424474925348,2.087728508242229,0.5376410857024362,true,false,0.0068553,0
SV,backends,dirichlet,MT19937,198984,20000,0,0.752261382330248,-0.08875476839265306,0.02126413352153173,2.1727885361090506,0.5936591655751716,false,false,0.0069649,0
SV,backends,dirichlet,MT19937,198984,20000,1,1.8664737667342588,-0.044476988502376136,0.027721153452736014,2.1727885361090506,0.5936591655751716,true,false,0.0069649,0
SV,backends,dirichlet,MT19937,198984,20000,2,2.6984983684561445,0.05815908973229167,0.07770310129757296,2.1727885361090506,0.5936591655751716,true,false,0.0069649,0
SV,backends,dirichlet,Random,198984,20000,0,0.9190918147653927,0.07807566404249167,0.0165383434395469,2.392561728319031,0.585591417727971,false,false,0.0068182,0
SV,backends,dirichlet,Random,198984,20000,1,2.113359027500856,0.20240827226422087,0.07800260138420519,2.392561728319031,0.585591417727971,false,false,0.0068182,0
SV,backends,dirichlet,Random,198984,20000,2,3.1726989943539015,0.5323597156300486,0.05911608577894072,2.392561728319031,0.585591417727971,false,false,0.0068182,0
SV,backends,dirichlet,L64X128MixRandom,198984,200000,0,0.8427627249671618,0.0017465742442607235,0.018150419626014096,10.121356110302163,0.1988435783995407,true,true,0.0653227,0
SV,backends,dirichlet,L64X128MixRandom,198984,200000,1,1.8966484771780407,-0.014302278058594187,0.02368564933993047,10.121356110302163,0.1988435783995407,true,true,0.0653227,0
SV,backends,dirichlet,L64X128MixRandom,198984,200000,2,2.690232987788686,0.049893709064833036,0.04806654722785047,10.121356110302163,0.1988435783995407,true,false,0.0653227,0
SV,backends,dirichlet,Xoshiro256PlusPlus,198984,200000,0,0.8561565856872069,0.015140434964305838,0.017552181594537947,11.190713077916124,0.133845304068816,true,false,0.0684165,0
SV,backends,dirichlet,Xoshiro256PlusPlus,198984,200000,1,1.8774138767033963,-0.03353687853323861,0.03551225335414174,11.190713077916124,0.133845304068816,true,false,0.0684165,0
SV,backends,dirichlet,Xoshiro256PlusPlus,198984,200000,2,2.5965177566149418,-0.043821522108911104,0.04695629266218358,11.190713077916124,0.133845304068816,true,false,0.0684165,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,198984,200000,0,0.8417233005865273,7.071498636262996E-4,0.019652771674950654,11.46620258028768,0.178346468220907,true,true,0.0683175,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,198984,200000,1,1.9560794894972693,0.04512873426063435,0.03157142799187312,11.46620258028768,0.178346468220907,true,false,0.0683175,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,198984,200000,2,2.625812111775356,-0.014527166948496983,0.04605883523021527,11.46620258028768,0.178346468220907,true,true,0.0683175,0
SV,backends,dirichlet,MT19937,198984,200000,0,0.8584807586135316,0.017464607890630535,0.011814823885400057,12.064706934138634,0.14679785539967238,true,false,0.0705134,0
SV,backends,dirichlet,MT19937,198984,200000,1,1.968542758141192,0.05759200290455713,0.03925043453019405,12.064706934138634,0.14679785539967238,true,false,0.0705134,0
SV,backends,dirichlet,MT19937,198984,200000,2,2.7261876880294604,0.08584840930560755,0.047498104892210465,12.064706934138634,0.14679785539967238,true,false,0.0705134,0
SV,backends,dirichlet,Random,198984,200000,0,0.8588067725870911,0.017790621864190115,0.011231517812057331,5.926705825063452,0.3016598121701711,true,false,0.0673054,0
SV,backends,dirichlet,Random,198984,200000,1,1.9423539639564296,0.03140320871979463,0.0365184254503258,5.926705825063452,0.3016598121701711,true,false,0.0673054,0
SV,backends,dirichlet,Random,198984,200000,2,2.669669515510263,0.029330236786410335,0.027385714939291934,5.926705825063452,0.3016598121701711,true,false,0.0673054,0
SV,backends,gamma,L64X128MixRandom,206903,2000,0,2.1134869974562074,0.005617024286571404,0.070941060929148,4.560505813915802,0.30561673193415745,true,true,2.988E-4,0
SV,backends,gamma,L64X128MixRandom,206903,2000,1,1.819422403272089,-0.025306943652362968,0.07391644727178336,4.560505813915802,0.30561673193415745,true,false,2.988E-4,0
SV,backends,gamma,Xoshiro256PlusPlus,206903,2000,0,2.0668189531010426,-0.0410510200685934,0.04798080531266624,5.311991506099919,0.25995782048279387,true,false,2.959E-4,0
SV,backends,gamma,Xoshiro256PlusPlus,206903,2000,1,1.9257319973685996,0.08100265044414767,0.04981688094800397,5.311991506099919,0.25995782048279387,true,false,2.959E-4,0
SV,backends,gamma,PCG_RXS_M_XS_64,206903,2000,0,2.269493265318129,0.16162329214849303,0.06107602993717104,4.577507960159026,0.32722098075252737,false,false,2.925E-4,0
SV,backends,gamma,PCG_RXS_M_XS_64,206903,2000,1,1.6194112641478007,-0.22531808277665122,0.02610583687296365,4.577507960159026,0.32722098075252737,false,false,2.925E-4,0
SV,backends,gamma,MT19937,206903,2000,0,1.97214071202008,-0.13572926114955597,0.027818361747073164,4.717099928907808,0.2957785898123932,false,false,3.046E-4,0
SV,backends,gamma,MT19937,206903,2000,1,1.9688739124675574,0.12414456554310549,0.02947574224036192,4.717099928907808,0.2957785898123932,false,false,3.046E-4,0
SV,backends,gamma,Random,206903,2000,0,2.1776501995842494,0.06978022641461346,0.11614635778396999,3.5616360506318654,0.41600354398308764,true,false,2.797E-4,0
SV,backends,gamma,Random,206903,2000,1,1.7691816779093545,-0.07554766901509735,0.09133517882500887,3.5616360506318654,0.41600354398308764,true,false,2.797E-4,0
SV,backends,gamma,L64X128MixRandom,206903,20000,0,2.1156429283158613,0.0077729551462253355,0.021566694716830318,40.37669904617312,0.04262471910981618,true,true,0.0025037,0
SV,backends,gamma,L64X128MixRandom,206903,20000,1,1.8245307152470625,-0.020198631677389445,0.019234863648118144,40.37669904617312,0.04262471910981618,true,false,0.0025037,0
SV,backends,gamma,Xoshiro256PlusPlus,206903,20000,0,2.0942775644965126,-0.01359240867312339,0.018543322593491066,50.72355464745147,0.0360697505505741,true,true,0.0027817,0
SV,backends,gamma,Xoshiro256PlusPlus,206903,20000,1,1.858102244608701,0.013372897684249097,0.018822308891119396,50.72355464745147,0.0360697505505741,true,true,0.0027817,0
SV,backends,gamma,PCG_RXS_M_XS_64,206903,20000,0,2.0944098649982577,-0.013460108171378327,0.026329733491890526,40.24983545678367,0.054217472300510716,true,true,0.0027815,0
SV,backends,gamma,PCG_RXS_M_XS_64,206903,20000,1,1.844511270703814,-2.180762206378528E-4,0.025392268726093285,40.24983545678367,0.054217472300510716,true,true,0.0027815,0
SV,backends,gamma,MT19937,206903,20000,0,2.1181160198627484,0.010246046693112465,0.0231706305747219,43.275026196002344,0.04537822327875739,true,true,0.0028542,0
SV,backends,gamma,MT19937,206903,20000,1,1.8334657889050456,-0.011263558019406261,0.020815514976259716,43.275026196002344,0.04537822327875739,true,true,0.0028542,0
SV,backends,gamma,Random,206903,20000,0,2.1073755459287824,-4.944272408535788E-4,0.024709036988608362,34.64405471005496,0.056913459671831305,true,true,0.0027091,0
SV,backends,gamma,Random,206903,20000,1,1.8523149851838303,0.007585638259378413,0.02557677598981116,34.64405471005496,0.056913459671831305,true,true,0.0027091,0
SV,backends,gamma,L64X128MixRandom,206903,200000,0,2.0942946191160137,-0.013575354053622313,0.006364592045287979,449.6561950565764,0.004406510030183915,false,true,0.0247979,0
SV,backends,gamma,L64X128MixRandom,206903,200000,1,1.857727346285117,0.012997999360665036,0.006479397728774445,449.6561950565764,0.004406510030183915,false,true,0.0247979,0
SV,backends,gamma,Xoshiro256PlusPlus,206903,200000,0,2.1135932231987336,0.005723250029097571,0.00667581455049149,460.34019948598177,0.004343116099876494,true,true,0.0278936,0
SV,backends,gamma,Xoshiro256PlusPlus,206903,200000,1,1.8400579524898073,-0.0046713944346445935,0.006535805605601049,460.34019948598177,0.004343116099876494,true,true,0.0278936,0
SV,backends,gamma,PCG_RXS_M_XS_64,206903,200000,0,2.1131725594740134,0.00530258630437741,0.006523598375092631,442.7444641461941,0.004460830717741677,true,true,0.0276834,0
SV,backends,gamma,PCG_RXS_M_XS_64,206903,200000,1,1.8414425173810773,-0.0032868295433745587,0.006431538267284702,442.7444641461941,0.004460830717741677,true,true,0.0276834,0
SV,backends,gamma,MT19937,206903,200000,0,2.1100853838361844,0.002215410666548401,0.006406031962718562,472.5309988107146,0.004300706729569634,true,true,0.0283532,0
SV,backends,gamma,MT19937,206903,200000,1,1.8477320249570084,0.003002678032556494,0.006340650858477093,472.5309988107146,0.004300706729569634,true,true,0.0283532,0
SV,backends,gamma,Random,206903,200000,0,2.1078128351415972,-5.713802803875012E-5,0.006746809055375287,431.31391684129363,0.004583245570479562,true,true,0.0270288,0
SV,backends,gamma,Random,206903,200000,1,1.8472174668848014,0.0024881199603494775,0.006764202250821156,431.31391684129363,0.004583245570479562,true,true,0.0270288,0
SV,backends,dirichlet,L64X128MixRandom,206903,2000,0,0.8175760438352798,-0.023440106887621215,4.0513222737628387E-4,1.0014654031181813,0.9992678384830187,false,false,6.962E-4,0
SV,backends,dirichlet,L64X128MixRandom,206903,2000,1,1.6698516002358643,-0.24109915500077062,8.83676005452822E-4,1.0014654031181813,0.9992678384830187,false,false,6.962E-4,0
