"calibration","geometry","strategy","round","seed","method","query","truth","estimate","error","fullWidth","covered","criteriaMet","reason","drawsPerChain","productionSeconds","pilotSeconds","totalSeconds","rHat","meanEss","meanEssPerTotalSecond","acceptance","pilotStatus","covariance"
"calibration","banana-2","default","23","279240","fixed","x1","0.0","0.45322126400742874","0.45322126400742874","0.21740018654234416","false","false","FixedBudget","12000","0.2328278","0.0","0.2328278","1.1926599638513173","7.964111294231181","34.20601532218739","0.5211458333333334","NotUsed",""
"calibration","banana-2","joint-prior","23","279240","precision","square0","1.0","0.9745647917731668","-0.025435208226833206","0.15777211434591884","true","true","PrecisionReached","4000","0.106073","0.0","0.106073","1.0012362509284414","1095.653560433994","10329.240809951581","0.5153125000000001","NotUsed",""
"calibration","banana-2","joint-prior","23","279240","precision","square1","0.57","0.48816220561570206","-0.08183779438429789","0.10676327621401929","false","true","PrecisionReached","4000","0.106073","0.0","0.106073","1.0022295099459968","852.5128716745457","8037.039318908164","0.5153125000000001","NotUsed",""
"calibration","banana-2","joint-prior","23","279240","precision","x0","0.0","0.04393251313210311","0.04393251313210311","0.09418505398786284","true","true","PrecisionReached","4000","0.106073","0.0","0.106073","1.0013205677793033","2189.974602423647","20645.91934256264","0.5153125000000001","NotUsed",""
"calibration","banana-2","joint-prior","23","279240","precision","x1","0.0","-0.012024186888767148","-0.012024186888767148","0.06881788707703154","true","true","PrecisionReached","4000","0.106073","0.0","0.106073","1.002504713541445","1870.9873943050952","17638.677083754537","0.5153125000000001","NotUsed",""
"calibration","banana-2","joint-prior","23","279240","fixed","square0","1.0","0.9611545915916482","-0.03884540840835182","0.09290950347009629","true","true","FixedBudget","12000","0.2579414","0.0","0.2579414","1.0010170019491051","3990.6198097027045","15471.03260547824","0.5160208333333334","NotUsed",""
"calibration","banana-2","joint-prior","23","279240","fixed","square1","0.57","0.49173014850369234","-0.07826985149630761","0.07237199688470881","false","true","FixedBudget","12000","0.2579414","0.0","0.2579414","1.0007623567802837","2822.036393801601","10940.610517743959","0.5160208333333334","NotUsed",""
"calibration","banana-2","joint-prior","23","279240","fixed","x0","0.0","0.013406468007239658","0.013406468007239658","0.054594361369685804","true","true","FixedBudget","12000","0.2579414","0.0","0.2579414","1.0010916821869846","8043.452990440473","31183.257090333205","0.5160208333333334","NotUsed",""
"calibration","banana-2","joint-prior","23","279240","fixed","x1","0.0","-0.01843308345779613","-0.01843308345779613","0.042346607225426505","true","true","FixedBudget","12000","0.2579414","0.0","0.2579414","1.000787809646853","6396.845352829569","24799.607014731133","0.5160208333333334","NotUsed",""
"calibration","banana-2","manual","23","279240","precision","square0","1.0","1.0421725774695827","0.042172577469582695","0.19543410833699465","true","true","PrecisionReached","6000","0.2156146","0.0","0.2156146","1.0042813137013658","1026.5358520339375","4760.975611270933","0.43524999999999997","NotUsed",""
"calibration","banana-2","manual","23","279240","precision","square1","0.57","0.5896131904864051","0.019613190486405196","0.17195875263438928","true","true","PrecisionReached","6000","0.2156146","0.0","0.2156146","1.0024735700718237","841.7590596008466","3903.998428681762","0.43524999999999997","NotUsed",""
"calibration","banana-2","manual","23","279240","precision","x0","0.0","-0.012228615398287124","-0.012228615398287124","0.1374844750056871","true","true","PrecisionReached","6000","0.2156146","0.0","0.2156146","1.0039406646803122","1276.30892074651","5919.399339128751","0.43524999999999997","NotUsed",""
"calibration","banana-2","manual","23","279240","precision","x1","0.0","0.015870225153515827","0.015870225153515827","0.10287472723724216","true","true","PrecisionReached","6000","0.2156146","0.0","0.2156146","1.0047158745649258","1085.7833637897334","5035.759933648897","0.43524999999999997","NotUsed",""
"calibration","banana-2","manual","23","279240","fixed","square0","1.0","1.0161829446315793","0.01618294463157932","0.1476109863677496","true","true","FixedBudget","12000","0.2597548","0.0","0.2597548","1.0019660366318464","1824.007207053566","7022.034653656317","0.4328125","NotUsed",""
"calibration","banana-2","manual","23","279240","fixed","square1","0.57","0.5749828801828357","0.004982880182835769","0.14131530364566547","true","true","FixedBudget","12000","0.2597548","0.0","0.2597548","1.0011825416098918","1369.4464219449824","5272.073593808401","0.4328125","NotUsed",""
"calibration","banana-2","manual","23","279240","fixed","x0","0.0","-0.023674765297554856","-0.023674765297554856","0.09911095570256284","true","true","FixedBudget","12000","0.2597548","0.0","0.2597548","1.0019825419774762","2283.014438437366","8789.11357340602","0.4328125","NotUsed",""
"calibration","banana-2","manual","23","279240","fixed","x1","0.0","0.007143499362793515","0.007143499362793515","0.07559705709105824","true","true","FixedBudget","12000","0.2597548","0.0","0.2597548","1.0021359623072688","1995.8503919340399","7683.593881360574","0.4328125","NotUsed",""
"calibration","independent-2","default","24","287159","fixed","square0","1.0","0.9921854041312652","-0.007814595868734786","0.05538897471390123","true","true","FixedBudget","12000","0.2533403","0.0","0.2533403","1.0000970716531685","15800.489526083695","62368.638254883626","1.0","NotUsed",""
"calibration","independent-2","default","24","287159","fixed","square1","1.0","1.0025169366112034","0.0025169366112034464","0.06033755972807641","true","true","FixedBudget","12000","0.2533403","0.0","0.2533403","1.0002065521270094","15345.324884383983","60571.98512981938","1.0","NotUsed",""
"calibration","independent-2","default","24","287159","fixed","x0","0.0","0.01027724177850639","0.01027724177850639","0.03950561029597472","true","true","FixedBudget","12000","0.2533403","0.0","0.2533403","1.0001818822935031","16255.381290151665","64164.21426102229","1.0","NotUsed",""
"calibration","independent-2","default","24","287159","fixed","x1","0.0","-0.0020967596520302667","-0.0020967596520302667","0.037186781109505254","true","true","FixedBudget","12000","0.2533403","0.0","0.2533403","1.0000761823859938","15943.297840519073","62932.33978375755","1.0","NotUsed",""
"calibration","independent-2","default","24","287159","precision","square0","1.0","0.9707411780787003","-0.029258821921299694","0.13137775099708868","true","true","PrecisionReached","2000","0.0362447","0.0","0.0362447","1.0009901163710286","2571.0889689101123","70936.96371911238","1.0","NotUsed",""
"calibration","independent-2","default","24","287159","precision","square1","1.0","0.999722745814207","-2.7725418579305217E-4","0.14024628304356612","true","true","PrecisionReached","2000","0.0362447","0.0","0.0362447","1.0013105925298815","2646.8846691122926","73028.1853377816","1.0","NotUsed",""
"calibration","independent-2","default","24","287159","precision","x0","0.0","0.03582824950538774","0.03582824950538774","0.09632005329005089","true","true","PrecisionReached","2000","0.0362447","0.0","0.0362447","1.000903194619465","2573.5320192697377","71004.3680667722","1.0","NotUsed",""
"calibration","independent-2","default","24","287159","precision","x1","0.0","0.0067787122935071276","0.0067787122935071276","0.09538255344069567","true","true","PrecisionReached","2000","0.0362447","0.0","0.0362447","1.0009756852162552","2680.981292489881","73968.91938655531","1.0","NotUsed",""
"calibration","independent-2","joint-prior","24","287159","fixed","square0","1.0","0.9978052597416125","-0.0021947402583875064","0.03321989712698304","true","true","FixedBudget","12000","0.2770979","0.0","0.2770979","1.000044561560691","46430.92319866639","167561.44019375963","1.0","NotUsed",""
"calibration","independent-2","joint-prior","24","287159","fixed","square1","1.0","1.0027828417968183","0.002782841796818314","0.03130667776968541","true","true","FixedBudget","12000","0.2770979","0.0","0.2770979","1.0000527461051807","47058.53400505688","169826.38267939552","1.0","NotUsed",""
"calibration","independent-2","joint-prior","24","287159","fixed","x0","0.0","2.821890511156555E-4","2.821890511156555E-4","0.02184092225980741","true","true","FixedBudget","12000","0.2770979","0.0","0.2770979","0.9999812338474435","47513.18349905443","171467.13670170156","1.0","NotUsed",""
"calibration","independent-2","joint-prior","24","287159","fixed","x1","0.0","-0.003647073635572949","-0.003647073635572949","0.022593555761672855","true","true","FixedBudget","12000","0.2770979","0.0","0.2770979","1.0000119361166937","46614.424420204596","168223.66542728976","1.0","NotUsed",""
"calibration","independent-2","joint-prior","24","287159","precision","square0","1.0","1.0091309057189142","0.009130905718914173","0.07940285697599099","true","true","PrecisionReached","2000","0.0419559","0.0","0.0419559","1.0004224280180596","7449.47260028963","177554.8278141961","1.0","NotUsed",""
"calibration","independent-2","joint-prior","24","287159","precision","square1","1.0","1.0201205318136919","0.02012053181369189","0.07870658286491893","true","true","PrecisionReached","2000","0.0419559","0.0","0.0419559","0.9998295179251891","7859.185798898091","187320.1575677817","1.0","NotUsed",""
"calibration","independent-2","joint-prior","24","287159","precision","x0","0.0","0.01767536316678231","0.01767536316678231","0.06047824142875831","true","true","PrecisionReached","2000","0.0419559","0.0","0.0419559","1.0003668215022392","7745.648802759384","184614.05434657307","1.0","NotUsed",""
"calibration","independent-2","joint-prior","24","287159","precision","x1","0.0","0.002453812613478632","0.002453812613478632","0.05628150135689825","true","true","PrecisionReached","2000","0.0419559","0.0","0.0419559","0.9999405805920532","8000.0","190676.40069692227","1.0","NotUsed",""
"calibration","independent-2","manual","24","287159","fixed","square0","1.0","1.0165216255773215","0.016521625577321508","0.08228775426109554","true","true","FixedBudget","12000","0.2657541","0.0","0.2657541","1.0006286136927338","6902.390051337684","25972.84501476246","0.55375","NotUsed",""
"calibration","independent-2","manual","24","287159","fixed","square1","1.0","1.0052496629429872","0.005249662942987232","0.08637263652653339","true","true","FixedBudget","12000","0.2657541","0.0","0.2657541","1.0002586759863783","5982.1801930161355","22510.20847097424","0.55375","NotUsed",""
"calibration","independent-2","manual","24","287159","fixed","x0","0.0","-0.012972230286960595","-0.012972230286960595","0.07163418354782798","true","true","FixedBudget","12000","0.2657541","0.0","0.2657541","1.0006399596863165","4889.477735532438","18398.503486992064","0.55375","NotUsed",""
"calibration","independent-2","manual","24","287159","fixed","x1","0.0","0.003421725159715283","0.003421725159715283","0.07079214402848223","true","true","FixedBudget","12000","0.2657541","0.0","0.2657541","1.0006628642650697","4611.121209910016","17351.082109024905","0.55375","NotUsed",""
"calibration","independent-2","manual","24","287159","precision","square0","1.0","1.005021650537773","0.005021650537772926","0.1419057630885382","true","true","PrecisionReached","4000","0.107869","0.0","0.107869","1.0009440429891627","2398.651182716184","22236.705473455615","0.5589999999999999","NotUsed",""
"calibration","independent-2","manual","24","287159","precision","square1","1.0","0.9903259618912794","-0.009674038108720584","0.14085703470474312","true","true","PrecisionReached","4000","0.107869","0.0","0.107869","1.0010250507604581","2223.025189300283","20608.56399243789","0.5589999999999999","NotUsed",""
"calibration","independent-2","manual","24","287159","precision","x0","0.0","0.012353199478499333","0.012353199478499333","0.12445188837173594","true","true","PrecisionReached","4000","0.107869","0.0","0.107869","1.0024903661842013","1449.9738340047631","13441.988282127053","0.5589999999999999","NotUsed",""
"calibration","independent-2","manual","24","287159","precision","x1","0.0","-0.0050573368336440105","-0.0050573368336440105","0.12037449121839097","true","true","PrecisionReached","4000","0.107869","0.0","0.107869","1.001090765276102","1595.4367487872166","14790.50282089587","0.5589999999999999","NotUsed",""
"calibration","independent-2","calibrated","24","287159","fixed","square0","1.0","1.0108077255381107","0.010807725538110713","0.08177602408707484","true","true","FixedBudget","12000","0.2671916","0.1931077","0.46029929999999997","1.0002438901311816","7015.154679164487","15240.420046618554","0.550125","Accepted","1.0159074923977007|-0.0013105328406283773/-0.0013105328406283773|1.0077382510030275"
"calibration","independent-2","calibrated","24","287159","fixed","square1","1.0","1.0071674128982044","0.007167412898204439","0.08787092203387344","true","true","FixedBudget","12000","0.2671916","0.1931077","0.46029929999999997","1.000237257278618","6038.66586837143","13118.998591506506","0.550125","Accepted","1.0159074923977007|-0.0013105328406283773/-0.0013105328406283773|1.0077382510030275"
"calibration","independent-2","calibrated","24","287159","fixed","x0","0.0","-0.0059193151750098205","-0.0059193151750098205","0.06920289852871966","true","true","FixedBudget","12000","0.2671916","0.1931077","0.46029929999999997","1.0011408991842536","4999.847239616911","10862.165637916267","0.550125","Accepted","1.0159074923977007|-0.0013105328406283773/-0.0013105328406283773|1.0077382510030275"
"calibration","independent-2","calibrated","24","287159","fixed","x1","0.0","-0.0061394622201962346","-0.0061394622201962346","0.07013078199754717","true","true","FixedBudget","12000","0.2671916","0.1931077","0.46029929999999997","1.0008469823435027","4811.466852585961","10452.909340913533","0.550125","Accepted","1.0159074923977007|-0.0013105328406283773/-0.0013105328406283773|1.0077382510030275"
"calibration","independent-2","calibrated","24","287159","precision","square0","1.0","1.0112253780577807","0.011225378057780677","0.13372909567210978","true","true","PrecisionReached","4000","0.1094348","0.1931077","0.3025425","1.0009666132999597","2697.847487442506","8917.25125376602","0.5522499999999999","Accepted","1.0159074923977007|-0.0013105328406283773/-0.0013105328406283773|1.0077382510030275"
"calibration","independent-2","calibrated","24","287159","precision","square1","1.0","0.9959010195263762","-0.004098980473623781","0.13833017977581286","true","true","PrecisionReached","4000","0.1094348","0.1931077","0.3025425","1.0013911335783532","2110.202265995174","6974.89531551823","0.5522499999999999","Accepted","1.0159074923977007|-0.0013105328406283773/-0.0013105328406283773|1.0077382510030275"
"calibration","independent-2","calibrated","24","287159","precision","x0","0.0","0.015738705950766707","0.015738705950766707","0.1233484811795374","true","true","PrecisionReached","4000","0.1094348","0.1931077","0.3025425","1.002777624881584","1488.4442080130543","4919.7855111696845","0.5522499999999999","Accepted","1.0159074923977007|-0.0013105328406283773/-0.0013105328406283773|1.0077382510030275"
"calibration","independent-2","calibrated","24","287159","precision","x1","0.0","-0.020011661035295836","-0.020011661035295836","0.1250566196283927","true","true","PrecisionReached","4000","0.1094348","0.1931077","0.3025425","1.001206355820348","1567.5704076714505","5181.322979982814","0.5522499999999999","Accepted","1.0159074923977007|-0.0013105328406283773/-0.0013105328406283773|1.0077382510030275"
"calibration","correlated-2","default","24","287159","fixed","square0","1.0","0.9716167974184354","-0.02838320258156457","0.09044270300416321","true","true","FixedBudget","12000","0.2436889","0.0","0.2436889","1.0005121073817063","5562.724404648568","22827.15546193761","0.753875","NotUsed",""
"calibration","correlated-2","default","24","287159","fixed","square1","1.0","0.9894414052515711","-0.010558594748428907","0.09312211363259254","true","true","FixedBudget","12000","0.2436889","0.0","0.2436889","1.0001552085174563","5504.695143095999","22589.027005727377","0.753875","NotUsed",""
"calibration","correlated-2","default","24","287159","fixed","x0","0.0","0.012819811976919726","0.012819811976919726","0.06984166522218961","true","true","FixedBudget","12000","0.2436889","0.0","0.2436889","1.0005176254151087","5216.13650937535","21404.89989234368","0.753875","NotUsed",""
"calibration","correlated-2","default","24","287159","fixed","x1","0.0","0.0011305655233497802","0.0011305655233497802","0.0714858507084701","true","true","FixedBudget","12000","0.2436889","0.0","0.2436889","1.0000597379481877","4822.305120277059","19788.7762646434","0.753875","NotUsed",""
"calibration","correlated-2","default","24","287159","precision","square0","1.0","0.9744719162582223","-0.02552808374177773","0.12852140572137055","true","true","PrecisionReached","4000","0.0993768","0.0","0.0993768","1.0012157430642044","2412.557298313472","24276.8664146307","0.7568125","NotUsed",""
"calibration","correlated-2","default","24","287159","precision","square1","1.0","0.9808015256132834","-0.019198474386716624","0.141951118191869","true","true","PrecisionReached","4000","0.0993768","0.0","0.0993768","1.001719703467553","1999.6039991671266","20121.436785719874","0.7568125","NotUsed",""
"calibration","correlated-2","default","24","287159","precision","x0","0.0","0.017374717528043593","0.017374717528043593","0.11081797181955415","true","true","PrecisionReached","4000","0.0993768","0.0","0.0993768","1.0010751596427367","1748.3072734820587","17592.71050669833","0.7568125","NotUsed",""
"calibration","correlated-2","default","24","287159","precision","x1","0.0","0.012411352920383645","0.012411352920383645","0.11393752507433626","true","true","PrecisionReached","4000","0.0993768","0.0","0.0993768","1.0016943725795329","1645.1591277932098","16554.760545652603","0.7568125","NotUsed",""
"calibration","correlated-2","joint-prior","24","287159","fixed","square0","1.0","0.9975822949859097","-0.0024177050140903322","0.08713316407132624","true","true","FixedBudget","12000","0.270403","0.0","0.270403","1.0002429351474165","6766.444816850261","25023.55675362426","0.7317083333333333","NotUsed",""
"calibration","correlated-2","joint-prior","24","287159","fixed","square1","1.0","0.9989902322262835","-0.00100976777371653","0.07052431907699644","true","true","FixedBudget","12000","0.270403","0.0","0.270403","1.0001993260726862","9783.872221477683","36182.55796525069","0.7317083333333333","NotUsed",""
"calibration","correlated-2","joint-prior","24","287159","fixed","x0","0.0","-0.010831925143026222","-0.010831925143026222","0.04251752401963324","true","true","FixedBudget","12000","0.270403","0.0","0.270403","1.0003076894102654","14291.093249583266","52851.08985323116","0.7317083333333333","NotUsed",""
"calibration","correlated-2","joint-prior","24","287159","fixed","x1","0.0","-0.0103167628370953","-0.0103167628370953","0.04147920897803365","true","true","FixedBudget","12000","0.270403","0.0","0.270403","1.0001743004336405","14605.147613381818","54012.52062063593","0.7317083333333333","NotUsed",""
"calibration","correlated-2","joint-prior","24","287159","precision","square0","1.0","1.0228240322514683","0.02282403225146834","0.16699276509592767","true","true","PrecisionReached","4000","0.109492","0.0","0.109492","1.0025405553315914","1728.8260241088385","15789.51908914659","0.7236875","NotUsed",""
"calibration","correlated-2","joint-prior","24","287159","precision","square1","1.0","1.0246026274433422","0.024602627443342184","0.12625443650384766","true","true","PrecisionReached","4000","0.109492","0.0","0.109492","1.001637628961051","2775.792537884569","25351.555710778583","0.7236875","NotUsed",""
"calibration","correlated-2","joint-prior","24","287159","precision","x0","0.0","-0.01141975607436041","-0.01141975607436041","0.07899684706575615","true","true","PrecisionReached","4000","0.109492","0.0","0.109492","1.002556879391853","4012.052378078399","36642.42481714097","0.7236875","NotUsed",""
"calibration","correlated-2","joint-prior","24","287159","precision","x1","0.0","-0.014494250149081012","-0.014494250149081012","0.07739477259254456","true","true","PrecisionReached","4000","0.109492","0.0","0.109492","1.0016397771782612","4069.1000318992983","37163.44602253405","0.7236875","NotUsed",""
"calibration","correlated-2","manual","24","287159","fixed","square0","1.0","1.0239283712786493","0.02392837127864933","0.08505367769162743","true","true","FixedBudget","12000","0.2678514","0.0","0.2678514","1.0002081927957465","6711.6283700790855","25057.283143112505","0.5539375000000001","NotUsed",""
"calibration","correlated-2","manual","24","287159","fixed","square1","1.0","1.0047650730972841","0.004765073097284134","0.08474054515501658","true","true","FixedBudget","12000","0.2678514","0.0","0.2678514","1.0007171535279056","6590.711334069123","24605.849863279127","0.5539375000000001","NotUsed",""
"calibration","correlated-2","manual","24","287159","fixed","x0","0.0","-0.01487572974499729","-0.01487572974499729","0.06997838896079414","true","true","FixedBudget","12000","0.2678514","0.0","0.2678514","1.0008489974365111","4728.746852815772","17654.366760135552","0.5539375000000001","NotUsed",""
"calibration","correlated-2","manual","24","287159","fixed","x1","0.0","-0.0030255394191558427","-0.0030255394191558427","0.06854478965896592","true","true","FixedBudget","12000","0.2678514","0.0","0.2678514","1.0011439606363304","4923.437321899164","18381.22676192532","0.5539375000000001","NotUsed",""
"calibration","correlated-2","manual","24","287159","precision","square0","1.0","1.0243087844430612","0.02430878444306117","0.1520154907260289","true","true","PrecisionReached","4000","0.108738","0.0","0.108738","1.0010369053047505","2363.484060865314","21735.585175976328","0.5533750000000001","NotUsed",""
"calibration","correlated-2","manual","24","287159","precision","square1","1.0","0.9631285681667296","-0.03687143183327035","0.1309610365476917","true","true","PrecisionReached","4000","0.108738","0.0","0.108738","1.0002950510048865","2357.3421300302507","21679.10141836571","0.5533750000000001","NotUsed",""
"calibration","correlated-2","manual","24","287159","precision","x0","0.0","0.00237321443333105","0.00237321443333105","0.12310438934618328","true","true","PrecisionReached","4000","0.108738","0.0","0.108738","1.003014228216563","1450.579244271713","13340.13173197698","0.5533750000000001","NotUsed",""
"calibration","correlated-2","manual","24","287159","precision","x1","0.0","0.003370478032720392","0.003370478032720392","0.11873928211500491","true","true","PrecisionReached","4000","0.108738","0.0","0.108738","1.002793436897912","1556.902593949897","14317.925600525088","0.5533750000000001","NotUsed",""
"calibration","correlated-2","calibrated","24","287159","fixed","square0","1.0","1.0053480334997629","0.005348033499762872","0.0823622397976304","true","true","FixedBudget","12000","0.2647051","0.1870622","0.45176730000000004","1.0001223063285878","6766.550352860044","14977.955139426964","0.5514791666666665","Accepted","1.0029845644350917|0.48084443085946876/0.48084443085946876|0.9990539836783525"
"calibration","correlated-2","calibrated","24","287159","fixed","square1","1.0","0.9833890909630898","-0.016610909036910204","0.08165824541132703","true","true","FixedBudget","12000","0.2647051","0.1870622","0.45176730000000004","1.0007006302401857","7141.926163650462","15808.860366056731","0.5514791666666665","Accepted","1.0029845644350917|0.48084443085946876/0.48084443085946876|0.9990539836783525"
"calibration","correlated-2","calibrated","24","287159","fixed","x0","0.0","-0.01934746646114771","-0.01934746646114771","0.0679486506887022","true","true","FixedBudget","12000","0.2647051","0.1870622","0.45176730000000004","1.0011166606014552","4775.680682369397","10571.10747583855","0.5514791666666665","Accepted","1.0029845644350917|0.48084443085946876/0.48084443085946876|0.9990539836783525"
"calibration","correlated-2","calibrated","24","287159","fixed","x1","0.0","-0.008831639681832648","-0.008831639681832648","0.06686635172664594","true","true","FixedBudget","12000","0.2647051","0.1870622","0.45176730000000004","1.0005735663313422","4945.226830451033","10946.40278402406","0.5514791666666665","Accepted","1.0029845644350917|0.48084443085946876/0.48084443085946876|0.9990539836783525"
"calibration","correlated-2","calibrated","24","287159","precision","square0","1.0","1.0073651227939282","0.007365122793928203","0.13930144237811184","true","true","PrecisionReached","4000","0.1097285","0.1870622","0.2967907","1.0011026214621443","2497.8951215183047","8416.35240429806","0.55625","Accepted","1.0029845644350917|0.48084443085946876/0.48084443085946876|0.9990539836783525"
"calibration","correlated-2","calibrated","24","287159","precision","square1","1.0","0.9631272523062897","-0.036872747693710295","0.1319399302935898","true","true","PrecisionReached","4000","0.1097285","0.1870622","0.2967907","1.0006721058282653","2300.447869345217","7751.078013378508","0.55625","Accepted","1.0029845644350917|0.48084443085946876/0.48084443085946876|0.9990539836783525"
"calibration","correlated-2","calibrated","24","287159","precision","x0","0.0","0.015744089466970035","0.015744089466970035","0.12383539404605669","true","true","PrecisionReached","4000","0.1097285","0.1870622","0.2967907","1.002102227459926","1582.0863370537872","5330.646604000015","0.55625","Accepted","1.0029845644350917|0.48084443085946876/0.48084443085946876|0.9990539836783525"
"calibration","correlated-2","calibrated","24","287159","precision","x1","0.0","0.004543644262473112","0.004543644262473112","0.1160637600607632","true","true","PrecisionReached","4000","0.1097285","0.1870622","0.2967907","1.0025269693882082","1685.2702177120993","5678.312082258976","0.55625","Accepted","1.0029845644350917|0.48084443085946876/0.48084443085946876|0.9990539836783525"
"calibration","narrow-2","default","24","287159","fixed","square0","1.0","1.1319943548215998","0.13199435482159982","0.2703599060578913","true","false","FixedBudget","12000","0.1994666","0.0","0.1994666","1.0697208706279082","59.019480227395","295.88653051385546","0.16829166666666667","NotUsed",""
"calibration","narrow-2","default","24","287159","fixed","square1","1.0","1.1378708131119253","0.13787081311192528","0.27237909599788024","false","false","FixedBudget","12000","0.1994666","0.0","0.1994666","1.0678896087383434","57.115258254498826","286.33995994566925","0.16829166666666667","NotUsed",""
"calibration","narrow-2","default","24","287159","fixed","x0","0.0","0.0489305744976829","0.0489305744976829","0.24259100517364002","true","false","FixedBudget","12000","0.1994666","0.0","0.1994666","1.0699178019491828","50.68681040252018","254.1117680981186","0.16829166666666667","NotUsed",""
"calibration","narrow-2","default","24","287159","fixed","x1","0.0","0.04547611800270235","0.04547611800270235","0.24301546113294323","true","false","FixedBudget","12000","0.1994666","0.0","0.1994666","1.0677766958229136","50.85751258625173","254.9675614175593","0.16829166666666667","NotUsed",""
"calibration","narrow-2","default","24","287159","precision","square0","1.0","1.1319943548215998","0.13199435482159982","0.2703599060578913","true","false","MaxDrawsReached","12000","0.6212516","0.0","0.6212516","1.0697208706279082","59.019480227395","95.00093074592483","0.16829166666666667","NotUsed",""
"calibration","narrow-2","default","24","287159","precision","square1","1.0","1.1378708131119253","0.13787081311192528","0.27237909599788024","false","false","MaxDrawsReached","12000","0.6212516","0.0","0.6212516","1.0678896087383434","57.115258254498826","91.93579260721232","0.16829166666666667","NotUsed",""
"calibration","narrow-2","default","24","287159","precision","x0","0.0","0.0489305744976829","0.0489305744976829","0.24259100517364002","true","false","MaxDrawsReached","12000","0.6212516","0.0","0.6212516","1.0699178019491828","50.68681040252018","81.58821708068065","0.16829166666666667","NotUsed",""
"calibration","narrow-2","default","24","287159","precision","x1","0.0","0.04547611800270235","0.04547611800270235","0.24301546113294323","true","false","MaxDrawsReached","12000","0.6212516","0.0","0.6212516","1.0677766958229136","50.85751258625173","81.86298849975071","0.16829166666666667","NotUsed",""
"calibration","narrow-2","joint-prior","24","287159","fixed","square0","1.0","1.1558230452112168","0.15582304521121682","0.313938364399087","true","false","FixedBudget","12000","0.222955","0.0","0.222955","1.0014203816518386","357.57431474004244","1603.7958993520776","0.15787500000000002","NotUsed",""
"calibration","narrow-2","joint-prior","24","287159","fixed","square1","1.0","1.1294315838751938","0.12943158387519382","0.2872693294937111","true","false","FixedBudget","12000","0.222955","0.0","0.222955","1.000717074056931","394.6935190691578","1770.283326541938","0.15787500000000002","NotUsed",""
"calibration","narrow-2","joint-prior","24","287159","fixed","x0","0.0","0.02510797052485203","0.02510797052485203","0.1489062266302542","true","true","FixedBudget","12000","0.222955","0.0","0.222955","1.0018812472605665","696.6274202885418","3124.520285656486","0.15787500000000002","NotUsed",""
"calibration","narrow-2","joint-prior","24","287159","fixed","x1","0.0","0.025094925946495206","0.025094925946495206","0.14551063028443395","true","true","FixedBudget","12000","0.222955","0.0","0.222955","1.0017005567887969","723.5691966128646","3245.359810781838","0.15787500000000002","NotUsed",""
"calibration","narrow-2","joint-prior","24","287159","precision","square0","1.0","1.1558230452112168","0.15582304521121682","0.313938364399087","true","false","MaxDrawsReached","12000","0.6942542","0.0","0.6942542","1.0014203816518386","357.57431474004244","515.0481116859537","0.15787500000000002","NotUsed",""
"calibration","narrow-2","joint-prior","24","287159","precision","square1","1.0","1.1294315838751938","0.12943158387519382","0.2872693294937111","true","false","MaxDrawsReached","12000","0.6942542","0.0","0.6942542","1.000717074056931","394.6935190691578","568.5144131200902","0.15787500000000002","NotUsed",""
"calibration","narrow-2","joint-prior","24","287159","precision","x0","0.0","0.02510797052485203","0.02510797052485203","0.1489062266302542","true","true","MaxDrawsReached","12000","0.6942542","0.0","0.6942542","1.0018812472605665","696.6274202885418","1003.4183736858081","0.15787500000000002","NotUsed",""
"calibration","narrow-2","joint-prior","24","287159","precision","x1","0.0","0.025094925946495206","0.025094925946495206","0.14551063028443395","true","true","MaxDrawsReached","12000","0.6942542","0.0","0.6942542","1.0017005567887969","723.5691966128646","1042.2251627903217","0.15787500000000002","NotUsed",""
"calibration","narrow-2","manual","24","287159","fixed","square0","1.0","1.0113676258580315","0.011367625858031527","0.07720930360130765","true","true","FixedBudget","12000","0.2646492","0.0","0.2646492","1.0001804946198964","6864.188108436285","25936.93126008424","0.5523958333333334","NotUsed",""
"calibration","narrow-2","manual","24","287159","fixed","square1","1.0","1.00941600923647","0.009416009236469902","0.07641672416875417","true","true","FixedBudget","12000","0.2646492","0.0","0.2646492","1.0002362517835286","6854.120647040472","25898.890482345963","0.5523958333333334","NotUsed",""
"calibration","narrow-2","manual","24","287159","fixed","x0","0.0","-0.006143632577560565","-0.006143632577560565","0.06912607225128432","true","true","FixedBudget","12000","0.2646492","0.0","0.2646492","1.0010703226008808","5052.164825914898","19090.04382372929","0.5523958333333334","NotUsed",""
"calibration","narrow-2","manual","24","287159","fixed","x1","0.0","-0.004566258360733322","-0.004566258360733322","0.06846700122555495","true","true","FixedBudget","12000","0.2646492","0.0","0.2646492","1.001058670220123","5117.043314947833","19335.19283242811","0.5523958333333334","NotUsed",""
"calibration","narrow-2","manual","24","287159","precision","square0","1.0","0.9692343293475968","-0.03076567065240321","0.12119789231924152","true","true","PrecisionReached","4000","0.109471","0.0","0.109471","1.0009064581979592","2684.749663418653","24524.75690747918","0.5555","NotUsed",""
"calibration","narrow-2","manual","24","287159","precision","square1","1.0","0.9515225041999367","-0.04847749580006333","0.11552131168652832","true","true","PrecisionReached","4000","0.109471","0.0","0.109471","1.0012592776311697","2724.5515099172253","24888.34038162824","0.5555","NotUsed",""
