"highDimensional","dimension","target","sampler","round","seed","record","budgetPerChain","drawsPerChain","availableDraws","evaluations","warmupEvaluations","status","reason","query","truth","estimate","fullWidth","meanEss","covered","criteriaMet","failureReasons"
"highDimensional","32","student5","quantile","6","2482291","fixed","300000","2966","11907","1200000","74296","Ok","FixedBudget","last","0.0","-0.0017336648551578016","0.07091850838456604","10562.30302013586","true","true",""
"highDimensional","32","student5","quantile","6","2482291","fixed","300000","2966","11907","1200000","74296","Ok","FixedBudget","meanSquare","1.6666666666666667","1.820304876014334","0.8223276490854784","691.005985520227","true","false","WidthTooLarge"
"highDimensional","32","student5","quantile","6","2482291","stopped","300000","2966","11907","1200000","74296","Ok","MaxEvaluationsReached","cross","0.0","-0.057004209586901444","0.16897537711959615","10400.276216247737","true","true",""
"highDimensional","32","student5","quantile","6","2482291","stopped","300000","2966","11907","1200000","74296","Ok","MaxEvaluationsReached","event","0.10193947882985831","0.10578219824679704","0.02604238844280286","3883.516560638647","true","true",""
"highDimensional","32","student5","quantile","6","2482291","stopped","300000","2966","11907","1200000","74296","Ok","MaxEvaluationsReached","first","0.0","-0.006618594678193479","0.07340168281727161","9656.63257961606","true","true",""
"highDimensional","32","student5","quantile","6","2482291","stopped","300000","2966","11907","1200000","74296","Ok","MaxEvaluationsReached","firstSquared","1.6666666666666667","1.754144283534941","0.5851358886232089","1647.548111641754","true","true",""
"highDimensional","32","student5","quantile","6","2482291","stopped","300000","2966","11907","1200000","74296","Ok","MaxEvaluationsReached","last","0.0","-0.0017336648551578016","0.07091850838456604","10562.30302013586","true","true",""
"highDimensional","32","student5","quantile","6","2482291","stopped","300000","2966","11907","1200000","74296","Ok","MaxEvaluationsReached","meanSquare","1.6666666666666667","1.820304876014334","0.8223276490854784","691.005985520227","true","false","WidthTooLarge"
"highDimensional","32","student5","quantile","7","2612654","fixed","75000","566","2363","300000","75694","Ok","FixedBudget","cross","0.0","0.029951740684859063","0.24041614584186136","2113.9919897818095","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","7","2612654","fixed","75000","566","2363","300000","75694","Ok","FixedBudget","event","0.10193947882985831","0.10379858657243816","0.047102467679963934","1167.8737363224975","true","false","InsufficientDraws|WidthTooLarge"
"highDimensional","32","student5","quantile","7","2612654","fixed","75000","566","2363","300000","75694","Ok","FixedBudget","first","0.0","-0.025580722376241205","0.14107495756328575","2264.0","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","7","2612654","fixed","75000","566","2363","300000","75694","Ok","FixedBudget","firstSquared","1.6666666666666667","1.6183251163716597","0.6498948157963039","868.1377271576946","true","false","InsufficientDraws|WidthTooLarge"
"highDimensional","32","student5","quantile","7","2612654","fixed","75000","566","2363","300000","75694","Ok","FixedBudget","last","0.0","0.009648518841333331","0.15195230192637596","2046.323606391844","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","7","2612654","fixed","75000","566","2363","300000","75694","Ok","FixedBudget","meanSquare","1.6666666666666667","1.6898963250051868","0.6657870021760722","185.2159480645484","true","false","InsufficientDraws|InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","student5","quantile","7","2612654","fixed","150000","1355","5498","600000","75694","Ok","FixedBudget","cross","0.0","0.026090932584371784","0.15687515663414836","4811.4380814483275","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","7","2612654","fixed","150000","1355","5498","600000","75694","Ok","FixedBudget","event","0.10193947882985831","0.10424354243542436","0.03189149247990423","2556.6061885489175","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","7","2612654","fixed","150000","1355","5498","600000","75694","Ok","FixedBudget","first","0.0","-0.0039054605413520738","0.1038888143903558","4764.863768737386","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","7","2612654","fixed","150000","1355","5498","600000","75694","Ok","FixedBudget","firstSquared","1.6666666666666667","1.5940790367845699","0.40269615044692403","1922.63229677593","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","7","2612654","fixed","150000","1355","5498","600000","75694","Ok","FixedBudget","last","0.0","0.023572267271360303","0.09415275034817042","5075.001990296279","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","7","2612654","fixed","150000","1355","5498","600000","75694","Ok","FixedBudget","meanSquare","1.6666666666666667","1.6093286625342333","0.39659301610304215","514.0418247475513","true","false","InsufficientDraws|WidthTooLarge"
"highDimensional","32","student5","quantile","7","2612654","fixed","300000","2935","11773","1200000","75694","Ok","FixedBudget","cross","0.0","0.017914323021078316","0.13592860540997767","11736.0","true","true",""
"highDimensional","32","student5","quantile","7","2612654","fixed","300000","2935","11773","1200000","75694","Ok","FixedBudget","event","0.10193947882985831","0.09744463373083476","0.024078590047023722","4442.909705535537","true","true",""
"highDimensional","32","student5","quantile","7","2612654","fixed","300000","2935","11773","1200000","75694","Ok","FixedBudget","first","0.0","-0.01665128611546332","0.06360053000461661","11185.18241834742","true","true",""
"highDimensional","32","student5","quantile","7","2612654","fixed","300000","2935","11773","1200000","75694","Ok","FixedBudget","firstSquared","1.6666666666666667","1.5888688310203187","0.37696385333292215","4674.367018933846","true","true",""
"highDimensional","32","student5","quantile","7","2612654","fixed","300000","2935","11773","1200000","75694","Ok","FixedBudget","last","0.0","0.007676928188669496","0.06504921309606125","10910.5058890065","true","true",""
"highDimensional","32","student5","quantile","7","2612654","fixed","300000","2935","11773","1200000","75694","Ok","FixedBudget","meanSquare","1.6666666666666667","1.6239323702797341","0.3574376544296114","1025.527573774628","true","false","WidthTooLarge"
"highDimensional","32","student5","quantile","7","2612654","stopped","300000","2935","11773","1200000","75694","Ok","MaxEvaluationsReached","cross","0.0","0.017914323021078316","0.13592860540997767","11736.0","true","true",""
"highDimensional","32","student5","quantile","7","2612654","stopped","300000","2935","11773","1200000","75694","Ok","MaxEvaluationsReached","event","0.10193947882985831","0.09744463373083476","0.024078590047023722","4442.909705535537","true","true",""
"highDimensional","32","student5","quantile","7","2612654","stopped","300000","2935","11773","1200000","75694","Ok","MaxEvaluationsReached","first","0.0","-0.01665128611546332","0.06360053000461661","11185.18241834742","true","true",""
"highDimensional","32","student5","quantile","7","2612654","stopped","300000","2935","11773","1200000","75694","Ok","MaxEvaluationsReached","firstSquared","1.6666666666666667","1.5888688310203187","0.37696385333292215","4674.367018933846","true","true",""
"highDimensional","32","student5","quantile","7","2612654","stopped","300000","2935","11773","1200000","75694","Ok","MaxEvaluationsReached","last","0.0","0.007676928188669496","0.06504921309606125","10910.5058890065","true","true",""
"highDimensional","32","student5","quantile","7","2612654","stopped","300000","2935","11773","1200000","75694","Ok","MaxEvaluationsReached","meanSquare","1.6666666666666667","1.6239323702797341","0.3574376544296114","1025.527573774628","true","false","WidthTooLarge"
"highDimensional","32","student5","quantile","8","2743017","fixed","75000","582","2382","300000","76448","Ok","FixedBudget","cross","0.0","-0.04745570900113405","0.4058576327993234","2186.0593957697965","true","false","InsufficientDraws|InvalidRHat"
"highDimensional","32","student5","quantile","8","2743017","fixed","75000","582","2382","300000","76448","Ok","FixedBudget","event","0.10193947882985831","0.12414089347079038","0.0684203722268969","646.932729987853","true","false","InsufficientDraws|WidthTooLarge"
"highDimensional","32","student5","quantile","8","2743017","fixed","75000","582","2382","300000","76448","Ok","FixedBudget","first","0.0","0.03288423174642807","0.1605484470631653","2210.838026909953","true","false","InsufficientDraws|InvalidRHat"
"highDimensional","32","student5","quantile","8","2743017","fixed","75000","582","2382","300000","76448","Ok","FixedBudget","firstSquared","1.6666666666666667","1.94283961436284","1.0622268657378895","502.1271102401693","true","false","InsufficientDraws|InvalidRHat|WidthTooLarge"
"highDimensional","32","student5","quantile","8","2743017","fixed","75000","582","2382","300000","76448","Ok","FixedBudget","last","0.0","0.02363837717473924","0.19080120580308332","1766.1678169113384","true","false","InsufficientDraws|InvalidRHat"
"highDimensional","32","student5","quantile","8","2743017","fixed","75000","582","2382","300000","76448","Ok","FixedBudget","meanSquare","1.6666666666666667","2.0548520354335933","1.3733852523413277","226.58049368785257","true","false","InsufficientDraws|InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","student5","quantile","8","2743017","fixed","150000","1380","5573","600000","76448","Ok","FixedBudget","cross","0.0","-0.030042085355110656","0.2287933424128581","4505.381823873104","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","8","2743017","fixed","150000","1380","5573","600000","76448","Ok","FixedBudget","event","0.10193947882985831","0.11847826086956521","0.0411268099937673","1719.470032901086","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","8","2743017","fixed","150000","1380","5573","600000","76448","Ok","FixedBudget","first","0.0","0.013224484506825118","0.10510487123023156","4856.9501913192025","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","8","2743017","fixed","150000","1380","5573","600000","76448","Ok","FixedBudget","firstSquared","1.6666666666666667","1.8234827418008273","0.5854658959743188","1248.803974942285","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","8","2743017","fixed","150000","1380","5573","600000","76448","Ok","FixedBudget","last","0.0","0.04605011303807914","0.11020323621959216","4527.502790096265","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","8","2743017","fixed","150000","1380","5573","600000","76448","Ok","FixedBudget","meanSquare","1.6666666666666667","1.8976876472267756","0.6789604528608785","527.220271894905","true","false","InsufficientDraws|InsufficientBulkEss|WidthTooLarge"
"highDimensional","32","student5","quantile","8","2743017","fixed","300000","2983","11968","1200000","76448","Ok","FixedBudget","cross","0.0","-0.02572923960033509","0.13278099871689455","10487.15910272571","true","true",""
"highDimensional","32","student5","quantile","8","2743017","fixed","300000","2983","11968","1200000","76448","Ok","FixedBudget","event","0.10193947882985831","0.11439825678846799","0.026872989856968267","3921.772885758201","true","true",""
"highDimensional","32","student5","quantile","8","2743017","fixed","300000","2983","11968","1200000","76448","Ok","FixedBudget","first","0.0","-0.0012050791434421448","0.06597312991029698","11440.07526276646","true","true",""
"highDimensional","32","student5","quantile","8","2743017","fixed","300000","2983","11968","1200000","76448","Ok","FixedBudget","firstSquared","1.6666666666666667","1.7882685248939456","0.3645835458066651","3208.3643457367057","true","true",""
"highDimensional","32","student5","quantile","8","2743017","fixed","300000","2983","11968","1200000","76448","Ok","FixedBudget","last","0.0","0.026253090284246064","0.07041188598816969","10242.93573919297","true","true",""
"highDimensional","32","student5","quantile","8","2743017","fixed","300000","2983","11968","1200000","76448","Ok","FixedBudget","meanSquare","1.6666666666666667","1.8380527678863559","0.3945481998097911","1089.0011544914148","true","false","WidthTooLarge"
"highDimensional","32","student5","quantile","8","2743017","stopped","300000","2983","11968","1200000","76448","Ok","MaxEvaluationsReached","cross","0.0","-0.02572923960033509","0.13278099871689455","10487.15910272571","true","true",""
"highDimensional","32","student5","quantile","8","2743017","stopped","300000","2983","11968","1200000","76448","Ok","MaxEvaluationsReached","event","0.10193947882985831","0.11439825678846799","0.026872989856968267","3921.772885758201","true","true",""
"highDimensional","32","student5","quantile","8","2743017","stopped","300000","2983","11968","1200000","76448","Ok","MaxEvaluationsReached","first","0.0","-0.0012050791434421448","0.06597312991029698","11440.07526276646","true","true",""
"highDimensional","32","student5","quantile","8","2743017","stopped","300000","2983","11968","1200000","76448","Ok","MaxEvaluationsReached","firstSquared","1.6666666666666667","1.7882685248939456","0.3645835458066651","3208.3643457367057","true","true",""
"highDimensional","32","student5","quantile","8","2743017","stopped","300000","2983","11968","1200000","76448","Ok","MaxEvaluationsReached","last","0.0","0.026253090284246064","0.07041188598816969","10242.93573919297","true","true",""
"highDimensional","32","student5","quantile","8","2743017","stopped","300000","2983","11968","1200000","76448","Ok","MaxEvaluationsReached","meanSquare","1.6666666666666667","1.8380527678863559","0.3945481998097911","1089.0011544914148","true","false","WidthTooLarge"
"highDimensional","32","student5","quantile","9","2873380","fixed","75000","568","2324","300000","77377","Ok","FixedBudget","cross","0.0","0.026680858049944578","0.4182912419601117","1203.738240880086","true","false","InsufficientDraws|WidthTooLarge"
"highDimensional","32","student5","quantile","9","2873380","fixed","75000","568","2324","300000","77377","Ok","FixedBudget","event","0.10193947882985831","0.09903169014084508","0.06383891392108405","609.815135716128","true","false","InsufficientDraws|WidthTooLarge"
"highDimensional","32","student5","quantile","9","2873380","fixed","75000","568","2324","300000","77377","Ok","FixedBudget","first","0.0","0.0070644506954189445","0.1795893635382075","1645.5086014862609","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","9","2873380","fixed","75000","568","2324","300000","77377","Ok","FixedBudget","firstSquared","1.6666666666666667","1.6902655650251033","1.5558181262965756","181.835978917338","true","false","InsufficientDraws|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","student5","quantile","9","2873380","fixed","75000","568","2324","300000","77377","Ok","FixedBudget","last","0.0","-0.02522196568623214","0.1523971988775696","2009.4193374684069","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","9","2873380","fixed","75000","568","2324","300000","77377","Ok","FixedBudget","meanSquare","1.6666666666666667","1.6286701421173069","1.1746849333417082","82.07834635872864","true","false","InsufficientDraws|InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","student5","quantile","9","2873380","fixed","150000","1367","5486","600000","77377","Ok","FixedBudget","cross","0.0","0.03224388378861609","0.2404151587873345","3437.9296206122167","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","9","2873380","fixed","150000","1367","5486","600000","77377","Ok","FixedBudget","event","0.10193947882985831","0.10204828090709583","0.03688302726502429","1875.7686432842715","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","9","2873380","fixed","150000","1367","5486","600000","77377","Ok","FixedBudget","first","0.0","0.033772486569880744","0.10670925902375025","4985.2250267832505","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","9","2873380","fixed","150000","1367","5486","600000","77377","Ok","FixedBudget","firstSquared","1.6666666666666667","1.6249500874472076","0.5811471668569973","995.7495597397373","true","false","InsufficientDraws|WidthTooLarge"
"highDimensional","32","student5","quantile","9","2873380","fixed","150000","1367","5486","600000","77377","Ok","FixedBudget","last","0.0","0.004307466734185805","0.09668517403544435","4550.52964856438","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","9","2873380","fixed","150000","1367","5486","600000","77377","Ok","FixedBudget","meanSquare","1.6666666666666667","1.575482426543527","0.475185351204893","364.05737214161286","true","false","InsufficientDraws|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","student5","quantile","9","2873380","fixed","300000","2951","11852","1200000","77377","Ok","FixedBudget","cross","0.0","0.008662013440183913","0.16449009986856789","10935.534396788606","true","true",""
"highDimensional","32","student5","quantile","9","2873380","fixed","300000","2951","11852","1200000","77377","Ok","FixedBudget","event","0.10193947882985831","0.1015757370382921","0.024507900606144488","4230.486435660757","true","true",""
"highDimensional","32","student5","quantile","9","2873380","fixed","300000","2951","11852","1200000","77377","Ok","FixedBudget","first","0.0","-0.008111490517917375","0.07013089510177639","10036.600206909337","true","true",""
"highDimensional","32","student5","quantile","9","2873380","fixed","300000","2951","11852","1200000","77377","Ok","FixedBudget","firstSquared","1.6666666666666667","1.6776569028330497","0.38637280788500805","3127.773015401154","true","true",""
"highDimensional","32","student5","quantile","9","2873380","fixed","300000","2951","11852","1200000","77377","Ok","FixedBudget","last","0.0","0.0014658122694880538","0.0692744894056637","10954.272155990697","true","true",""
"highDimensional","32","student5","quantile","9","2873380","fixed","300000","2951","11852","1200000","77377","Ok","FixedBudget","meanSquare","1.6666666666666667","1.6736317841634367","0.4190269610925266","834.0423698885658","true","false","WidthTooLarge"
"highDimensional","32","student5","quantile","9","2873380","stopped","300000","2951","11852","1200000","77377","Ok","MaxEvaluationsReached","cross","0.0","0.008662013440183913","0.16449009986856789","10935.534396788606","true","true",""
"highDimensional","32","student5","quantile","9","2873380","stopped","300000","2951","11852","1200000","77377","Ok","MaxEvaluationsReached","event","0.10193947882985831","0.1015757370382921","0.024507900606144488","4230.486435660757","true","true",""
"highDimensional","32","student5","quantile","9","2873380","stopped","300000","2951","11852","1200000","77377","Ok","MaxEvaluationsReached","first","0.0","-0.008111490517917375","0.07013089510177639","10036.600206909337","true","true",""
"highDimensional","32","student5","quantile","9","2873380","stopped","300000","2951","11852","1200000","77377","Ok","MaxEvaluationsReached","firstSquared","1.6666666666666667","1.6776569028330497","0.38637280788500805","3127.773015401154","true","true",""
"highDimensional","32","student5","quantile","9","2873380","stopped","300000","2951","11852","1200000","77377","Ok","MaxEvaluationsReached","last","0.0","0.0014658122694880538","0.0692744894056637","10954.272155990697","true","true",""
"highDimensional","32","student5","quantile","9","2873380","stopped","300000","2951","11852","1200000","77377","Ok","MaxEvaluationsReached","meanSquare","1.6666666666666667","1.6736317841634367","0.4190269610925266","834.0423698885658","true","false","WidthTooLarge"
"highDimensional","32","student5","quantile","10","3003743","fixed","75000","577","2342","300000","73660","Ok","FixedBudget","cross","0.0","0.04668433728470944","0.3049916343878177","1913.2030174339757","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","10","3003743","fixed","75000","577","2342","300000","73660","Ok","FixedBudget","event","0.10193947882985831","0.09142114384748701","0.0566282759178347","746.0862787101972","true","false","InsufficientDraws|WidthTooLarge"
"highDimensional","32","student5","quantile","10","3003743","fixed","75000","577","2342","300000","73660","Ok","FixedBudget","first","0.0","-0.04138999915934882","0.13659219984824314","2304.0","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","10","3003743","fixed","75000","577","2342","300000","73660","Ok","FixedBudget","firstSquared","1.6666666666666667","1.5450182065610583","0.7627302491677577","624.3938617261251","true","false","InsufficientDraws|WidthTooLarge"
"highDimensional","32","student5","quantile","10","3003743","fixed","75000","577","2342","300000","73660","Ok","FixedBudget","last","0.0","-0.04819650917669671","0.13995865154758974","2089.1804776692065","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","10","3003743","fixed","75000","577","2342","300000","73660","Ok","FixedBudget","meanSquare","1.6666666666666667","1.5139584426691433","0.6004735136572372","224.63323194379672","true","false","InsufficientDraws|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","student5","quantile","10","3003743","fixed","150000","1351","5457","600000","73660","Ok","FixedBudget","cross","0.0","-0.0036670831520866365","0.162974829411179","4844.428899871995","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","10","3003743","fixed","150000","1351","5457","600000","73660","Ok","FixedBudget","event","0.10193947882985831","0.09363434492968171","0.034986107435956204","2068.4192474489173","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","10","3003743","fixed","150000","1351","5457","600000","73660","Ok","FixedBudget","first","0.0","-0.0052115801714336385","0.08782379467429777","5400.0","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","10","3003743","fixed","150000","1351","5457","600000","73660","Ok","FixedBudget","firstSquared","1.6666666666666667","1.4957237508521561","0.4180291556130702","1623.9389140810458","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","10","3003743","fixed","150000","1351","5457","600000","73660","Ok","FixedBudget","last","0.0","-0.010061774109392907","0.0937378871940409","4879.701938183795","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","10","3003743","fixed","150000","1351","5457","600000","73660","Ok","FixedBudget","meanSquare","1.6666666666666667","1.4877539375501718","0.3836134264892679","509.0133211532856","true","false","InsufficientDraws|WidthTooLarge"
"highDimensional","32","student5","quantile","10","3003743","fixed","300000","2909","11783","1200000","73660","Ok","FixedBudget","cross","0.0","0.026517050264703856","0.14803611843208433","10221.650098397415","true","true",""
"highDimensional","32","student5","quantile","10","3003743","fixed","300000","2909","11783","1200000","73660","Ok","FixedBudget","event","0.10193947882985831","0.09977655551735992","0.026534451698663745","3552.14098743975","true","true",""
"highDimensional","32","student5","quantile","10","3003743","fixed","300000","2909","11783","1200000","73660","Ok","FixedBudget","first","0.0","-0.017607674836063958","0.06391648564181819","11266.031236602847","true","true",""
"highDimensional","32","student5","quantile","10","3003743","fixed","300000","2909","11783","1200000","73660","Ok","FixedBudget","firstSquared","1.6666666666666667","1.653280603844956","0.45629207068602223","2355.167972202761","true","true",""
"highDimensional","32","student5","quantile","10","3003743","fixed","300000","2909","11783","1200000","73660","Ok","FixedBudget","last","0.0","0.003144956068739546","0.0711394222281859","9673.966215001432","true","true",""
"highDimensional","32","student5","quantile","10","3003743","fixed","300000","2909","11783","1200000","73660","Ok","FixedBudget","meanSquare","1.6666666666666667","1.6789125950922816","0.5290363725182887","676.2745429445498","true","false","WidthTooLarge"
"highDimensional","32","student5","quantile","10","3003743","stopped","300000","2909","11783","1200000","73660","Ok","MaxEvaluationsReached","cross","0.0","0.026517050264703856","0.14803611843208433","10221.650098397415","true","true",""
"highDimensional","32","student5","quantile","10","3003743","stopped","300000","2909","11783","1200000","73660","Ok","MaxEvaluationsReached","event","0.10193947882985831","0.09977655551735992","0.026534451698663745","3552.14098743975","true","true",""
"highDimensional","32","student5","quantile","10","3003743","stopped","300000","2909","11783","1200000","73660","Ok","MaxEvaluationsReached","first","0.0","-0.017607674836063958","0.06391648564181819","11266.031236602847","true","true",""
"highDimensional","32","student5","quantile","10","3003743","stopped","300000","2909","11783","1200000","73660","Ok","MaxEvaluationsReached","firstSquared","1.6666666666666667","1.653280603844956","0.45629207068602223","2355.167972202761","true","true",""
"highDimensional","32","student5","quantile","10","3003743","stopped","300000","2909","11783","1200000","73660","Ok","MaxEvaluationsReached","last","0.0","0.003144956068739546","0.0711394222281859","9673.966215001432","true","true",""
"highDimensional","32","student5","quantile","10","3003743","stopped","300000","2909","11783","1200000","73660","Ok","MaxEvaluationsReached","meanSquare","1.6666666666666667","1.6789125950922816","0.5290363725182887","676.2745429445498","true","false","WidthTooLarge"
"highDimensional","32","student5","quantile","11","3134106","fixed","75000","581","2367","300000","74954","Ok","FixedBudget","cross","0.0","0.049713364562755435","0.22936424463028512","1900.1379038581663","true","false","InsufficientDraws|InvalidRHat"
"highDimensional","32","student5","quantile","11","3134106","fixed","75000","581","2367","300000","74954","Ok","FixedBudget","event","0.10193947882985831","0.0942340791738382","0.04932766894460861","1065.1434949490422","true","false","InsufficientDraws|WidthTooLarge"
"highDimensional","32","student5","quantile","11","3134106","fixed","75000","581","2367","300000","74954","Ok","FixedBudget","first","0.0","-0.02831840286098819","0.14447005174287592","2220.4458670071326","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","11","3134106","fixed","75000","581","2367","300000","74954","Ok","FixedBudget","firstSquared","1.6666666666666667","1.4767514908952806","0.5426327749906906","756.9660681292114","true","false","InsufficientDraws|WidthTooLarge"
"highDimensional","32","student5","quantile","11","3134106","fixed","75000","581","2367","300000","74954","Ok","FixedBudget","last","0.0","0.013198658092100857","0.13217339453340685","2320.0","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","11","3134106","fixed","75000","581","2367","300000","74954","Ok","FixedBudget","meanSquare","1.6666666666666667","1.5173926633946229","0.498946571291401","188.4450754970082","true","false","InsufficientDraws|InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","student5","quantile","11","3134106","fixed","150000","1352","5478","600000","74954","Ok","FixedBudget","cross","0.0","0.019768968533160902","0.17691294632786708","3661.273880728489","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","11","3134106","fixed","150000","1352","5478","600000","74954","Ok","FixedBudget","event","0.10193947882985831","0.08875739644970414","0.03404358422779209","1943.3123375029002","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","11","3134106","fixed","150000","1352","5478","600000","74954","Ok","FixedBudget","first","0.0","0.009060220086218429","0.09485778983184799","4693.713292454571","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","11","3134106","fixed","150000","1352","5478","600000","74954","Ok","FixedBudget","firstSquared","1.6666666666666667","1.5167411619615858","0.43030369117241823","1795.0125382801268","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","11","3134106","fixed","150000","1352","5478","600000","74954","Ok","FixedBudget","last","0.0","-0.004580017525273261","0.08988695556157873","5408.0","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","11","3134106","fixed","150000","1352","5478","600000","74954","Ok","FixedBudget","meanSquare","1.6666666666666667","1.5345482733123559","0.4353284431293453","523.1021523060604","true","false","InsufficientDraws|WidthTooLarge"
"highDimensional","32","student5","quantile","11","3134106","fixed","300000","2924","11815","1200000","74954","Ok","FixedBudget","cross","0.0","0.02201180743246678","0.1168389772091883","11057.86095930004","true","true",""
"highDimensional","32","student5","quantile","11","3134106","fixed","300000","2924","11815","1200000","74954","Ok","FixedBudget","event","0.10193947882985831","0.09849521203830369","0.02481569519957758","4014.7793127659083","true","true",""
"highDimensional","32","student5","quantile","11","3134106","fixed","300000","2924","11815","1200000","74954","Ok","FixedBudget","first","0.0","0.0022104080691751626","0.06445829311171346","11329.823380048716","true","true",""
"highDimensional","32","student5","quantile","11","3134106","fixed","300000","2924","11815","1200000","74954","Ok","FixedBudget","firstSquared","1.6666666666666667","1.6279382249395828","0.3505124182556208","3222.7882953021053","true","true",""
"highDimensional","32","student5","quantile","11","3134106","fixed","300000","2924","11815","1200000","74954","Ok","FixedBudget","last","0.0","-0.011691100950323663","0.06328639297366505","11371.092686282469","true","true",""
"highDimensional","32","student5","quantile","11","3134106","fixed","300000","2924","11815","1200000","74954","Ok","FixedBudget","meanSquare","1.6666666666666667","1.6315243240441846","0.3284906240787804","1004.5046198905868","true","false","WidthTooLarge"
"highDimensional","32","student5","quantile","11","3134106","stopped","300000","2924","11815","1200000","74954","Ok","MaxEvaluationsReached","cross","0.0","0.02201180743246678","0.1168389772091883","11057.86095930004","true","true",""
"highDimensional","32","student5","quantile","11","3134106","stopped","300000","2924","11815","1200000","74954","Ok","MaxEvaluationsReached","event","0.10193947882985831","0.09849521203830369","0.02481569519957758","4014.7793127659083","true","true",""
"highDimensional","32","student5","quantile","11","3134106","stopped","300000","2924","11815","1200000","74954","Ok","MaxEvaluationsReached","first","0.0","0.0022104080691751626","0.06445829311171346","11329.823380048716","true","true",""
"highDimensional","32","student5","quantile","11","3134106","stopped","300000","2924","11815","1200000","74954","Ok","MaxEvaluationsReached","firstSquared","1.6666666666666667","1.6279382249395828","0.3505124182556208","3222.7882953021053","true","true",""
"highDimensional","32","student5","quantile","11","3134106","stopped","300000","2924","11815","1200000","74954","Ok","MaxEvaluationsReached","last","0.0","-0.011691100950323663","0.06328639297366505","11371.092686282469","true","true",""
"highDimensional","32","student5","quantile","11","3134106","stopped","300000","2924","11815","1200000","74954","Ok","MaxEvaluationsReached","meanSquare","1.6666666666666667","1.6315243240441846","0.3284906240787804","1004.5046198905868","true","false","WidthTooLarge"
"highDimensional","32","student5","quantile","12","3264469","fixed","75000","577","2365","300000","76897","Ok","FixedBudget","cross","0.0","0.08524077546120126","0.404386518586514","1411.5183412300344","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","12","3264469","fixed","75000","577","2365","300000","76897","Ok","FixedBudget","event","0.10193947882985831","0.12694974003466206","0.07397492830354584","564.1368193061442","true","false","InsufficientDraws|WidthTooLarge"
"highDimensional","32","student5","quantile","12","3264469","fixed","75000","577","2365","300000","76897","Ok","FixedBudget","first","0.0","-0.0021858109998669495","0.1619138293329134","2123.7298550984747","true","false","InsufficientDraws"
"highDimensional","32","student5","quantile","12","3264469","fixed","75000","577","2365","300000","76897","Ok","FixedBudget","firstSquared","1.6666666666666667","1.9191470026041382","1.1645689901144696","395.7358385639448","true","false","InsufficientDraws|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","student5","quantile","12","3264469","fixed","75000","577","2365","300000","76897","Ok","FixedBudget","last","0.0","0.04556775775316291","0.16933621936275015","1815.424022855758","true","false","InsufficientDraws"
