case,method,seed,draws,mean,reference,ess,mcse,seconds
hierarchical,joint,972665938,4000,0.979091060047142,0.9803921568627451,3192.062228553476,0.002040222134095587,0.028765100000000002
nonlinear,prior,972665938,4000,0.5325113830732433,0.5,346.0261442796015,0.026789152555416355,0.008289900000000001
nonlinear,root,972665938,4000,0.4809973971673514,0.5,1628.4243673778826,0.012385697866563199,0.0105766
nonlinear,joint,972665938,4000,0.49145417039463407,0.5,2444.897060028217,0.01010958939137511,0.0297509
rare-event,prior,972665938,4000,2.5E-4,3.167124183311997E-5,3999.9999999997935,2.499687480466304E-4,0.0032106
rare-event,root,972665938,4000,2.226401227660036E-5,3.167124183311997E-5,858.5932302398746,3.2483662592911564E-6,0.0054152
rare-event,joint,972665938,4000,3.196214144087712E-5,3.167124183311997E-5,441.0437008702196,1.9650569507305083E-6,0.004906300000000001
hierarchical,prior,988151801,4000,0.9884218231767182,0.9803921568627451,359.82030767545984,0.006421380846564682,0.007801000000000001
hierarchical,root,988151801,4000,0.9802868442743109,0.9803921568627451,2096.1768553714473,0.0032243359385645187,0.0086248
hierarchical,joint,988151801,4000,0.9818039311102619,0.9803921568627451,3169.0380933593965,0.002033891575163304,0.0300586
nonlinear,prior,988151801,4000,0.5179575080396933,0.5,358.7130946807004,0.026379841308226765,0.008561800000000001
nonlinear,root,988151801,4000,0.5014654042970593,0.5,1695.6574869525869,0.012142929273182224,0.0106429
nonlinear,joint,988151801,4000,0.5237463349731192,0.5,2461.830977292998,0.01006416846347081,0.030546100000000003
rare-event,prior,988151801,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0032751000000000004
rare-event,root,988151801,4000,2.784843018716151E-5,3.167124183311997E-5,856.9295943223507,3.667809991154297E-6,0.005107
rare-event,joint,988151801,4000,2.940467971422659E-5,3.167124183311997E-5,432.9695747925273,1.8492607907268573E-6,0.0051481
hierarchical,prior,1003637664,4000,0.9938274616497201,0.9803921568627451,345.8290692477281,0.006636401689356754,0.007877
hierarchical,root,1003637664,4000,0.9806856283774594,0.9803921568627451,1999.2352886206413,0.0034429329444273203,0.009296200000000001
hierarchical,joint,1003637664,4000,0.9789590081661281,0.9803921568627451,3135.545657718122,0.0020253521379945422,0.0303851
nonlinear,prior,1003637664,4000,0.5058872784571483,0.5,338.5787683544203,0.027167954470603408,0.008533
nonlinear,root,1003637664,4000,0.5230376564162359,0.5,1583.7349289679653,0.012547555094251919,0.01089
nonlinear,joint,1003637664,4000,0.5129557262139386,0.5,2452.475655324128,0.010091504450619458,0.030768900000000002
rare-event,prior,1003637664,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0037282
rare-event,root,1003637664,4000,2.9976261227251834E-5,3.167124183311997E-5,836.0714129770079,3.845902461544063E-6,0.0050771
rare-event,joint,1003637664,4000,2.957087438158042E-5,3.167124183311997E-5,453.8607291260463,1.8096901488847482E-6,0.0049911
hierarchical,prior,1019123527,4000,0.9873848698018006,0.9803921568627451,337.36362072663985,0.006429183369287696,0.0081816
hierarchical,root,1019123527,4000,0.9790310942324935,0.9803921568627451,2025.9884295551249,0.0035521091977202828,0.0092516
hierarchical,joint,1019123527,4000,0.9796591932110031,0.9803921568627451,3152.86688691491,0.0020116315279113312,0.0298489
nonlinear,prior,1019123527,4000,0.491222224395605,0.5,380.0418885636503,0.025652084450353052,0.009711000000000001
nonlinear,root,1019123527,4000,0.4926862106480201,0.5,1672.6385609608412,0.012225182147625798,0.0109922
nonlinear,joint,1019123527,4000,0.5052108698685642,0.5,2432.617952358544,0.010137275598413754,0.030666600000000002
rare-event,prior,1019123527,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0038166000000000003
rare-event,root,1019123527,4000,2.4921285866250326E-5,3.167124183311997E-5,868.2009666793657,3.4230625796705945E-6,0.0051732
rare-event,joint,1019123527,4000,2.9581247512658085E-5,3.167124183311997E-5,484.2817121112065,1.7728494444995853E-6,0.0049129
hierarchical,prior,1034609390,4000,0.9905885592016421,0.9803921568627451,326.6731753942693,0.006654335442080796,0.0078478
hierarchical,root,1034609390,4000,0.9824212522664858,0.9803921568627451,2041.572043388891,0.003043494852912251,0.009204200000000001
hierarchical,joint,1034609390,4000,0.9822527542419363,0.9803921568627451,3116.509506129084,0.002035411299931538,0.0286367
nonlinear,prior,1034609390,4000,0.4821259452565256,0.5,346.2766141052758,0.02682953659689886,0.0086079
nonlinear,root,1034609390,4000,0.5145451986299563,0.5,1607.452426801889,0.012453998863823375,0.011269300000000001
nonlinear,joint,1034609390,4000,0.4943761918914991,0.5,2448.720115701531,0.010103022013779214,0.0319148
rare-event,prior,1034609390,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0032583
rare-event,root,1034609390,4000,3.146959063258648E-5,3.167124183311997E-5,854.6241502077247,4.0411941149801094E-6,0.005234900000000001
rare-event,joint,1034609390,4000,2.9653236706100252E-5,3.167124183311997E-5,461.24968314678796,1.7969552598741942E-6,0.005235
hierarchical,prior,1050095253,4000,0.9847686290010346,0.9803921568627451,346.26350235149187,0.006445590719686215,0.0081528
hierarchical,root,1050095253,4000,0.9812357724714411,0.9803921568627451,2092.874142109181,0.003119835815656361,0.009353700000000001
hierarchical,joint,1050095253,4000,0.9799935915758337,0.9803921568627451,3153.9187118768455,0.002001282908834517,0.029533200000000003
nonlinear,prior,1050095253,4000,0.49674751332938427,0.5,356.3916245055988,0.02648402400654313,0.008981000000000001
nonlinear,root,1050095253,4000,0.4956653960792016,0.5,1674.972517157107,0.012216689766340594,0.011095500000000001
nonlinear,joint,1050095253,4000,0.4950618538508442,0.5,2461.3692738369896,0.01007812908926526,0.0314971
rare-event,prior,1050095253,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0031785000000000003
rare-event,root,1050095253,4000,3.4747285901765754E-5,3.167124183311997E-5,872.1785456141695,4.270174047481596E-6,0.005084900000000001
rare-event,joint,1050095253,4000,3.06896262116681E-5,3.167124183311997E-5,432.9715672465402,1.9169596567625933E-6,0.0049883
hierarchical,prior,1065581116,4000,0.9784037812711148,0.9803921568627451,329.5712623111278,0.006529605758201957,0.007927700000000001
hierarchical,root,1065581116,4000,0.9816193978577523,0.9803921568627451,2042.010310397153,0.00307995515413658,0.0094108
hierarchical,joint,1065581116,4000,0.9797750138993069,0.9803921568627451,3137.0655416395302,0.0020556821958123616,0.029344600000000002
nonlinear,prior,1065581116,4000,0.5309205380806987,0.5,315.202024222675,0.028084073638231236,0.0081615
nonlinear,root,1065581116,4000,0.504222988192468,0.5,1636.0262930717754,0.012359772719221803,0.0103757
nonlinear,joint,1065581116,4000,0.5003374488209148,0.5,2476.10810021771,0.010048172620625004,0.0301515
rare-event,prior,1065581116,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.004333200000000001
rare-event,root,1065581116,4000,3.655157510481026E-5,3.167124183311997E-5,826.5982289567953,4.307341424671908E-6,0.005744900000000001
rare-event,joint,1065581116,4000,2.9863875368978904E-5,3.167124183311997E-5,439.1676297410353,1.858870005742857E-6,0.0051711000000000005
hierarchical,prior,1081066979,4000,0.9889073167888349,0.9803921568627451,347.6888402663337,0.006655479452228823,0.0076112
hierarchical,root,1081066979,4000,0.9797486854517636,0.9803921568627451,2035.663608008311,0.0033449526401899844,0.008892500000000001
hierarchical,joint,1081066979,4000,0.9838750287652122,0.9803921568627451,3141.1458039295467,0.002017223864591729,0.028771500000000002
nonlinear,prior,1081066979,4000,0.5240295291309915,0.5,355.89758103604316,0.0264840489257045,0.0081825
nonlinear,root,1081066979,4000,0.5069755817130805,0.5,1684.6139845164676,0.012181112573841135,0.0105021
nonlinear,joint,1081066979,4000,0.5163138847237833,0.5,2452.2367227132354,0.01009049971043133,0.030196100000000003
rare-event,prior,1081066979,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0031157000000000003
rare-event,root,1081066979,4000,2.4125510754834504E-5,3.167124183311997E-5,878.6736501377726,3.460932725460042E-6,0.0050194
rare-event,joint,1081066979,4000,3.197021169548415E-5,3.167124183311997E-5,449.33436739515344,1.9483082589121115E-6,0.0052202
hierarchical,prior,1096552842,4000,0.9914196658139899,0.9803921568627451,334.3715415529731,0.006699610949926703,0.0084454
hierarchical,root,1096552842,4000,0.9781535299132322,0.9803921568627451,2068.0587631061394,0.0031402026678205215,0.009123500000000001
hierarchical,joint,1096552842,4000,0.9796749470142869,0.9803921568627451,3129.066208988174,0.002031797668637377,0.028750400000000002
nonlinear,prior,1096552842,4000,0.5124745909250012,0.5,325.9271918637271,0.027685134248172226,0.008388900000000001
nonlinear,root,1096552842,4000,0.48671143010055845,0.5,1628.6130822715304,0.012383244576643039,0.0106619
nonlinear,joint,1096552842,4000,0.4974952745921095,0.5,2450.6816297349756,0.010099558379191206,0.0302427
rare-event,prior,1096552842,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0030875000000000004
rare-event,root,1096552842,4000,2.952376928133154E-5,3.167124183311997E-5,845.8545190286131,3.879655907916563E-6,0.0049629
rare-event,joint,1096552842,4000,3.221738532222013E-5,3.167124183311997E-5,454.0941731731148,1.944781291217389E-6,0.0050282
hierarchical,prior,1112038705,4000,0.9777442384204065,0.9803921568627451,325.71879807473545,0.006756342018347097,0.008095
hierarchical,root,1112038705,4000,0.9805505610710797,0.9803921568627451,2029.762882188655,0.003246536075822307,0.0090723
hierarchical,joint,1112038705,4000,0.9781863414214349,0.9803921568627451,3175.2617136845556,0.0020141980643021626,0.030434000000000003
nonlinear,prior,1112038705,4000,0.4916166451618967,0.5,335.01288118405273,0.02730997485864096,0.0083469
nonlinear,root,1112038705,4000,0.48997498983662063,0.5,1653.568008872432,0.012289364671950614,0.0107425
nonlinear,joint,1112038705,4000,0.5020048571401494,0.5,2381.3686026999926,0.010246066428855498,0.0302788
rare-event,prior,1112038705,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0031182000000000002
rare-event,root,1112038705,4000,3.357522037595155E-5,3.167124183311997E-5,883.9267071309278,4.139693627059037E-6,0.004800400000000001
rare-event,joint,1112038705,4000,2.8612605863632884E-5,3.167124183311997E-5,474.07463155311075,1.7400528669362382E-6,0.005137500000000001
hierarchical,prior,1127524568,4000,0.9699544458247507,0.9803921568627451,376.7301533166589,0.006058438383655939,0.0079126
hierarchical,root,1127524568,4000,0.9774718516590662,0.9803921568627451,2092.493224578398,0.0031192605458200888,0.008830000000000001
hierarchical,joint,1127524568,4000,0.9805203686135615,0.9803921568627451,3146.2263438738146,0.002020313234970525,0.029592100000000003
nonlinear,prior,1127524568,4000,0.5090652576661425,0.5,367.8628353731526,0.026069357622600316,0.0082267
nonlinear,root,1127524568,4000,0.5040446006813085,0.5,1661.1173170347924,0.012268013862403207,0.0104014
nonlinear,joint,1127524568,4000,0.49532884329819027,0.5,2497.14017923622,0.010005271059501407,0.0301462
rare-event,prior,1127524568,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0033702000000000003
rare-event,root,1127524568,4000,3.530001217506648E-5,3.167124183311997E-5,835.6833196738022,4.312391798229503E-6,0.0048289000000000006
rare-event,joint,1127524568,4000,3.4320924780006164E-5,3.167124183311997E-5,417.5040752934033,2.1370580197430644E-6,0.004919000000000001
hierarchical,prior,1143010431,4000,0.9736433826444474,0.9803921568627451,379.6009227724148,0.006314723610163871,0.0076562
hierarchical,root,1143010431,4000,0.9756005687345638,0.9803921568627451,2035.8127263968383,0.0033141137870361767,0.0089088
hierarchical,joint,1143010431,4000,0.9849472008076653,0.9803921568627451,3147.6785634030307,0.002033864546156652,0.0286532
nonlinear,prior,1143010431,4000,0.5282371210166116,0.5,362.23680439838466,0.02623003037461154,0.0099512
nonlinear,root,1143010431,4000,0.48249605205949103,0.5,1646.8410405689049,0.012316252241807005,0.0107563
nonlinear,joint,1143010431,4000,0.5092661103597331,0.5,2481.1220573010696,0.010036945104524594,0.030213700000000003
rare-event,prior,1143010431,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0032305000000000003
rare-event,root,1143010431,4000,2.454815066518146E-5,3.167124183311997E-5,815.7724255581718,3.5822191400286087E-6,0.0050166
rare-event,joint,1143010431,4000,3.5342497994948794E-5,3.167124183311997E-5,420.5689142193219,2.1958713569981626E-6,0.005105500000000001
hierarchical,prior,1158496294,4000,0.9885613273839018,0.9803921568627451,339.78831691179084,0.006360118432728592,0.0080546
hierarchical,root,1158496294,4000,0.9819373023335466,0.9803921568627451,2022.2070072751233,0.003338083829549117,0.0090192
hierarchical,joint,1158496294,4000,0.9791199448846034,0.9803921568627451,3172.828481824865,0.0020192156463809765,0.0291374
nonlinear,prior,1158496294,4000,0.500429522587379,0.5,348.2005579315874,0.02679504168553969,0.0082653
nonlinear,root,1158496294,4000,0.5141225004681722,0.5,1727.9212700186335,0.012021981579376766,0.011306
nonlinear,joint,1158496294,4000,0.49820733164304104,0.5,2468.213097152194,0.010064189103608482,0.030543700000000003
rare-event,prior,1158496294,4000,5.0E-4,3.167124183311997E-5,3999.9999999997935,3.534649911943205E-4,0.0031612000000000003
rare-event,root,1158496294,4000,3.0819650766079646E-5,3.167124183311997E-5,858.1305306395083,3.909016832122395E-6,0.004835900000000001
rare-event,joint,1158496294,4000,3.042653339922302E-5,3.167124183311997E-5,457.06367185673776,1.8538580001607767E-6,0.0050253
hierarchical,prior,1173982157,4000,0.9780943793738969,0.9803921568627451,352.4962433068276,0.006776435185089649,0.0083937
hierarchical,root,1173982157,4000,0.974899261920326,0.9803921568627451,2033.619229180727,0.0033639525042794593,0.0088828
hierarchical,joint,1173982157,4000,0.9787813375350835,0.9803921568627451,3155.040790656989,0.002035405809435652,0.0293349
nonlinear,prior,1173982157,4000,0.5461709236891348,0.5,329.92535161864606,0.02744490995074427,0.0083982
nonlinear,root,1173982157,4000,0.48940446297541074,0.5,1671.36363041652,0.012225766009700456,0.010879400000000001
nonlinear,joint,1173982157,4000,0.4876157293872902,0.5,2512.1622683059177,0.009971605749346172,0.0315328
rare-event,prior,1173982157,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0033237
rare-event,root,1173982157,4000,2.9555375317674706E-5,3.167124183311997E-5,846.3647719645667,3.847498422911588E-6,0.0048669
rare-event,joint,1173982157,4000,3.14769910216271E-5,3.167124183311997E-5,450.26374070939676,1.9244928678426297E-6,0.0046276
hierarchical,prior,1189468020,4000,0.9808798471510844,0.9803921568627451,346.8284610350255,0.006924914916476016,0.0075024
hierarchical,root,1189468020,4000,0.9805262357486688,0.9803921568627451,2030.9425501060846,0.0033972615798997493,0.0086324
hierarchical,joint,1189468020,4000,0.9819828217344974,0.9803921568627451,3138.7479557031916,0.0020505774510098823,0.0277089
nonlinear,prior,1189468020,4000,0.4885600529533516,0.5,361.3152260258363,0.026282653126716467,0.0078181
nonlinear,root,1189468020,4000,0.49880380330972174,0.5,1664.0821930167217,0.012257226701031262,0.0105018
nonlinear,joint,1189468020,4000,0.5008821693783916,0.5,2485.6712218416405,0.010028662956344553,0.029458
rare-event,prior,1189468020,4000,2.5E-4,3.167124183311997E-5,3999.9999999997935,2.4996874804661894E-4,0.0029026
rare-event,root,1189468020,4000,3.292967889261522E-5,3.167124183311997E-5,834.5937146311716,4.236832942482209E-6,0.004705900000000001
rare-event,joint,1189468020,4000,3.235162229972031E-5,3.167124183311997E-5,442.3739970716007,1.9901088083959417E-6,0.0046822
hierarchical,prior,1204953883,4000,0.9831415103052665,0.9803921568627451,324.72381264387604,0.006765794406834264,0.007574300000000001
hierarchical,root,1204953883,4000,0.9782197114979285,0.9803921568627451,2053.2835168829256,0.0032628962144505146,0.008352
hierarchical,joint,1204953883,4000,0.9843140239755731,0.9803921568627451,3144.7395916608775,0.0020246421535551843,0.027677700000000003
nonlinear,prior,1204953883,4000,0.5108861241175054,0.5,345.4433598281322,0.02688623958434423,0.0080377
nonlinear,root,1204953883,4000,0.5119485408895134,0.5,1682.7781406844767,0.012184946620892522,0.0105924
nonlinear,joint,1204953883,4000,0.5044033693188622,0.5,2487.0533364494386,0.010024873531135656,0.029879000000000003
rare-event,prior,1204953883,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0031817000000000004
rare-event,root,1204953883,4000,2.7380210608084163E-5,3.167124183311997E-5,863.9164313091961,3.5787007154599875E-6,0.0054228
rare-event,joint,1204953883,4000,2.873806196537659E-5,3.167124183311997E-5,450.3877568503179,1.7676477227669294E-6,0.0063636000000000005
hierarchical,prior,1220439746,4000,0.989519601051134,0.9803921568627451,327.21527027425077,0.006839028447517116,0.0076581
hierarchical,root,1220439746,4000,0.9806671024254632,0.9803921568627451,2051.302462414153,0.0032836973637713463,0.0091366
hierarchical,joint,1220439746,4000,0.979822193663102,0.9803921568627451,3150.6494790851843,0.002008099480335048,0.028927400000000002
nonlinear,prior,1220439746,4000,0.47594465247361134,0.5,340.77695991705673,0.027044948122909654,0.007971800000000001
nonlinear,root,1220439746,4000,0.4921477201758927,0.5,1658.5385251517187,0.01227383004917757,0.012469200000000001
nonlinear,joint,1220439746,4000,0.5018632174110655,0.5,2480.1791083762055,0.010039756957584921,0.0343692
rare-event,prior,1220439746,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0035087
rare-event,root,1220439746,4000,3.313588559005704E-5,3.167124183311997E-5,837.3211100903007,4.1239153485651715E-6,0.005270400000000001
rare-event,joint,1220439746,4000,3.325514126174466E-5,3.167124183311997E-5,425.2878663516421,2.077363499866966E-6,0.005556
hierarchical,prior,1235925609,4000,0.9817873662177786,0.9803921568627451,339.01298543693133,0.00647686904921677,0.0079824
hierarchical,root,1235925609,4000,0.9813026984396902,0.9803921568627451,2066.237368206504,0.003182131430193422,0.010768100000000001
hierarchical,joint,1235925609,4000,0.9806625576007619,0.9803921568627451,3122.015331055436,0.00203255066590817,0.028190000000000003
nonlinear,prior,1235925609,4000,0.5208639057660471,0.5,350.1010936870909,0.026709257057956678,0.0080245
nonlinear,root,1235925609,4000,0.5030037688031569,0.5,1628.664638522192,0.012389423539616026,0.0107083
nonlinear,joint,1235925609,4000,0.5017296176057354,0.5,2469.7570518655907,0.01006132763790693,0.029748600000000004
rare-event,prior,1235925609,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0032646000000000003
rare-event,root,1235925609,4000,2.9852521706506055E-5,3.167124183311997E-5,852.6461921935523,3.844565469915841E-6,0.0048973
rare-event,joint,1235925609,4000,3.0031096522796525E-5,3.167124183311997E-5,460.12314585527594,1.8215450514254563E-6,0.0047901
hierarchical,prior,1251411472,4000,0.9862305007866137,0.9803921568627451,318.4146771161272,0.006771544467221258,0.007490800000000001
hierarchical,root,1251411472,4000,0.9873592605504864,0.9803921568627451,2052.3380683082733,0.003449807904122805,0.010457600000000001
hierarchical,joint,1251411472,4000,0.9768119962098112,0.9803921568627451,3157.0350436937324,0.0020061668569535196,0.0380285
nonlinear,prior,1251411472,4000,0.4756321803330563,0.5,328.26419812972136,0.027549604125137808,0.008094
nonlinear,root,1251411472,4000,0.49003046741546336,0.5,1630.2396429956436,0.012384718409949858,0.0102723
nonlinear,joint,1251411472,4000,0.5060676428837131,0.5,2455.453571695989,0.010088326573426147,0.028372900000000003
rare-event,prior,1251411472,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0030976000000000003
rare-event,root,1251411472,4000,3.714383946499772E-5,3.167124183311997E-5,827.9374315564095,4.414171297657291E-6,0.0046194
rare-event,joint,1251411472,4000,3.084456462342326E-5,3.167124183311997E-5,450.1068318487112,1.8940821462115137E-6,0.0045257000000000006
hierarchical,prior,1266897335,4000,0.9726494690287929,0.9803921568627451,368.27768333873104,0.0060152909756151325,0.007501300000000001
hierarchical,root,1266897335,4000,0.9854746872516339,0.9803921568627451,2044.5751900979874,0.0032584645413794773,0.008400600000000001
hierarchical,joint,1266897335,4000,0.9817516356153465,0.9803921568627451,3152.391859303124,0.002046189091828723,0.028625
nonlinear,prior,1266897335,4000,0.5708186592649263,0.5,358.80413186166135,0.025986268454697967,0.0079809
nonlinear,root,1266897335,4000,0.5157061041062417,0.5,1661.525662696283,0.012262760705553277,0.0100587
nonlinear,joint,1266897335,4000,0.49096392190171406,0.5,2428.9751152280646,0.01014594109286363,0.028538300000000003
rare-event,prior,1266897335,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0029306000000000002
rare-event,root,1266897335,4000,3.055985671068025E-5,3.167124183311997E-5,843.5863589764235,3.957923041902587E-6,0.0046087
rare-event,joint,1266897335,4000,3.1871920702558E-5,3.167124183311997E-5,456.5929971938946,1.9258357249292225E-6,0.0047697
hierarchical,prior,1282383198,4000,0.9831446918191707,0.9803921568627451,349.9169428083327,0.006683206434263702,0.0072056
hierarchical,root,1282383198,4000,0.9762444046512245,0.9803921568627451,1998.6224168225413,0.0037955635532244472,0.0083047
hierarchical,joint,1282383198,4000,0.9825197770658387,0.9803921568627451,3140.899093027899,0.0020532576039703136,0.026872300000000002
nonlinear,prior,1282383198,4000,0.49478822484506096,0.5,360.9750957335068,0.02631120245479808,0.0077463
nonlinear,root,1282383198,4000,0.5039526259948061,0.5,1647.5623279743438,0.012319124779251865,0.010910000000000001
nonlinear,joint,1282383198,4000,0.49942978262772736,0.5,2467.7948264728693,0.010065119464048101,0.0286851
rare-event,prior,1282383198,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0030405000000000002
rare-event,root,1282383198,4000,3.347059902660845E-5,3.167124183311997E-5,830.0827757497165,4.131429809153353E-6,0.0047064
rare-event,joint,1282383198,4000,3.332155592876823E-5,3.167124183311997E-5,411.44537797246454,2.103938049390588E-6,0.0047029
hierarchical,prior,1297869061,4000,0.9815037239744393,0.9803921568627451,356.493140083219,0.006539039713219879,0.0071298
hierarchical,root,1297869061,4000,0.9790695793995238,0.9803921568627451,2049.525184026274,0.003315601369820949,0.008381900000000001
hierarchical,joint,1297869061,4000,0.984588606335204,0.9803921568627451,3199.0735780575733,0.0020238545922733964,0.0271647
nonlinear,prior,1297869061,4000,0.509516310742965,0.5,333.56501013903113,0.02737304756484938,0.0078379
nonlinear,root,1297869061,4000,0.5105436933203448,0.5,1656.3786714115317,0.012281244583946615,0.0100693
nonlinear,joint,1297869061,4000,0.5026088765852983,0.5,2496.182225519249,0.010007576366363893,0.029382000000000002
rare-event,prior,1297869061,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.002954
rare-event,root,1297869061,4000,3.1309536550628595E-5,3.167124183311997E-5,841.0235481535656,3.980424940989782E-6,0.0047188
rare-event,joint,1297869061,4000,2.7400043409646464E-5,3.167124183311997E-5,465.2081845578476,1.6826991580682146E-6,0.004894300000000001
hierarchical,prior,1313354924,4000,0.988226594477288,0.9803921568627451,353.7618094169019,0.006439309828800704,0.007500400000000001
hierarchical,root,1313354924,4000,0.9810660309230558,0.9803921568627451,2103.336105619364,0.003200195348596651,0.008478900000000001
hierarchical,joint,1313354924,4000,0.9785603899551121,0.9803921568627451,3130.0977520692604,0.0020737156218701416,0.0282133
nonlinear,prior,1313354924,4000,0.5311630714546179,0.5,348.7101766488234,0.026730654282727414,0.0078901
nonlinear,root,1313354924,4000,0.4872251362503049,0.5,1661.5915662563016,0.01225914189393683,0.0100211
nonlinear,joint,1313354924,4000,0.5027296216578777,0.5,2486.321152899706,0.010027576285051774,0.0295043
rare-event,prior,1313354924,4000,5.0E-4,3.167124183311997E-5,3999.9999999997935,3.5346499119428437E-4,0.002983
rare-event,root,1313354924,4000,2.4531498486183493E-5,3.167124183311997E-5,839.6796866183539,3.4805918488759767E-6,0.0046538000000000005
rare-event,joint,1313354924,4000,3.209877942877388E-5,3.167124183311997E-5,429.3021987349458,1.9937669476809234E-6,0.0048751
hierarchical,prior,1328840787,4000,0.9876732720169737,0.9803921568627451,345.85754690249837,0.006454645919896274,0.007120400000000001
hierarchical,root,1328840787,4000,0.9810477517575737,0.9803921568627451,2001.3758571203236,0.003508838509483001,0.0087954
hierarchical,joint,1328840787,4000,0.9816716078920859,0.9803921568627451,3145.4279868168596,0.002026120713368037,0.027209800000000003
nonlinear,prior,1328840787,4000,0.4564228805102933,0.5,384.2716278382831,0.025377608503085836,0.0077781000000000005
nonlinear,root,1328840787,4000,0.4994305758176775,0.5,1638.8822827887223,0.012350712782032267,0.0104559
nonlinear,joint,1328840787,4000,0.49041486751170293,0.5,2457.158355230343,0.010084460556830772,0.028645800000000003
rare-event,prior,1328840787,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0029765
rare-event,root,1328840787,4000,3.462832494823292E-5,3.167124183311997E-5,831.3202197697291,4.246313431387389E-6,0.0055994
rare-event,joint,1328840787,4000,3.635396380767914E-5,3.167124183311997E-5,417.5860304570076,2.246153797778759E-6,0.0047308
hierarchical,prior,1344326650,4000,0.9829570874430781,0.9803921568627451,351.7006285137995,0.006124793224198372,0.007503
hierarchical,root,1344326650,4000,0.9776162413127927,0.9803921568627451,1966.1347414783647,0.00415423168390851,0.0084571
hierarchical,joint,1344326650,4000,0.9842884481641152,0.9803921568627451,3142.850291985527,0.0020326357331250473,0.027143900000000002
nonlinear,prior,1344326650,4000,0.5144587697423361,0.5,360.6389929353393,0.026316718223817634,0.007819300000000001
nonlinear,root,1344326650,4000,0.4960058443708137,0.5,1649.7608414431845,0.012309992806961823,0.010110500000000001
nonlinear,joint,1344326650,4000,0.4997418469139643,0.5,2465.197378431364,0.01007034469003802,0.028461100000000003
rare-event,prior,1344326650,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0029203000000000002
rare-event,root,1344326650,4000,2.82827765147628E-5,3.167124183311997E-5,816.0694019485671,3.823517752087779E-6,0.0046688
rare-event,joint,1344326650,4000,3.394242874177264E-5,3.167124183311997E-5,433.88857368132403,2.085428200188437E-6,0.0047254
hierarchical,prior,1359812513,4000,0.9801111357808674,0.9803921568627451,345.2269808946765,0.00645006668918607,0.0083535
hierarchical,root,1359812513,4000,0.9785452976175435,0.9803921568627451,2034.4316032330562,0.003217384162540362,0.0084694
hierarchical,joint,1359812513,4000,0.9816948708535075,0.9803921568627451,3168.534699033251,0.00202819422257286,0.027150100000000003
nonlinear,prior,1359812513,4000,0.545942439132559,0.5,331.06773735913436,0.027366858076597778,0.00792
nonlinear,root,1359812513,4000,0.48455823881453675,0.5,1649.7854500004016,0.012300986933820864,0.0101904
nonlinear,joint,1359812513,4000,0.48979721877732346,0.5,2500.4008748357037,0.009997644645155094,0.0279644
rare-event,prior,1359812513,4000,2.5E-4,3.167124183311997E-5,3999.9999999997935,2.4996874804662203E-4,0.0028639000000000004
rare-event,root,1359812513,4000,3.460681374715961E-5,3.167124183311997E-5,833.6465034514968,4.2634961400820045E-6,0.0046391
rare-event,joint,1359812513,4000,3.0938644073795444E-5,3.167124183311997E-5,450.36503764925067,1.8974115274117078E-6,0.0051092
hierarchical,prior,1375298376,4000,0.9728788175929225,0.9803921568627451,304.79912019543593,0.006797954916109093,0.007506700000000001
hierarchical,root,1375298376,4000,0.9794366912306481,0.9803921568627451,2013.3442959476142,0.003737567580544097,0.0085895
hierarchical,joint,1375298376,4000,0.9751280984840861,0.9803921568627451,3185.313806351998,0.002017466496584196,0.028496900000000002
nonlinear,prior,1375298376,4000,0.4684832242553923,0.5,325.38576210262624,0.02765523748103396,0.007770900000000001
nonlinear,root,1375298376,4000,0.5177216009000184,0.5,1726.1272537857312,0.01202785094929155,0.0102126
nonlinear,joint,1375298376,4000,0.525391448034859,0.5,2486.1248614356327,0.010011727762594937,0.028079700000000003
rare-event,prior,1375298376,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0030080000000000003
rare-event,root,1375298376,4000,4.013509906148179E-5,3.167124183311997E-5,819.6362081883117,4.802706712949392E-6,0.0046527
