jvm,seed,model,draws,method,mean,truth,ess,nanos,heap_delta
2,0,0,2000,0,0.49557673317536,0.5,1483.999834413575,34884900,16777216
2,0,0,2000,1,0.50373102734628,0.5,1479.6373190959553,6300900,4194304
2,0,0,2000,2,0.50373102734628,0.5,1479.6373190959553,3641600,0
2,0,0,2000,3,0.50373102734628,0.5,1479.6373190959553,3798300,4194304
2,0,0,20000,0,0.4974411011333865,0.5,14638.115936951406,167769000,155189248
2,0,0,20000,1,0.507144495168095,0.5,14759.018173396658,14192100,12582912
2,0,0,20000,2,0.507144495168095,0.5,14759.018173396658,22286400,12582912
2,0,0,20000,3,0.507144495168095,0.5,14759.018173396658,28813400,12582912
2,0,1,2000,0,0.9872085553387954,0.9900990099009901,180.7335182491474,16297300,16777216
2,0,1,2000,1,0.9946849294380982,0.9900990099009901,179.5648788857563,1632300,0
2,0,1,2000,2,0.9946849294380982,0.9900990099009901,179.5648788857563,2240000,4194304
2,0,1,2000,3,0.9946849294380982,0.9900990099009901,179.5648788857563,2129400,0
2,0,1,20000,0,0.9861927269593268,0.9900990099009901,1719.6917238360024,96143400,-214097032
2,0,1,20000,1,0.9898101136716773,0.9900990099009901,1741.2182190439826,8237300,12582912
2,0,1,20000,2,0.9898101136716773,0.9900990099009901,1741.2182190439826,7831000,12582912
2,0,1,20000,3,0.9898101136716773,0.9900990099009901,1741.2182190439826,7629200,8388608
2,0,2,2000,0,0.49252225446891956,0.49679988368583794,1489.5756833838605,72532000,67108864
2,0,2,2000,1,0.5005747189893939,0.49679988368583794,1485.2885258183135,8011900,4194304
2,0,2,2000,2,0.5005747189893939,0.49679988368583794,1485.2885258183135,21555400,0
2,0,2,2000,3,0.5005747189893939,0.49679988368583794,1485.2885258183135,22058400,4194304
2,0,2,20000,0,0.4941971903520817,0.49679988368583794,14695.781307608037,284714800,232935464
2,0,2,20000,1,0.5039833445137045,0.49679988368583794,14815.722162872124,17717700,8388608
2,0,2,20000,2,0.5039833445137045,0.49679988368583794,14815.722162872124,12391100,12582912
2,0,2,20000,3,0.5039833445137045,0.49679988368583794,14815.722162872124,7537800,12582912
2,1,0,2000,3,0.49833476011728506,0.5,1451.651673672513,1252300,4194304
2,1,0,2000,2,0.49833476011728506,0.5,1451.651673672513,1254400,4194304
2,1,0,2000,1,0.49833476011728506,0.5,1451.651673672513,1077900,0
2,1,0,2000,0,0.4998406661460387,0.5,1451.9272145276957,8964600,16777216
2,1,0,20000,3,0.5030571219272437,0.5,14662.854958246624,5886000,12582912
2,1,0,20000,2,0.5030571219272437,0.5,14662.854958246624,5467300,12582912
2,1,0,20000,1,0.5030571219272437,0.5,14662.854958246624,5450400,12582912
2,1,0,20000,0,0.5089465764105521,0.5,14671.025039626962,55784400,-480766744
2,1,1,2000,3,0.989352506383413,0.9900990099009901,170.5556728410318,1745300,4194304
2,1,1,2000,2,0.989352506383413,0.9900990099009901,170.5556728410318,1297000,0
2,1,1,2000,1,0.989352506383413,0.9900990099009901,170.5556728410318,989900,4194304
2,1,1,2000,0,0.9962865683188258,0.9900990099009901,166.90177912867208,7104300,12582912
2,1,1,20000,3,0.9915291897046976,0.9900990099009901,1682.7628196823105,7495200,16777216
2,1,1,20000,2,0.9915291897046976,0.9900990099009901,1682.7628196823105,6227300,12582912
2,1,1,20000,1,0.9915291897046976,0.9900990099009901,1682.7628196823105,5643100,12582912
2,1,1,20000,0,0.9928618822344562,0.9900990099009901,1782.608557052126,50859200,146800640
2,1,2,2000,3,0.495085771379185,0.49679988368583794,1457.493850750301,1911200,4194304
2,1,2,2000,2,0.495085771379185,0.49679988368583794,1457.493850750301,1351800,4194304
2,1,2,2000,1,0.495085771379185,0.49679988368583794,1457.493850750301,1803700,4194304
2,1,2,2000,0,0.4964610476146426,0.49679988368583794,1457.8451467107996,24827200,75497472
2,1,2,20000,3,0.4998405447301294,0.49679988368583794,14719.953091973313,7935400,16777216
2,1,2,20000,2,0.4998405447301294,0.49679988368583794,14719.953091973313,10247200,12582912
2,1,2,20000,1,0.4998405447301294,0.49679988368583794,14719.953091973313,12775300,12582912
2,1,2,20000,0,0.5057429651415495,0.49679988368583794,14728.06161440678,179373200,-17479088
2,2,0,2000,0,0.5012260829982775,0.5,1456.9982430720286,5437000,12582912
2,2,0,2000,1,0.48389318805950415,0.5,1464.6074874231551,804000,4194304
2,2,0,2000,2,0.48389318805950415,0.5,1464.6074874231551,1185400,4194304
2,2,0,2000,3,0.48389318805950415,0.5,1464.6074874231551,1070900,4194304
2,2,0,20000,0,0.503727998951877,0.5,14688.808691813023,36006100,150994944
2,2,0,20000,1,0.5008169838184251,0.5,14700.5590809097,5722600,8388608
2,2,0,20000,2,0.5008169838184251,0.5,14700.5590809097,6362000,16777216
2,2,0,20000,3,0.5008169838184251,0.5,14700.5590809097,4737800,12582912
2,2,1,2000,0,0.9965619113212206,0.9900990099009901,176.37080850272946,5746100,16777216
2,2,1,2000,1,0.9900932545964772,0.9900990099009901,171.68286045825948,794800,0
2,2,1,2000,2,0.9900932545964772,0.9900990099009901,171.68286045825948,998800,4194304
2,2,1,2000,3,0.9900932545964772,0.9900990099009901,171.68286045825948,1004000,8388608
2,2,1,20000,0,0.9899446067025445,0.9900990099009901,1670.1393814916107,37536000,150994944
2,2,1,20000,1,0.9892748325019171,0.9900990099009901,1722.9002074836183,6682000,8388608
2,2,1,20000,2,0.9892748325019171,0.9900990099009901,1722.9002074836183,10395100,-783623472
2,2,1,20000,3,0.9892748325019171,0.9900990099009901,1722.9002074836183,5191000,16777216
2,2,2,2000,0,0.49799278186561174,0.49679988368583794,1462.7125706126874,19944000,79691776
2,2,2,2000,1,0.4806849236151901,0.49679988368583794,1470.3031944991021,1418400,4194304
2,2,2,2000,2,0.4806849236151901,0.49679988368583794,1470.3031944991021,1484600,4194304
2,2,2,2000,3,0.4806849236151901,0.49679988368583794,1470.3031944991021,1271700,4194304
2,2,2,20000,0,0.500607411865723,0.49679988368583794,14745.480614113636,177254600,11981328
2,2,2,20000,1,0.4976693134049015,0.49679988368583794,14757.327665106626,10934600,12582912
2,2,2,20000,2,0.4976693134049015,0.49679988368583794,14757.327665106626,9005600,16777216
2,2,2,20000,3,0.4976693134049015,0.49679988368583794,14757.327665106626,7098300,16777216
2,3,0,2000,3,0.4938623203283447,0.5,1450.4717224325898,1405100,8388608
2,3,0,2000,2,0.4938623203283447,0.5,1450.4717224325898,1263500,4194304
2,3,0,2000,1,0.4938623203283447,0.5,1450.4717224325898,788300,0
2,3,0,2000,0,0.48709671156939677,0.5,1454.4071725622919,6264400,16777216
2,3,0,20000,3,0.5066487870573754,0.5,14624.356586796239,4942800,16777216
2,3,0,20000,2,0.5066487870573754,0.5,14624.356586796239,5041700,12582912
2,3,0,20000,1,0.5066487870573754,0.5,14624.356586796239,4841100,12582912
2,3,0,20000,0,0.5055502988599472,0.5,14615.293744639619,37594000,150994944
2,3,1,2000,3,0.9864508120190085,0.9900990099009901,182.63700413311713,1703600,4194304
2,3,1,2000,2,0.9864508120190085,0.9900990099009901,182.63700413311713,962300,4194304
2,3,1,2000,1,0.9864508120190085,0.9900990099009901,182.63700413311713,762900,0
2,3,1,2000,0,0.9930227174310957,0.9900990099009901,146.65103603829394,5628700,16777216
2,3,1,20000,3,0.9909877794555862,0.9900990099009901,1722.3192044701443,4761400,16777216
2,3,1,20000,2,0.9909877794555862,0.9900990099009901,1722.3192044701443,5538900,16777216
2,3,1,20000,1,0.9909877794555862,0.9900990099009901,1722.3192044701443,5743800,12582912
2,3,1,20000,0,0.9892595126888557,0.9900990099009901,1724.4632191911144,35649900,150994944
2,3,2,2000,3,0.49052722379375835,0.49679988368583794,1456.4318054639461,1581700,4194304
2,3,2,2000,2,0.49052722379375835,0.49679988368583794,1456.4318054639461,1346700,4194304
2,3,2,2000,1,0.49052722379375835,0.49679988368583794,1456.4318054639461,1777400,4194304
2,3,2,2000,0,0.48384042104208763,0.49679988368583794,1460.3667412425852,24427400,83886080
2,3,2,20000,3,0.5034216101194066,0.49679988368583794,14681.635280194816,7290200,20971520
2,3,2,20000,2,0.5034216101194066,0.49679988368583794,14681.635280194816,9852100,12582912
2,3,2,20000,1,0.5034216101194066,0.49679988368583794,14681.635280194816,10783100,12582912
2,3,2,20000,0,0.5023344561850873,0.49679988368583794,14672.869900908494,179721700,-4928048
2,4,0,2000,0,0.4750793297089332,0.5,1456.1212755756821,4446900,16777216
2,4,0,2000,1,0.48770681029953755,0.5,1434.8320567258431,834800,4194304
2,4,0,2000,2,0.48770681029953755,0.5,1434.8320567258431,1136900,4194304
2,4,0,2000,3,0.48770681029953755,0.5,1434.8320567258431,1580800,4194304
2,4,0,20000,0,0.4995829729619067,0.5,14621.668916726909,37852000,-650305336
2,4,0,20000,1,0.49882591674706644,0.5,14673.055917989515,4770900,12582912
2,4,0,20000,2,0.49882591674706644,0.5,14673.055917989515,5051200,12582912
2,4,0,20000,3,0.49882591674706644,0.5,14673.055917989515,5283200,16777216
2,4,1,2000,0,0.997638344263847,0.9900990099009901,161.8411738961546,4401300,16777216
2,4,1,2000,1,1.000589170991504,0.9900990099009901,156.60311244966806,704700,4194304
2,4,1,2000,2,1.000589170991504,0.9900990099009901,156.60311244966806,1205900,4194304
2,4,1,2000,3,1.000589170991504,0.9900990099009901,156.60311244966806,958500,4194304
2,4,1,20000,0,0.9881601831120949,0.9900990099009901,1713.7235235792673,36178800,150994944
2,4,1,20000,1,0.9887359896719448,0.9900990099009901,1706.43878307575,7235200,12582912
2,4,1,20000,2,0.9887359896719448,0.9900990099009901,1706.43878307575,5080800,12582912
2,4,1,20000,3,0.9887359896719448,0.9900990099009901,1706.43878307575,4772900,20971520
2,4,2,2000,0,0.47180748815067747,0.49679988368583794,1461.9893604254576,17300000,75497472
2,4,2,2000,1,0.4843665281518129,0.49679988368583794,1440.9017846973836,1588200,0
2,4,2,2000,2,0.4843665281518129,0.49679988368583794,1440.9017846973836,1366400,8388608
2,4,2,2000,3,0.4843665281518129,0.49679988368583794,1440.9017846973836,1325800,8388608
2,4,2,20000,0,0.4963597933154863,0.49679988368583794,14678.883907641679,185095200,17253352
2,4,2,20000,1,0.4956365781875498,0.49679988368583794,14730.269803869309,11125400,8388608
2,4,2,20000,2,0.4956365781875498,0.49679988368583794,14730.269803869309,10011800,16777216
2,4,2,20000,3,0.4956365781875498,0.49679988368583794,14730.269803869309,9300600,20971520
2,5,0,2000,3,0.5008354866933993,0.5,1472.3978951423828,1181500,8388608
2,5,0,2000,2,0.5008354866933993,0.5,1472.3978951423828,1020600,4194304
2,5,0,2000,1,0.5008354866933993,0.5,1472.3978951423828,827500,4194304
2,5,0,2000,0,0.47966017417537704,0.5,1452.8180148082347,5099300,12582912
2,5,0,20000,3,0.49512976686040644,0.5,14667.797217072854,5449100,16777216
2,5,0,20000,2,0.49512976686040644,0.5,14667.797217072854,4885500,16777216
2,5,0,20000,1,0.49512976686040644,0.5,14667.797217072854,4657700,12582912
2,5,0,20000,0,0.501306215895723,0.5,14729.47266437527,35488000,150994944
2,5,1,2000,3,0.9972263218586785,0.9900990099009901,183.89237843767813,1293700,4194304
2,5,1,2000,2,0.9972263218586785,0.9900990099009901,183.89237843767813,4323100,-792993152
2,5,1,2000,1,0.9972263218586785,0.9900990099009901,183.89237843767813,928700,0
2,5,1,2000,0,0.987482103140289,0.9900990099009901,155.43901022941662,4332100,16777216
2,5,1,20000,3,0.9909735488635876,0.9900990099009901,1738.7263145545191,5097500,16777216
2,5,1,20000,2,0.9909735488635876,0.9900990099009901,1738.7263145545191,5934300,16777216
2,5,1,20000,1,0.9909735488635876,0.9900990099009901,1738.7263145545191,4849300,12582912
2,5,1,20000,0,0.9890495893954383,0.9900990099009901,1756.563103076253,36108600,150994944
2,5,2,2000,3,0.49773258526997627,0.49679988368583794,1477.9923842285568,1471800,8388608
2,5,2,2000,2,0.49773258526997627,0.49679988368583794,1477.9923842285568,1572400,4194304
2,5,2,2000,1,0.49773258526997627,0.49679988368583794,1477.9923842285568,1323400,4194304
2,5,2,2000,0,0.4764068085636399,0.49679988368583794,1458.623862393163,21595400,83886080
2,5,2,20000,3,0.4919509421068979,0.49679988368583794,14725.439053410066,7035300,20971520
2,5,2,20000,2,0.4919509421068979,0.49679988368583794,14725.439053410066,9676300,12582912
2,5,2,20000,1,0.4919509421068979,0.49679988368583794,14725.439053410066,11113000,12582912
2,5,2,20000,0,0.49816542396578706,0.49679988368583794,14786.307214329958,179700900,29638280
2,6,0,2000,0,0.4792343945841859,0.5,1454.0955956513515,6277000,16777216
2,6,0,2000,1,0.46447483431064196,0.5,1449.9510243115785,1089400,0
2,6,0,2000,2,0.46447483431064196,0.5,1449.9510243115785,1210800,8388608
2,6,0,2000,3,0.46447483431064196,0.5,1449.9510243115785,1041500,8388608
2,6,0,20000,0,0.5026564357505272,0.5,14663.273921231792,50714600,146800640
2,6,0,20000,1,0.49443744225239905,0.5,14619.464661616867,4952700,12582912
2,6,0,20000,2,0.49443744225239905,0.5,14619.464661616867,4958200,16777216
2,6,0,20000,3,0.49443744225239905,0.5,14619.464661616867,5642900,16777216
2,6,1,2000,0,0.9863562995898857,0.9900990099009901,152.64785483193484,4623600,16777216
2,6,1,2000,1,0.9904144542051464,0.9900990099009901,141.44110365758797,818400,0
2,6,1,2000,2,0.9904144542051464,0.9900990099009901,141.44110365758797,1167500,8388608
2,6,1,2000,3,0.9904144542051464,0.9900990099009901,141.44110365758797,1007800,8388608
2,6,1,20000,0,0.9900193805541245,0.9900990099009901,1692.7446478416628,52382100,146800640
2,6,1,20000,1,0.9891383421084653,0.9900990099009901,1648.31398854902,9823200,-788765672
2,6,1,20000,2,0.9891383421084653,0.9900990099009901,1648.31398854902,5064900,16777216
2,6,1,20000,3,0.9891383421084653,0.9900990099009901,1648.31398854902,5126100,16777216
2,6,2,2000,0,0.47585891861563384,0.49679988368583794,1460.0675662706926,20065700,83886080
2,6,2,2000,1,0.4611176040098966,0.49679988368583794,1455.9263776534285,1605100,0
2,6,2,2000,2,0.4611176040098966,0.49679988368583794,1455.9263776534285,1687500,8388608
2,6,2,2000,3,0.4611176040098966,0.49679988368583794,1455.9263776534285,1199500,8388608
2,6,2,20000,0,0.4994438740250271,0.49679988368583794,14720.608380261478,183908100,59329104
2,6,2,20000,1,0.49120203099926213,0.49679988368583794,14677.243469196594,11188400,12582912
2,6,2,20000,2,0.49120203099926213,0.49679988368583794,14677.243469196594,8042900,12582912
2,6,2,20000,3,0.49120203099926213,0.49679988368583794,14677.243469196594,7702600,20971520
2,7,0,2000,3,0.5094356466112192,0.5,1466.3240927027625,1536100,8388608
2,7,0,2000,2,0.5094356466112192,0.5,1466.3240927027625,923100,4194304
2,7,0,2000,1,0.5094356466112192,0.5,1466.3240927027625,715300,4194304
2,7,0,2000,0,0.4979739737353776,0.5,1454.6245765501399,4338900,16777216
2,7,0,20000,3,0.4941783627656855,0.5,14634.433967315346,4814100,12582912
2,7,0,20000,2,0.4941783627656855,0.5,14634.433967315346,4869900,16777216
2,7,0,20000,1,0.4941783627656855,0.5,14634.433967315346,4636300,12582912
2,7,0,20000,0,0.4940902211660365,0.5,14558.092632630389,41177200,150994944
2,7,1,2000,3,0.9943296200669566,0.9900990099009901,172.96471085857462,1348000,8388608
2,7,1,2000,2,0.9943296200669566,0.9900990099009901,172.96471085857462,931900,4194304
2,7,1,2000,1,0.9943296200669566,0.9900990099009901,172.96471085857462,667100,0
2,7,1,2000,0,0.9956057692666891,0.9900990099009901,169.7211062407909,4303300,16777216
2,7,1,20000,3,0.991653613987985,0.9900990099009901,1709.1985516573006,4615200,16777216
2,7,1,20000,2,0.991653613987985,0.9900990099009901,1709.1985516573006,4720300,16777216
2,7,1,20000,1,0.991653613987985,0.9900990099009901,1709.1985516573006,4592600,12582912
2,7,1,20000,0,0.9936920955732679,0.9900990099009901,1703.954724378269,38733800,150994944
2,7,2,2000,3,0.5061424773979851,0.49679988368583794,1472.1263438264853,1547600,8388608
2,7,2,2000,2,0.5061424773979851,0.49679988368583794,1472.1263438264853,1351600,4194304
2,7,2,2000,1,0.5061424773979851,0.49679988368583794,1472.1263438264853,1281400,4194304
2,7,2,2000,0,0.49464407043562486,0.49679988368583794,1460.4783755959118,22671300,-717943984
2,7,2,20000,3,0.49095570326559707,0.49679988368583794,14692.408570761518,6864500,16777216
2,7,2,20000,2,0.49095570326559707,0.49679988368583794,14692.408570761518,9730600,16777216
2,7,2,20000,1,0.49095570326559707,0.49679988368583794,14692.408570761518,11929000,12582912
2,7,2,20000,0,0.4908359073339147,0.49679988368583794,14616.03223616274,168818000,-28386648
2,8,0,2000,0,0.48269239454835244,0.5,1444.0838393348133,4287000,16777216
2,8,0,2000,1,0.48273485978684977,0.5,1456.692824745071,729100,4194304
2,8,0,2000,2,0.48273485978684977,0.5,1456.692824745071,1132000,4194304
2,8,0,2000,3,0.48273485978684977,0.5,1456.692824745071,995800,4194304
2,8,0,20000,0,0.5020540485667326,0.5,14569.558178748042,35501000,150994944
2,8,0,20000,1,0.5021225518086276,0.5,14598.352433338327,4684300,12582912
2,8,0,20000,2,0.5021225518086276,0.5,14598.352433338327,4847200,12582912
2,8,0,20000,3,0.5021225518086276,0.5,14598.352433338327,4705500,20971520
2,8,1,2000,0,0.9940142610075904,0.9900990099009901,155.28495636500637,4218700,16777216
2,8,1,2000,1,0.9883307605328631,0.9900990099009901,160.52264280452005,1146400,0
2,8,1,2000,2,0.9883307605328631,0.9900990099009901,160.52264280452005,983000,4194304
2,8,1,2000,3,0.9883307605328631,0.9900990099009901,160.52264280452005,1180200,8388608
2,8,1,20000,0,0.9892212779561723,0.9900990099009901,1677.1457702232997,35486400,146800640
2,8,1,20000,1,0.9894997999742969,0.9900990099009901,1685.6113367809367,4594100,12582912
2,8,1,20000,2,0.9894997999742969,0.9900990099009901,1685.6113367809367,5362400,16777216
2,8,1,20000,3,0.9894997999742969,0.9900990099009901,1685.6113367809367,5275300,16777216
2,8,2,2000,0,0.47939490624213393,0.49679988368583794,1449.87982541939,18656400,83886080
2,8,2,2000,1,0.47950324208643624,0.49679988368583794,1462.5861475305871,1325800,0
2,8,2,2000,2,0.47950324208643624,0.49679988368583794,1462.5861475305871,1394100,8388608
2,8,2,2000,3,0.47950324208643624,0.49679988368583794,1462.5861475305871,1125400,8388608
2,8,2,20000,0,0.4988243502307123,0.49679988368583794,14627.196372543489,177535200,29110328
2,8,2,20000,1,0.4988953975209961,0.49679988368583794,14656.079845446724,10741300,12582912
2,8,2,20000,2,0.4988953975209961,0.49679988368583794,14656.079845446724,8149200,16777216
2,8,2,20000,3,0.4988953975209961,0.49679988368583794,14656.079845446724,7785900,16777216
2,9,0,2000,3,0.49666635031027473,0.5,1450.3521038284016,997400,8388608
2,9,0,2000,2,0.49666635031027473,0.5,1450.3521038284016,848900,8388608
2,9,0,2000,1,0.49666635031027473,0.5,1450.3521038284016,668600,0
2,9,0,2000,0,0.4716203907806936,0.5,1464.1373708970918,4701300,16777216
2,9,0,20000,3,0.5041560938995097,0.5,14663.041923738092,4324900,16777216
2,9,0,20000,2,0.5041560938995097,0.5,14663.041923738092,4679200,16777216
2,9,0,20000,1,0.5041560938995097,0.5,14663.041923738092,4591700,12582912
2,9,0,20000,0,0.5065190278704247,0.5,14669.12078647373,35622900,-658295840
2,9,1,2000,3,0.9854936748220935,0.9900990099009901,174.89607995489996,1251500,8388608
2,9,1,2000,2,0.9854936748220935,0.9900990099009901,174.89607995489996,893900,4194304
2,9,1,2000,1,0.9854936748220935,0.9900990099009901,174.89607995489996,660300,0
2,9,1,2000,0,0.9870182888580882,0.9900990099009901,165.0162922346773,4180800,16777216
2,9,1,20000,3,0.9896297781455412,0.9900990099009901,1725.7054386843797,4733100,16777216
2,9,1,20000,2,0.9896297781455412,0.9900990099009901,1725.7054386843797,5453600,12582912
2,9,1,20000,1,0.9896297781455412,0.9900990099009901,1725.7054386843797,4521900,12582912
2,9,1,20000,0,0.9930608106770904,0.9900990099009901,1756.2698087441545,34328700,146800640
2,9,2,2000,3,0.4933511890101795,0.49679988368583794,1456.2280785902194,1467900,12582912
2,9,2,2000,2,0.4933511890101795,0.49679988368583794,1456.2280785902194,1672600,4194304
2,9,2,2000,1,0.4933511890101795,0.49679988368583794,1456.2280785902194,1452200,0
2,9,2,2000,0,0.46829001876902304,0.49679988368583794,1470.030525419808,19611600,88080384
2,9,2,20000,3,0.5009357286686913,0.49679988368583794,14720.63090450909,7426100,16777216
2,9,2,20000,2,0.5009357286686913,0.49679988368583794,14720.63090450909,7794800,16777216
2,9,2,20000,1,0.5009357286686913,0.49679988368583794,14720.63090450909,10682400,12582912
2,9,2,20000,0,0.5032952586641103,0.49679988368583794,14726.313212677622,176947300,25038928
2,10,0,2000,0,0.5007992623860249,0.5,1485.4648951130741,4287900,16777216
2,10,0,2000,1,0.4994430683276377,0.5,1480.5192759189429,782200,0
2,10,0,2000,2,0.4994430683276377,0.5,1480.5192759189429,1157800,8388608
2,10,0,2000,3,0.4994430683276377,0.5,1480.5192759189429,970000,8388608
2,10,0,20000,0,0.5015983910154024,0.5,14713.157321505752,34430900,146800640
2,10,0,20000,1,0.5060987438988941,0.5,14708.65215891491,4814800,12582912
2,10,0,20000,2,0.5060987438988941,0.5,14708.65215891491,4676100,16777216
2,10,0,20000,3,0.5060987438988941,0.5,14708.65215891491,5496000,16777216
2,10,1,2000,0,0.9903013371860944,0.9900990099009901,178.1478006481154,4363900,16777216
2,10,1,2000,1,0.983324457521388,0.9900990099009901,173.49889377050863,799800,0
2,10,1,2000,2,0.983324457521388,0.9900990099009901,173.49889377050863,1088600,8388608
2,10,1,2000,3,0.983324457521388,0.9900990099009901,173.49889377050863,953500,8388608
2,10,1,20000,0,0.9889319804968447,0.9900990099009901,1698.9101710058749,38586900,-658414128
2,10,1,20000,1,0.9869138914406043,0.9900990099009901,1715.5296883813403,5599900,12582912
2,10,1,20000,2,0.9869138914406043,0.9900990099009901,1715.5296883813403,6511700,16777216
2,10,1,20000,3,0.9869138914406043,0.9900990099009901,1715.5296883813403,4583800,16777216
2,10,2,2000,0,0.4976693636246198,0.49679988368583794,1491.02319248563,19360500,88080384
2,10,2,2000,1,0.4963178740451135,0.49679988368583794,1486.1854228918153,1303200,4194304
2,10,2,2000,2,0.4963178740451135,0.49679988368583794,1486.1854228918153,1269700,4194304
2,10,2,2000,3,0.4963178740451135,0.49679988368583794,1486.1854228918153,1120400,8388608
2,10,2,20000,0,0.49844035910298656,0.49679988368583794,14769.570363451694,180730700,58867456
2,10,2,20000,1,0.5029245784116216,0.49679988368583794,14765.250292316347,10858000,8388608
2,10,2,20000,2,0.5029245784116216,0.49679988368583794,14765.250292316347,11125900,16777216
2,10,2,20000,3,0.5029245784116216,0.49679988368583794,14765.250292316347,7123900,20971520
2,11,0,2000,3,0.4802872206547506,0.5,1472.2510276388978,1075300,8388608
2,11,0,2000,2,0.4802872206547506,0.5,1472.2510276388978,909600,4194304
2,11,0,2000,1,0.4802872206547506,0.5,1472.2510276388978,888900,0
2,11,0,2000,0,0.48571743857490307,0.5,1486.8150667336088,6316200,16777216
2,11,0,20000,3,0.49348654764743377,0.5,14695.654520391327,5282900,16777216
2,11,0,20000,2,0.49348654764743377,0.5,14695.654520391327,6856400,16777216
2,11,0,20000,1,0.49348654764743377,0.5,14695.654520391327,5765000,12582912
2,11,0,20000,0,0.4991409885849892,0.5,14657.410574216754,39453700,146800640
2,11,1,2000,3,0.9896978626179812,0.9900990099009901,161.9523453112033,1302000,8388608
2,11,1,2000,2,0.9896978626179812,0.9900990099009901,161.9523453112033,902300,8388608
2,11,1,2000,1,0.9896978626179812,0.9900990099009901,161.9523453112033,649200,0
2,11,1,2000,0,0.98521946041328,0.9900990099009901,163.65431591845342,4093400,16777216
2,11,1,20000,3,0.9890581506676452,0.9900990099009901,1716.755419726194,5332900,16777216
2,11,1,20000,2,0.9890581506676452,0.9900990099009901,1716.755419726194,4616500,12582912
2,11,1,20000,1,0.9890581506676452,0.9900990099009901,1716.755419726194,4586000,12582912
2,11,1,20000,0,0.9916156579252929,0.9900990099009901,1702.7414351630086,34349200,150994944
2,11,2,2000,3,0.4770859413652119,0.49679988368583794,1478.05167745982,1586500,8388608
2,11,2,2000,2,0.4770859413652119,0.49679988368583794,1478.05167745982,1506500,8388608
2,11,2,2000,1,0.4770859413652119,0.49679988368583794,1478.05167745982,1285800,0
2,11,2,2000,0,0.4825757940853951,0.49679988368583794,1492.5265456329385,21665700,-717934992
2,11,2,20000,3,0.49029136610380014,0.49679988368583794,14753.392242282232,7050100,16777216
2,11,2,20000,2,0.49029136610380014,0.49679988368583794,14753.392242282232,9673900,16777216
2,11,2,20000,1,0.49029136610380014,0.49679988368583794,14753.392242282232,10786700,12582912
2,11,2,20000,0,0.4959374893580772,0.49679988368583794,14714.51006567145,169930400,30223216
2,12,0,2000,0,0.49813511759031,0.5,1473.1831924065214,4263000,12582912
2,12,0,2000,1,0.5070317430908161,0.5,1462.0012251437984,768100,4194304
2,12,0,2000,2,0.5070317430908161,0.5,1462.0012251437984,1099000,4194304
2,12,0,2000,3,0.5070317430908161,0.5,1462.0012251437984,991800,8388608
2,12,0,20000,0,0.5013499236854322,0.5,14679.762328490242,35413100,146800640
2,12,0,20000,1,0.4929490854930922,0.5,14631.074696413418,4981800,12582912
2,12,0,20000,2,0.4929490854930922,0.5,14631.074696413418,4903100,16777216
2,12,0,20000,3,0.4929490854930922,0.5,14631.074696413418,5441600,16777216
2,12,1,2000,0,0.9803572359758193,0.9900990099009901,164.9775890906964,4761200,16777216
2,12,1,2000,1,0.9914501706643377,0.9900990099009901,171.73020929036912,738000,0
2,12,1,2000,2,0.9914501706643377,0.9900990099009901,171.73020929036912,917100,4194304
2,12,1,2000,3,0.9914501706643377,0.9900990099009901,171.73020929036912,939300,8388608
2,12,1,20000,0,0.9879316226287981,0.9900990099009901,1744.3407072054451,33700500,150994944
2,12,1,20000,1,0.9905025714567005,0.9900990099009901,1682.5478160293187,4595100,12582912
2,12,1,20000,2,0.9905025714567005,0.9900990099009901,1682.5478160293187,4835700,16777216
2,12,1,20000,3,0.9905025714567005,0.9900990099009901,1682.5478160293187,5632800,16777216
2,12,2,2000,0,0.4950223052971806,0.49679988368583794,1478.8408760031086,19130800,88080384
2,12,2,2000,1,0.5038424052121633,0.49679988368583794,1467.7343670952107,1333000,0
2,12,2,2000,2,0.5038424052121633,0.49679988368583794,1467.7343670952107,1435300,4194304
2,12,2,2000,3,0.5038424052121633,0.49679988368583794,1467.7343670952107,1172900,12582912
2,12,2,20000,0,0.49818983414828705,0.49679988368583794,14736.423552717686,178148200,58059328
2,12,2,20000,1,0.48974987103263234,0.49679988368583794,14688.579380263467,10597500,8388608
2,12,2,20000,2,0.48974987103263234,0.49679988368583794,14688.579380263467,9645800,16777216
2,12,2,20000,3,0.48974987103263234,0.49679988368583794,14688.579380263467,8318800,20971520
2,13,0,2000,3,0.48293012466420276,0.5,1468.4572128728419,2282900,-801397072
2,13,0,2000,2,0.48293012466420276,0.5,1468.4572128728419,875800,4194304
2,13,0,2000,1,0.48293012466420276,0.5,1468.4572128728419,645400,4194304
2,13,0,2000,0,0.5024286687479678,0.5,1462.0524575721017,4263900,12582912
2,13,0,20000,3,0.49570158331429226,0.5,14630.077796319538,4677800,16777216
2,13,0,20000,2,0.49570158331429226,0.5,14630.077796319538,5501200,16777216
2,13,0,20000,1,0.49570158331429226,0.5,14630.077796319538,5075400,12582912
2,13,0,20000,0,0.5021463289186886,0.5,14659.465824223053,35431600,150994944
2,13,1,2000,3,0.9941820425875064,0.9900990099009901,170.54363181679904,1323700,4194304
2,13,1,2000,2,0.9941820425875064,0.9900990099009901,170.54363181679904,844900,8388608
