jvm,case,method,draws,seed,status,mean,ess,rhat,attempts,pilotTransitions,visits,pilotSeconds,fitSeconds,totalSeconds,reference
3,concentrated,prior,2000,146886907,Completed,3.0176143780820834,4.742572919668114,NaN,2000,0,12000,0.0,0.0,0.0036228000000000002,2.9702970297029703
3,concentrated,single,2000,146886907,Fitted,2.973671024451169,580.3372803227728,1.8773428760639566,2000,3000,12000,0.005436000000000001,1.8680000000000001E-4,0.0097604,2.9702970297029703
3,concentrated,mixture,8000,146886907,Fitted,2.972742115156357,2104.531408264841,2.346549137829485,8000,3000,48000,0.004697300000000001,0.0194556,0.0421095,2.9702970297029703
3,concentrated,mh,8000,146886907,Completed,2.9306546573837164,NaN,1.7839971751644008,8000,1000,0,0.0,0.0,0.014685900000000002,2.9702970297029703
3,concentrated,legacy,8000,146886907,Completed,2.96895045993784,NaN,NaN,8000,0,0,0.0,0.0,0.0100161,2.9702970297029703
3,concentrated,prior,8000,146886907,Completed,2.9689504599378247,13.769554364193942,NaN,8000,0,48000,0.0,0.0,0.013119500000000001,2.9702970297029703
3,concentrated,single,8000,146886907,Fitted,2.968610111380157,2209.0474783899895,1.8773428760639566,8000,3000,40000,0.005709400000000001,1.921E-4,0.0209101,2.9702970297029703
3,hierarchical,mixture,2000,146886907,IterationLimit,NaN,NaN,1.2660378319450705,0,3000,0,0.0053098,0.07328950000000001,0.078713,0.9803921568627451
3,hierarchical,mh,2000,146886907,Completed,0.9773807018635109,NaN,1.1482625391531254,2000,1000,0,0.0,0.0,0.005934200000000001,0.9803921568627451
3,hierarchical,legacy,2000,146886907,Completed,0.9854925408387,NaN,NaN,2000,0,0,0.0,0.0,0.0032051000000000002,0.9803921568627451
3,hierarchical,prior,2000,146886907,Completed,0.9854925408386825,164.36305359856226,NaN,2000,0,20000,0.0,0.0,0.0041576,0.9803921568627451
3,hierarchical,single,2000,146886907,Fitted,0.9773504711696225,1072.9449941156104,1.2412393167130475,2000,3000,20000,0.0053744000000000005,1.4110000000000001E-4,0.011184300000000001,0.9803921568627451
3,hierarchical,mixture,8000,146886907,IterationLimit,NaN,NaN,1.1671193881879725,0,3000,0,0.0048032000000000005,0.0721254,0.077003,0.9803921568627451
3,hierarchical,mh,8000,146886907,Completed,0.9943927151445757,NaN,1.074438057789162,8000,1000,0,0.0,0.0,0.0161909,0.9803921568627451
3,hierarchical,legacy,8000,146886907,Completed,0.986189050494987,NaN,NaN,8000,0,0,0.0,0.0,0.013108700000000001,0.9803921568627451
3,hierarchical,prior,8000,146886907,Completed,0.9861890504949148,677.175955172433,NaN,8000,0,64000,0.0,0.0,0.016160300000000002,0.9803921568627451
3,hierarchical,single,8000,146886907,Fitted,0.981905142677354,4240.248763019355,1.2474645702503924,8000,3000,64000,0.0050146,1.633E-4,0.0234472,0.9803921568627451
3,mixture,mixture,2000,146886907,Fitted,0.6257960267196656,1920.1053685552297,1.004663513408888,2000,3000,10000,0.0053509000000000004,0.0038227,0.0139374,0.631578947368421
3,mixture,mh,2000,146886907,Completed,0.6074999999999999,NaN,1.0007091931522554,2000,1000,0,0.0,0.0,0.0053798000000000006,0.631578947368421
3,mixture,legacy,2000,146886907,Completed,0.6343381389252919,NaN,NaN,2000,0,0,0.0,0.0,0.001412,0.631578947368421
3,mixture,prior,2000,146886907,Completed,0.6343381389252913,1314.1512415349675,NaN,2000,0,14000,0.0,0.0,0.0032865000000000004,0.631578947368421
3,mixture,single,2000,146886907,Fitted,0.6328770810174036,371.2301431536557,1.0015444445075974,2000,3000,12000,0.005173400000000001,1.4340000000000002E-4,0.0094374,0.631578947368421
3,mixture,mixture,8000,146886907,Fitted,0.6243097777628168,7649.30659374515,1.004663513408888,8000,3000,40000,0.0051806000000000005,0.0038577000000000004,0.026655500000000002,0.631578947368421
3,mixture,mh,8000,146886907,Completed,0.614,NaN,0.9999079492896996,8000,1000,0,0.0,0.0,0.015649100000000003,0.631578947368421
3,mixture,legacy,8000,146886907,Completed,0.6342006947630657,NaN,NaN,8000,0,0,0.0,0.0,0.0051625,0.631578947368421
3,mixture,prior,8000,146886907,Completed,0.6342006947630531,5256.318143840838,NaN,8000,0,40000,0.0,0.0,0.0120134,0.631578947368421
3,mixture,single,8000,146886907,Fitted,0.6141411423333172,1409.4608941383278,1.0015444445075974,8000,3000,40000,0.0050101,1.856E-4,0.0214092,0.631578947368421
3,concentrated,mh,2000,162372770,Completed,2.876557315177242,NaN,1.7360712821219981,2000,1000,0,0.0,0.0,0.005684600000000001,2.9702970297029703
3,concentrated,legacy,2000,162372770,Completed,2.991476931230496,NaN,NaN,2000,0,0,0.0,0.0,0.0026156,2.9702970297029703
3,concentrated,prior,2000,162372770,Completed,2.9914769312304963,3.797206736190474,NaN,2000,0,10000,0.0,0.0,0.0035633,2.9702970297029703
3,concentrated,single,2000,162372770,Fitted,2.9748346600396345,1169.6291765626072,22.255205397959106,2000,3000,10000,0.0045049,1.575E-4,0.0086532,2.9702970297029703
3,concentrated,mixture,2000,162372770,Fitted,2.969859900003274,1125.60425255541,2.6598387165034305,2000,3000,10000,0.0046570000000000005,0.005757300000000001,0.014990100000000001,2.9702970297029703
3,concentrated,mh,8000,162372770,Completed,2.9611974000632837,NaN,1.5015358099581972,8000,1000,0,0.0,0.0,0.014428100000000001,2.9702970297029703
3,concentrated,legacy,8000,162372770,Completed,2.959295118569444,NaN,NaN,8000,0,0,0.0,0.0,0.009881000000000001,2.9702970297029703
3,concentrated,prior,8000,162372770,Completed,2.9592951185694294,10.230699899303287,NaN,8000,0,40000,0.0,0.0,0.013162900000000002,2.9702970297029703
3,concentrated,single,8000,162372770,Fitted,2.9695397360543985,4648.88047982533,22.255205397959106,8000,3000,48000,0.0052909,1.5910000000000002E-4,0.020889900000000003,2.9702970297029703
3,concentrated,mixture,8000,162372770,Fitted,2.9688566299485655,4397.658151985634,2.6598387165034305,8000,3000,40000,0.0050068000000000005,0.005966600000000001,0.028674400000000003,2.9702970297029703
3,hierarchical,mh,2000,162372770,Completed,0.9951450713919388,NaN,1.2657155983977786,2000,1000,0,0.0,0.0,0.0056261,0.9803921568627451
3,hierarchical,legacy,2000,162372770,Completed,0.9720789920682407,NaN,NaN,2000,0,0,0.0,0.0,0.0041727000000000005,0.9803921568627451
3,hierarchical,prior,2000,162372770,Completed,0.9720789920682282,177.05879216514012,NaN,2000,0,18000,0.0,0.0,0.0044118000000000004,0.9803921568627451
3,hierarchical,single,2000,162372770,Fitted,0.9795855983339852,1117.7595686838026,1.0468366984925432,2000,3000,18000,0.005957700000000001,1.897E-4,0.011221400000000001,0.9803921568627451
3,hierarchical,mixture,2000,162372770,Fitted,0.9813130553962668,1060.6986898142554,1.1211466880735976,2000,3000,18000,0.005568200000000001,0.0308011,0.0419727,0.9803921568627451
3,hierarchical,mh,8000,162372770,Completed,1.003089675413035,NaN,1.018075128700405,8000,1000,0,0.0,0.0,0.0152896,0.9803921568627451
3,hierarchical,legacy,8000,162372770,Completed,0.9778485624101586,NaN,NaN,8000,0,0,0.0,0.0,0.0129662,0.9803921568627451
3,hierarchical,prior,8000,162372770,Completed,0.9778485624101,666.1100627110025,NaN,8000,0,72000,0.0,0.0,0.016019000000000002,0.9803921568627451
3,hierarchical,single,8000,162372770,Fitted,0.9805089575641825,4235.565513792809,1.1102737793649653,8000,3000,80000,0.0055179,1.6260000000000002E-4,0.0242873,0.9803921568627451
3,hierarchical,mixture,8000,162372770,IterationLimit,NaN,NaN,1.103356742709246,0,3000,0,0.0054817,0.07574840000000001,0.0813107,0.9803921568627451
3,mixture,mh,2000,162372770,Completed,0.6405,NaN,1.0013949520552243,2000,1000,0,0.0,0.0,0.005730900000000001,0.631578947368421
3,mixture,legacy,2000,162372770,Completed,0.6293558606124489,NaN,NaN,2000,0,0,0.0,0.0,0.0016871000000000002,0.631578947368421
3,mixture,prior,2000,162372770,Completed,0.6293558606124657,1311.6036563071013,NaN,2000,0,14000,0.0,0.0,0.0035092,0.631578947368421
3,mixture,single,2000,162372770,Fitted,0.6020421362947773,332.71504331597714,1.0043533830773994,2000,3000,12000,0.0054909,1.988E-4,0.0100164,0.631578947368421
3,mixture,mixture,2000,162372770,Fitted,0.6319170123197194,1843.2436388290405,1.00332777003872,2000,3000,10000,0.0054244,0.0037793,0.013848500000000001,0.631578947368421
3,mixture,mh,8000,162372770,Completed,0.63075,NaN,1.000671779329251,8000,1000,0,0.0,0.0,0.0163515,0.631578947368421
3,mixture,legacy,8000,162372770,Completed,0.6438267614738256,NaN,NaN,8000,0,0,0.0,0.0,0.0053625,0.631578947368421
3,mixture,prior,8000,162372770,Completed,0.6438267614738181,5277.197353914618,NaN,8000,0,56000,0.0,0.0,0.0129507,0.631578947368421
3,mixture,single,8000,162372770,Fitted,0.6454521850381335,1360.5253636092232,1.0043533830773994,8000,3000,48000,0.005840700000000001,1.974E-4,0.022106400000000002,0.631578947368421
3,mixture,mixture,8000,162372770,Fitted,0.624669331667343,7362.05163406859,1.00332777003872,8000,3000,56000,0.0050017,0.0037018000000000003,0.026931800000000002,0.631578947368421
3,concentrated,legacy,2000,177858633,Completed,3.039255523412867,NaN,NaN,2000,0,0,0.0,0.0,0.0027152,2.9702970297029703
3,concentrated,prior,2000,177858633,Completed,3.039255523412867,3.533366545801877,NaN,2000,0,10000,0.0,0.0,0.003523,2.9702970297029703
3,concentrated,single,2000,177858633,Fitted,2.9683164936292226,721.3464035775902,7.3197802182946035,2000,3000,12000,0.0047837,1.3440000000000001E-4,0.0089105,2.9702970297029703
3,concentrated,mixture,2000,177858633,Fitted,2.974306946994858,464.7181712324,2.3099055398576294,2000,3000,10000,0.004589500000000001,0.0564481,0.0658399,2.9702970297029703
3,concentrated,mh,2000,177858633,Completed,2.818654617505196,NaN,2.124742891189562,2000,1000,0,0.0,0.0,0.004969100000000001,2.9702970297029703
3,concentrated,legacy,8000,177858633,Completed,2.9804760586269574,NaN,NaN,8000,0,0,0.0,0.0,0.009933500000000001,2.9702970297029703
3,concentrated,prior,8000,177858633,Completed,2.9804760586269485,13.499637049852783,NaN,8000,0,40000,0.0,0.0,0.0131,2.9702970297029703
3,concentrated,single,8000,177858633,Fitted,2.971172590974818,2834.008907900486,7.3197802182946035,8000,3000,48000,0.0049033,1.751E-4,0.0204819,2.9702970297029703
3,concentrated,mixture,8000,177858633,Fitted,2.9714581781171145,1828.7191424627508,2.3099055398576294,8000,3000,40000,0.0046477,0.0576368,0.0800064,2.9702970297029703
3,concentrated,mh,8000,177858633,Completed,2.9422502269390582,NaN,1.2564178485511073,8000,1000,0,0.0,0.0,0.0152166,2.9702970297029703
3,hierarchical,legacy,2000,177858633,Completed,0.9805504310090897,NaN,NaN,2000,0,0,0.0,0.0,0.0034462000000000004,0.9803921568627451
3,hierarchical,prior,2000,177858633,Completed,0.9805504310090772,169.59062341967675,NaN,2000,0,20000,0.0,0.0,0.004183500000000001,0.9803921568627451
3,hierarchical,single,2000,177858633,Fitted,0.9799769192530846,1062.5873022357596,1.1974829343141864,2000,3000,20000,0.0051974000000000005,1.552E-4,0.010287600000000001,0.9803921568627451
3,hierarchical,mixture,2000,177858633,Fitted,0.987474446320196,889.7785060105588,1.1214491959917066,2000,3000,20000,0.0049468,0.0300026,0.0408361,0.9803921568627451
3,hierarchical,mh,2000,177858633,Completed,1.025089466652769,NaN,1.2903105620146582,2000,1000,0,0.0,0.0,0.005540300000000001,0.9803921568627451
3,hierarchical,legacy,8000,177858633,Completed,0.9747532321379854,NaN,NaN,8000,0,0,0.0,0.0,0.014663200000000001,0.9803921568627451
3,hierarchical,prior,8000,177858633,Completed,0.9747532321379146,696.9107070985946,NaN,8000,0,72000,0.0,0.0,0.0161432,0.9803921568627451
3,hierarchical,single,8000,177858633,Fitted,0.9786156415842859,4248.743131912163,1.1589310017512815,8000,3000,80000,0.0052173,2.046E-4,0.023973,0.9803921568627451
3,hierarchical,mixture,8000,177858633,Fitted,0.9830064193715536,4194.435964362417,1.061691923115455,8000,3000,80000,0.0053082,0.060697400000000006,0.0876639,0.9803921568627451
3,hierarchical,mh,8000,177858633,Completed,0.9995224180133272,NaN,1.052619134366649,8000,1000,0,0.0,0.0,0.014763700000000001,0.9803921568627451
3,mixture,legacy,2000,177858633,Completed,0.6310244930207967,NaN,NaN,2000,0,0,0.0,0.0,0.0013902,0.631578947368421
3,mixture,prior,2000,177858633,Completed,0.6310244930208121,1312.445061447403,NaN,2000,0,14000,0.0,0.0,0.0034110000000000004,0.631578947368421
3,mixture,single,2000,177858633,Fitted,0.6335425689293437,355.953681386801,1.0115131762856548,2000,3000,12000,0.0055091,1.4340000000000002E-4,0.009838900000000001,0.631578947368421
3,mixture,mixture,2000,177858633,Fitted,0.648526115212454,1876.2558674375364,1.0047369360901406,2000,3000,10000,0.0049237000000000005,0.0042052,0.013806400000000002,0.631578947368421
3,mixture,mh,2000,177858633,Completed,0.6425000000000001,NaN,1.0043438701443215,2000,1000,0,0.0,0.0,0.0051612,0.631578947368421
3,mixture,legacy,8000,177858633,Completed,0.6336503771728587,NaN,NaN,8000,0,0,0.0,0.0,0.006229800000000001,0.631578947368421
3,mixture,prior,8000,177858633,Completed,0.6336503771728355,5255.172979083685,NaN,8000,0,56000,0.0,0.0,0.012880500000000001,0.631578947368421
3,mixture,single,8000,177858633,Fitted,0.6262423907455045,1386.1209765889905,1.0115131762856548,8000,3000,48000,0.0058311000000000005,1.6580000000000002E-4,0.0223016,0.631578947368421
3,mixture,mixture,8000,177858633,Fitted,0.6361412030442586,7495.82834096632,1.0047369360901406,8000,3000,40000,0.0055605,0.0035714,0.028725100000000003,0.631578947368421
3,mixture,mh,8000,177858633,Completed,0.6347499999999999,NaN,1.0002807951987867,8000,1000,0,0.0,0.0,0.015623300000000001,0.631578947368421
3,concentrated,prior,2000,193344496,Completed,2.8243552509287433,1.4517616421111317,NaN,2000,0,10000,0.0,0.0,0.0035565,2.9702970297029703
3,concentrated,single,2000,193344496,Fitted,2.9713962407459364,767.8196103861421,2.8318069082242903,2000,3000,10000,0.0050578,1.996E-4,0.0095416,2.9702970297029703
3,concentrated,mixture,2000,193344496,Fitted,2.968769314650871,1040.0602703711174,1.8313791952163658,2000,3000,12000,0.004965300000000001,0.044141900000000005,0.0538476,2.9702970297029703
3,concentrated,mh,2000,193344496,Completed,2.811629768534807,NaN,1.5563315090494774,2000,1000,0,0.0,0.0,0.0053384,2.9702970297029703
3,concentrated,legacy,2000,193344496,Completed,2.824355250928745,NaN,NaN,2000,0,0,0.0,0.0,0.0026082,2.9702970297029703
3,concentrated,prior,8000,193344496,Completed,2.9618153490592847,10.573152307163769,NaN,8000,0,40000,0.0,0.0,0.0126339,2.9702970297029703
3,concentrated,single,8000,193344496,Fitted,2.9709811732082447,2975.7849150185466,2.8318069082242903,8000,3000,40000,0.0048392,1.455E-4,0.020196600000000002,2.9702970297029703
3,concentrated,mixture,8000,193344496,Fitted,2.969695745181172,4197.6277164056355,1.8313791952163658,8000,3000,48000,0.0058152,0.0455484,0.06944750000000001,2.9702970297029703
3,concentrated,mh,8000,193344496,Completed,2.9392862967310043,NaN,1.410986717388866,8000,1000,0,0.0,0.0,0.0148608,2.9702970297029703
3,concentrated,legacy,8000,193344496,Completed,2.9618153490592927,NaN,NaN,8000,0,0,0.0,0.0,0.0100096,2.9702970297029703
3,hierarchical,prior,2000,193344496,Completed,0.9800151679499872,158.70785498486043,NaN,2000,0,18000,0.0,0.0,0.0042227,0.9803921568627451
3,hierarchical,single,2000,193344496,Fitted,0.9846772982055951,1062.8966658942911,1.1414358493261743,2000,3000,20000,0.0052351,1.74E-4,0.0102535,0.9803921568627451
3,hierarchical,mixture,2000,193344496,Fitted,0.9809205912715423,1008.8995063355736,1.11946853081732,2000,3000,18000,0.0049626,0.040216800000000004,0.0506821,0.9803921568627451
3,hierarchical,mh,2000,193344496,Completed,0.9686730780239934,NaN,1.2467851572004742,2000,1000,0,0.0,0.0,0.0056389000000000005,0.9803921568627451
3,hierarchical,legacy,2000,193344496,Completed,0.9800151679500015,NaN,NaN,2000,0,0,0.0,0.0,0.0035118000000000003,0.9803921568627451
3,hierarchical,prior,8000,193344496,Completed,0.9784980885034473,683.1889455522496,NaN,8000,0,80000,0.0,0.0,0.0162582,0.9803921568627451
3,hierarchical,single,8000,193344496,Fitted,0.9810023689762412,4264.330841433929,1.1654426759673198,8000,3000,80000,0.005223,1.3790000000000002E-4,0.023843100000000002,0.9803921568627451
3,hierarchical,mixture,8000,193344496,Fitted,0.9789750710221887,3872.6597321021436,1.1428227949293603,8000,3000,80000,0.0058405,0.053854200000000005,0.08050550000000001,0.9803921568627451
3,hierarchical,mh,8000,193344496,Completed,0.9818377607228846,NaN,1.070760943830007,8000,1000,0,0.0,0.0,0.015203200000000002,0.9803921568627451
3,hierarchical,legacy,8000,193344496,Completed,0.9784980885035002,NaN,NaN,8000,0,0,0.0,0.0,0.0131024,0.9803921568627451
3,mixture,prior,2000,193344496,Completed,0.6110509209100786,1303.141873804939,NaN,2000,0,12000,0.0,0.0,0.0035349,0.631578947368421
3,mixture,single,2000,193344496,Fitted,0.6091381480858458,339.56081848089127,1.0063667775693668,2000,3000,14000,0.0052613,2.076E-4,0.0100865,0.631578947368421
3,mixture,mixture,2000,193344496,Fitted,0.6218570633345659,1874.983034049453,1.0075805360082661,2000,3000,12000,0.005004000000000001,0.0038241000000000004,0.013717,0.631578947368421
3,mixture,mh,2000,193344496,Completed,0.64,NaN,0.999813960137801,2000,1000,0,0.0,0.0,0.004974800000000001,0.631578947368421
3,mixture,legacy,2000,193344496,Completed,0.6110509209100676,NaN,NaN,2000,0,0,0.0,0.0,0.0017631,0.631578947368421
3,mixture,prior,8000,193344496,Completed,0.6190316748142025,5226.637501464697,NaN,8000,0,40000,0.0,0.0,0.0121241,0.631578947368421
3,mixture,single,8000,193344496,Fitted,0.6298653015209827,1332.8311318015344,1.0063667775693668,8000,3000,56000,0.0053928000000000005,1.5480000000000002E-4,0.022455100000000002,0.631578947368421
3,mixture,mixture,8000,193344496,Fitted,0.6248448932288192,7508.766760845543,1.0075805360082661,8000,3000,48000,0.0059737,0.0039234000000000005,0.028361900000000002,0.631578947368421
3,mixture,mh,8000,193344496,Completed,0.6345000000000001,NaN,1.0003973333455602,8000,1000,0,0.0,0.0,0.0159568,0.631578947368421
3,mixture,legacy,8000,193344496,Completed,0.6190316748141889,NaN,NaN,8000,0,0,0.0,0.0,0.0064172000000000005,0.631578947368421
3,concentrated,single,2000,208830359,Fitted,2.970179038823584,858.50663022418,3.305138267498553,2000,3000,10000,0.0046912,1.756E-4,0.009090500000000001,2.9702970297029703
3,concentrated,mixture,2000,208830359,Fitted,2.9716965815236716,1360.77054346128,3.723752710959638,2000,3000,10000,0.0045626,0.0213196,0.030937000000000003,2.9702970297029703
3,concentrated,mh,2000,208830359,Completed,2.729046382794321,NaN,2.3239761043123055,2000,1000,0,0.0,0.0,0.0053321,2.9702970297029703
3,concentrated,legacy,2000,208830359,Completed,2.943962623922309,NaN,NaN,2000,0,0,0.0,0.0,0.0029371,2.9702970297029703
3,concentrated,prior,2000,208830359,Completed,2.9439626239223076,4.133433131134882,NaN,2000,0,10000,0.0,0.0,0.0037833000000000003,2.9702970297029703
3,concentrated,single,8000,208830359,Fitted,2.970665386700084,3426.030897377808,3.305138267498553,8000,3000,48000,0.0064733,1.8700000000000002E-4,0.0226242,2.9702970297029703
3,concentrated,mixture,8000,208830359,Fitted,2.9714146714874494,4698.241320714818,3.723752710959638,8000,3000,40000,0.006692200000000001,0.025014300000000003,0.050171400000000005,2.9702970297029703
3,concentrated,mh,8000,208830359,Completed,2.88828745550416,NaN,1.4801624812999314,8000,1000,0,0.0,0.0,0.0145252,2.9702970297029703
3,concentrated,legacy,8000,208830359,Completed,2.9633658316178395,NaN,NaN,8000,0,0,0.0,0.0,0.0104396,2.9702970297029703
3,concentrated,prior,8000,208830359,Completed,2.9633658316178257,12.254320160210208,NaN,8000,0,40000,0.0,0.0,0.0133428,2.9702970297029703
3,hierarchical,single,2000,208830359,Fitted,0.974201321175409,1057.3371590600284,1.069821782298527,2000,3000,20000,0.005461700000000001,1.997E-4,0.0109174,0.9803921568627451
3,hierarchical,mixture,2000,208830359,Fitted,0.9790943724854088,1086.203475008618,1.1662335110743314,2000,3000,20000,0.0055889,0.0111889,0.023086500000000003,0.9803921568627451
3,hierarchical,mh,2000,208830359,Completed,1.0361341006620697,NaN,1.1981843143548827,2000,1000,0,0.0,0.0,0.0051526,0.9803921568627451
3,hierarchical,legacy,2000,208830359,Completed,0.9818465460938733,NaN,NaN,2000,0,0,0.0,0.0,0.0034378000000000004,0.9803921568627451
3,hierarchical,prior,2000,208830359,Completed,0.9818465460938519,174.29846041125347,NaN,2000,0,20000,0.0,0.0,0.0043327,0.9803921568627451
3,hierarchical,single,8000,208830359,Fitted,0.9774290967375253,4240.890861340542,1.0997490241980485,8000,3000,80000,0.0049381,1.487E-4,0.0251016,0.9803921568627451
3,hierarchical,mixture,8000,208830359,Fitted,0.98404500048494,4015.0486350541037,1.153425980971091,8000,3000,80000,0.0056568,0.07461150000000001,0.1020799,0.9803921568627451
3,hierarchical,mh,8000,208830359,Completed,0.9658650624001022,NaN,1.0212504275914989,8000,1000,0,0.0,0.0,0.0167532,0.9803921568627451
3,hierarchical,legacy,8000,208830359,Completed,0.9829721904798917,NaN,NaN,8000,0,0,0.0,0.0,0.013141600000000002,0.9803921568627451
3,hierarchical,prior,8000,208830359,Completed,0.9829721904798305,687.6300023175091,NaN,8000,0,64000,0.0,0.0,0.015707500000000003,0.9803921568627451
3,mixture,single,2000,208830359,Fitted,0.6519102371370322,334.3481279816284,1.0056394042375518,2000,3000,10000,0.0056953,1.539E-4,0.010001900000000001,0.631578947368421
3,mixture,mixture,2000,208830359,Fitted,0.6367802944434626,1907.003139061795,1.0053032879666723,2000,3000,10000,0.0048796,0.0037062,0.013273100000000001,0.631578947368421
3,mixture,mh,2000,208830359,Completed,0.613,NaN,1.002881226834165,2000,1000,0,0.0,0.0,0.0060228,0.631578947368421
3,mixture,legacy,2000,208830359,Completed,0.6271186440677933,NaN,NaN,2000,0,0,0.0,0.0,0.0014186000000000001,0.631578947368421
3,mixture,prior,2000,208830359,Completed,0.6271186440678017,1310.494117647092,NaN,2000,0,10000,0.0,0.0,0.0030822000000000002,0.631578947368421
3,mixture,single,8000,208830359,Fitted,0.6446699111053712,1318.380473037563,1.0056394042375518,8000,3000,40000,0.0054895000000000005,1.515E-4,0.0210306,0.631578947368421
3,mixture,mixture,8000,208830359,Fitted,0.6330362434417799,7621.372168433697,1.0053032879666723,8000,3000,48000,0.0050880000000000005,0.0037363,0.0269823,0.631578947368421
3,mixture,mh,8000,208830359,Completed,0.617125,NaN,1.0005251413462966,8000,1000,0,0.0,0.0,0.0163393,0.631578947368421
3,mixture,legacy,8000,208830359,Completed,0.6273990734612841,NaN,NaN,8000,0,0,0.0,0.0,0.0066248,0.631578947368421
3,mixture,prior,8000,208830359,Completed,0.6273990734612981,5242.528128588627,NaN,8000,0,40000,0.0,0.0,0.012327900000000001,0.631578947368421
3,concentrated,mixture,2000,224316222,Fitted,2.96936294209634,995.5387396027016,3.292333676950045,2000,3000,10000,0.0048769,0.015058700000000001,0.0246398,2.9702970297029703
3,concentrated,mh,2000,224316222,Completed,2.770952308524931,NaN,3.9696194798986046,2000,1000,0,0.0,0.0,0.0049289,2.9702970297029703
3,concentrated,legacy,2000,224316222,Completed,2.946358410707704,NaN,NaN,2000,0,0,0.0,0.0,0.0026436000000000003,2.9702970297029703
3,concentrated,prior,2000,224316222,Completed,2.9463584107077065,2.4138877338579037,NaN,2000,0,10000,0.0,0.0,0.0034300000000000003,2.9702970297029703
3,concentrated,single,2000,224316222,Fitted,2.9697347794637485,611.8976250763737,4.671306060357802,2000,3000,10000,0.005093,1.453E-4,0.0093135,2.9702970297029703
3,concentrated,mixture,8000,224316222,Fitted,2.9710532410605017,4040.0124780547367,3.292333676950045,8000,3000,40000,0.004867000000000001,0.015582700000000001,0.0380782,2.9702970297029703
3,concentrated,mh,8000,224316222,Completed,2.9245894761528857,NaN,1.6309848876348843,8000,1000,0,0.0,0.0,0.0147773,2.9702970297029703
3,concentrated,legacy,8000,224316222,Completed,2.987196177441412,NaN,NaN,8000,0,0,0.0,0.0,0.0110311,2.9702970297029703
3,concentrated,prior,8000,224316222,Completed,2.9871961774414055,14.48512461918017,NaN,8000,0,40000,0.0,0.0,0.014423600000000002,2.9702970297029703
3,concentrated,single,8000,224316222,Fitted,2.971595244341729,2527.126019698235,4.671306060357802,8000,3000,40000,0.0051167,1.7E-4,0.0208559,2.9702970297029703
3,hierarchical,mixture,2000,224316222,IterationLimit,NaN,NaN,1.2324664881522236,0,3000,0,0.0060295,0.0733844,0.0795121,0.9803921568627451
3,hierarchical,mh,2000,224316222,Completed,0.9830772589917857,NaN,1.1643578310507063,2000,1000,0,0.0,0.0,0.0053794,0.9803921568627451
3,hierarchical,legacy,2000,224316222,Completed,0.9846279184571503,NaN,NaN,2000,0,0,0.0,0.0,0.0033823000000000004,0.9803921568627451
3,hierarchical,prior,2000,224316222,Completed,0.9846279184571368,174.10424652332742,NaN,2000,0,18000,0.0,0.0,0.0057434,0.9803921568627451
3,hierarchical,single,2000,224316222,Fitted,0.9863232873592351,1018.9085206254621,1.382279839047467,2000,3000,18000,0.0059008,1.6570000000000002E-4,0.0115542,0.9803921568627451
3,hierarchical,mixture,8000,224316222,Fitted,0.9803837017776045,3848.529138924613,1.122585098371245,8000,3000,72000,0.0052361000000000005,0.0124971,0.0394821,0.9803921568627451
3,hierarchical,mh,8000,224316222,Completed,0.9630159337274192,NaN,1.0280562716875932,8000,1000,0,0.0,0.0,0.0158021,0.9803921568627451
3,hierarchical,legacy,8000,224316222,Completed,0.9689033271265732,NaN,NaN,8000,0,0,0.0,0.0,0.013733700000000001,0.9803921568627451
3,hierarchical,prior,8000,224316222,Completed,0.9689033271265012,725.4919902949811,NaN,8000,0,72000,0.0,0.0,0.0163284,0.9803921568627451
3,hierarchical,single,8000,224316222,Fitted,0.9812403559562857,4185.284928685424,1.2470043348696105,8000,3000,64000,0.0057457,1.627E-4,0.024202300000000003,0.9803921568627451
3,mixture,mixture,2000,224316222,Fitted,0.6312825725185645,1837.788342981616,1.005069503416393,2000,3000,10000,0.0065256,0.0046129000000000005,0.0162062,0.631578947368421
3,mixture,mh,2000,224316222,Completed,0.6315,NaN,1.0010329821171984,2000,1000,0,0.0,0.0,0.006394800000000001,0.631578947368421
3,mixture,legacy,2000,224316222,Completed,0.6359832635983171,NaN,NaN,2000,0,0,0.0,0.0,0.0017576,0.631578947368421
3,mixture,prior,2000,224316222,Completed,0.6359832635983211,1315.015827338112,NaN,2000,0,14000,0.0,0.0,0.004465,0.631578947368421
3,mixture,single,2000,224316222,Fitted,0.6410230907887443,363.80779706739634,1.0023981148331202,2000,3000,12000,0.0070667,2.347E-4,0.0119383,0.631578947368421
3,mixture,mixture,8000,224316222,Fitted,0.6257342764749756,7364.91358745733,1.005069503416393,8000,3000,56000,0.006162000000000001,0.0045253,0.032047,0.631578947368421
3,mixture,mh,8000,224316222,Completed,0.6255,NaN,1.0012512687240667,8000,1000,0,0.0,0.0,0.016848500000000002,0.631578947368421
3,mixture,legacy,8000,224316222,Completed,0.6293558606124561,NaN,NaN,8000,0,0,0.0,0.0,0.006051600000000001,0.631578947368421
3,mixture,prior,8000,224316222,Completed,0.6293558606124298,5246.41462522821,NaN,8000,0,56000,0.0,0.0,0.013448400000000001,0.631578947368421
3,mixture,single,8000,224316222,Fitted,0.6379028675872953,1366.9016291831663,1.0023981148331202,8000,3000,48000,0.0054020000000000006,1.5800000000000002E-4,0.0216894,0.631578947368421
